eval,fitness,chem,dyn
1,0.995535,1.000000,0.988838
2,0.996105,1.000000,0.990262
3,0.899694,1.000000,0.749236
4,0.998728,1.000000,0.996821
5,0.999821,1.000000,0.999552
6,0.988486,1.000000,0.971215
7,0.999432,1.000000,0.998580
8,0.477962,0.259259,0.806017
9,0.486570,0.259259,0.827535
10,0.998396,1.000000,0.995989
11,0.998219,1.000000,0.995547
12,0.993405,1.000000,0.983512
13,0.901208,1.000000,0.753019
14,0.900629,1.000000,0.751572
15,0.999413,1.000000,0.998532
16,0.999444,1.000000,0.998609
17,0.912357,1.000000,0.780892
18,0.708460,0.520000,0.991150
19,0.995063,1.000000,0.987657
20,0.999141,1.000000,0.997853
21,0.703429,0.520000,0.978572
22,0.998821,1.000000,0.997053
23,0.897778,1.000000,0.744445
24,0.998891,1.000000,0.997227
25,0.999577,1.000000,0.998943
26,0.551423,0.259259,0.989668
27,0.700257,0.520000,0.970641
28,0.999799,1.000000,0.999498
29,0.999519,1.000000,0.998798
30,0.487160,0.259259,0.829011
31,0.967038,1.000000,0.917594
32,0.613144,0.520000,0.752861
33,0.464917,0.259259,0.773404
34,0.555357,0.259259,0.999504
35,0.996032,1.000000,0.990081
36,0.996918,1.000000,0.992294
37,0.999311,1.000000,0.998276
38,0.996448,1.000000,0.991120
39,0.926979,1.000000,0.817446
40,0.903574,1.000000,0.758935
41,0.551478,0.259259,0.989805
42,0.912898,1.000000,0.782246
43,0.551146,0.259259,0.988975
44,0.993817,1.000000,0.984543
45,0.997975,1.000000,0.994936
46,0.999157,1.000000,0.997892
47,0.911326,1.000000,0.778316
48,0.984613,1.000000,0.961532
49,0.991786,1.000000,0.979465
50,0.554963,0.259259,0.998518
51,0.690718,0.520000,0.946795
52,0.912820,1.000000,0.782051
53,0.995269,1.000000,0.988171
54,0.622624,0.520000,0.776559
55,0.998651,1.000000,0.996628
56,0.917770,1.000000,0.794425
57,0.668556,0.448276,0.998975
58,0.972650,1.000000,0.931626
