eval,fitness,chem,dyn
1,0.448089,0.259259,0.731333
2,0.693321,0.629630,0.788858
3,0.530061,0.259259,0.936264
4,0.708302,0.520000,0.990754
5,0.555365,0.259259,0.999524
6,0.807092,0.680000,0.997730
7,0.551407,0.520000,0.598518
8,0.552897,0.259259,0.993354
9,0.669280,0.520000,0.893200
10,0.554465,0.259259,0.997274
11,0.490542,0.259259,0.837466
12,0.711964,0.520000,0.999910
13,0.440805,0.259259,0.713124
14,0.554858,0.259259,0.998255
15,0.683803,0.629630,0.765062
16,0.411904,0.259259,0.640872
17,0.555469,0.259259,0.999785
18,0.807596,0.680000,0.998989
19,0.514006,0.259259,0.896126
20,0.554675,0.259259,0.997800
21,0.999344,1.000000,0.998359
22,0.677134,0.464286,0.996406
23,0.555329,0.259259,0.999433
24,0.604957,0.520000,0.732392
25,0.711830,0.520000,0.999575
26,0.996143,1.000000,0.990358
27,0.687329,0.733333,0.618321
28,0.590125,0.448276,0.802898
29,0.711466,0.520000,0.998664
30,0.552644,0.259259,0.992721
31,0.627910,0.448276,0.897361
32,0.734612,0.680000,0.816530
33,0.641582,0.520000,0.823955
34,0.703915,0.520000,0.979788
35,0.711946,0.520000,0.999865
36,0.612909,0.520000,0.752273
37,0.554684,0.259259,0.997822
38,0.555079,0.259259,0.998808
39,0.999566,1.000000,0.998916
40,0.997189,1.000000,0.992973
41,0.552215,0.259259,0.991648
42,0.555264,0.259259,0.999271
43,0.927397,1.000000,0.818493
44,0.535684,0.259259,0.950321
45,0.536247,0.259259,0.951729
46,0.549694,0.259259,0.985346
47,0.711862,0.520000,0.999654
48,0.428995,0.259259,0.683598
49,0.707509,0.520000,0.988772
50,0.807741,0.680000,0.999353
51,0.734314,0.680000,0.815786
52,0.985316,1.000000,0.963291
53,0.453333,0.259259,0.744443
54,0.695237,0.520000,0.958092
55,0.488974,0.259259,0.833547
56,0.618212,0.520000,0.765530
57,0.519785,0.259259,0.910574
58,0.681628,0.629630,0.759625
59,0.553907,0.259259,0.995879
60,0.802065,0.680000,0.985162
61,0.584984,0.520000,0.682461
62,0.805056,0.680000,0.992641
63,0.758412,0.629630,0.951586
64,0.708181,0.520000,0.990452
65,0.998646,1.000000,0.996614
66,0.761786,0.629630,0.960021
67,0.807760,0.680000,0.999399
68,0.677138,0.464286,0.996417
69,0.551890,0.259259,0.990836
70,0.555489,0.259259,0.999834
71,0.512264,0.259259,0.891770
72,0.999349,1.000000,0.998373
73,0.710748,0.520000,0.996869
74,0.551594,0.259259,0.990096
75,0.420484,0.259259,0.662321
76,0.546040,0.259259,0.976212
77,0.554202,0.259259,0.996615
78,0.552670,0.259259,0.992787
79,0.652367,0.520000,0.850918
80,0.551710,0.448276,0.706862
81,0.801350,0.680000,0.983376
82,0.898267,1.000000,0.745667
83,0.617308,0.464286,0.846842
84,0.697530,0.680000,0.723826
85,0.708271,0.520000,0.990678
86,0.468671,0.259259,0.782788
87,0.707588,0.520000,0.988970
88,0.705842,0.520000,0.984604
89,0.712722,0.629630,0.837362
90,0.776505,0.680000,0.921263
91,0.485910,0.259259,0.825886
92,0.767762,0.629630,0.974960
93,0.554886,0.259259,0.998326
94,0.713406,0.629630,0.839071
95,0.469657,0.259259,0.785253
96,0.743662,0.680000,0.839156
97,0.541551,0.259259,0.964988
98,0.421229,0.259259,0.664183
99,0.546854,0.259259,0.978246
100,0.709825,0.520000,0.994562
101,0.710887,0.520000,0.997218
102,0.996200,1.000000,0.990501
103,0.659713,0.448276,0.976870
104,0.998181,1.000000,0.995452
105,0.637290,0.520000,0.813225
106,0.468198,0.259259,0.781606
107,0.711565,0.520000,0.998912
108,0.443645,0.259259,0.720225
109,0.552747,0.259259,0.992978
110,0.554191,0.259259,0.996589
111,0.707118,0.520000,0.987796
112,0.554495,0.259259,0.997347
113,0.970543,1.000000,0.926358
114,0.549804,0.259259,0.985621
115,0.999902,1.000000,0.999755
116,0.421033,0.259259,0.663693
117,0.709162,0.520000,0.992906
118,0.667209,0.520000,0.888023
119,0.604658,0.520000,0.731645
120,0.807440,0.680000,0.998599
121,0.711917,0.520000,0.999793
122,0.554897,0.259259,0.998353
123,0.793753,1.000000,0.484381
124,0.965929,1.000000,0.914822
125,0.999507,1.000000,0.998767
126,0.543674,0.259259,0.970297
127,0.997557,1.000000,0.993893
128,0.996872,1.000000,0.992179
129,0.678278,0.464286,0.999265
130,0.666019,0.629630,0.720604
131,0.933441,1.000000,0.833602
132,0.777209,0.629630,0.998578
133,0.493226,0.259259,0.844177
134,0.555238,0.259259,0.999206
135,0.711271,0.520000,0.998176
136,0.553043,0.259259,0.993719
137,0.505764,0.259259,0.875521
138,0.710524,0.520000,0.996310
139,0.777690,0.733333,0.844224
140,0.668421,0.448276,0.998639
141,0.752708,0.680000,0.861769
142,0.999760,1.000000,0.999401
143,0.549061,0.259259,0.983764
144,0.553016,0.259259,0.993651
145,0.554691,0.259259,0.997839
146,0.550850,0.259259,0.988235
147,0.807127,0.680000,0.997819
148,0.669567,0.520000,0.893918
149,0.707999,0.520000,0.989997
150,0.707382,0.520000,0.988456
151,0.554114,0.259259,0.996396
152,0.549174,0.259259,0.984047
153,0.710678,0.520000,0.996695
154,0.552836,0.259259,0.993200
