eval,fitness,chem,dyn
1,0.555437,0.259259,0.999703
2,0.999498,1.000000,0.998745
3,0.711493,0.520000,0.998734
4,0.995529,1.000000,0.988823
5,0.709289,0.520000,0.993223
6,0.553227,0.259259,0.994180
7,0.999667,1.000000,0.999168
8,0.998261,1.000000,0.995653
9,0.972891,1.000000,0.932226
10,0.905875,1.000000,0.764687
11,0.554667,0.259259,0.997779
12,0.999211,1.000000,0.998027
13,0.575242,0.520000,0.658106
14,0.950811,1.000000,0.877028
15,0.995704,1.000000,0.989259
16,0.993906,1.000000,0.984764
17,0.999095,1.000000,0.997736
18,0.999585,1.000000,0.998963
19,0.437063,0.259259,0.703767
20,0.991429,1.000000,0.978573
21,0.997360,1.000000,0.993401
22,0.997725,1.000000,0.994313
23,0.986379,1.000000,0.965947
24,0.555295,0.259259,0.999348
25,0.999343,1.000000,0.998356
26,0.554823,0.259259,0.998169
27,0.997120,1.000000,0.992801
28,0.997113,1.000000,0.992782
29,0.844704,1.000000,0.611761
30,0.999709,1.000000,0.999272
31,0.999460,1.000000,0.998651
32,0.999937,1.000000,0.999843
33,0.553533,0.259259,0.994944
34,0.991953,1.000000,0.979884
35,0.998264,1.000000,0.995659
36,0.689371,0.520000,0.943429
37,0.999624,1.000000,0.999060
38,0.999674,1.000000,0.999184
39,0.998875,1.000000,0.997187
40,0.998200,1.000000,0.995500
41,0.625623,0.520000,0.784058
42,0.997482,1.000000,0.993706
43,0.968363,1.000000,0.920907
44,0.997151,1.000000,0.992876
45,0.709460,0.520000,0.993651
46,0.895633,1.000000,0.739082
47,0.997636,1.000000,0.994090
48,0.680890,0.520000,0.922226
49,0.914563,1.000000,0.786407
50,0.711165,0.520000,0.997911
51,0.986347,1.000000,0.965868
52,0.899946,1.000000,0.749865
53,0.952982,1.000000,0.882456
54,0.909558,1.000000,0.773896
55,0.988476,1.000000,0.971189
56,0.999548,1.000000,0.998869
57,0.999299,1.000000,0.998248
58,0.711631,0.520000,0.999078
59,0.998573,1.000000,0.996432
60,0.993539,1.000000,0.983846
61,0.898881,1.000000,0.747203
62,0.467191,0.259259,0.779089
63,0.904224,1.000000,0.760559
64,0.993996,1.000000,0.984989
65,0.886114,1.000000,0.715286
66,0.863222,1.000000,0.658056
67,0.997616,1.000000,0.994039
68,0.555276,0.259259,0.999300
69,0.711782,0.520000,0.999456
70,0.903620,1.000000,0.759049
71,0.704264,0.520000,0.980659
72,0.998900,1.000000,0.997251
73,0.998618,1.000000,0.996546
74,0.898721,1.000000,0.746803
75,0.860775,1.000000,0.651938
76,0.998852,1.000000,0.997131
77,0.998935,1.000000,0.997337
78,0.845861,1.000000,0.614652
79,0.554542,0.259259,0.997467
80,0.993037,1.000000,0.982592
81,0.711545,0.520000,0.998863
82,0.940075,1.000000,0.850188
83,0.998765,1.000000,0.996912
84,0.553933,0.259259,0.995945
85,0.913095,1.000000,0.782736
86,0.711901,0.520000,0.999753
87,0.945493,1.000000,0.863731
