eval,fitness,chem,dyn
1,0.832721,1.000000,0.581803
2,0.995437,1.000000,0.988592
3,0.860068,1.000000,0.650169
4,0.964503,1.000000,0.911257
5,0.554878,0.259259,0.998305
6,0.986945,1.000000,0.967362
7,0.999799,1.000000,0.999497
8,0.901605,1.000000,0.754012
9,0.914243,1.000000,0.785608
10,0.897154,1.000000,0.742885
11,0.972767,1.000000,0.931918
12,0.899918,1.000000,0.749794
13,0.671303,0.464286,0.981829
14,0.668591,0.448276,0.999064
15,0.912951,1.000000,0.782378
16,0.994487,1.000000,0.986218
17,0.999432,1.000000,0.998579
18,0.998399,1.000000,0.995998
19,0.554120,0.259259,0.996410
20,0.901845,1.000000,0.754613
21,0.998671,1.000000,0.996678
22,0.990714,1.000000,0.976785
23,0.555055,0.259259,0.998749
24,0.909382,1.000000,0.773455
25,0.552618,0.259259,0.992656
26,0.999350,1.000000,0.998375
27,0.997954,1.000000,0.994886
28,0.992882,1.000000,0.982204
29,0.889576,1.000000,0.723940
30,0.993244,1.000000,0.983110
31,0.555496,0.259259,0.999851
32,0.668171,0.448276,0.998014
33,0.997592,1.000000,0.993980
34,0.517904,0.259259,0.905871
35,0.699340,0.520000,0.968350
36,0.554451,0.259259,0.997238
37,0.912181,1.000000,0.780452
38,0.999100,1.000000,0.997750
39,0.939267,1.000000,0.848168
40,0.995960,1.000000,0.989900
41,0.868671,1.000000,0.671678
42,0.998624,1.000000,0.996559
43,0.991397,1.000000,0.978493
44,0.554624,0.259259,0.997672
45,0.999636,1.000000,0.999090
46,0.905496,1.000000,0.763739
47,0.999843,1.000000,0.999608
48,0.709639,0.520000,0.994097
49,0.991807,1.000000,0.979517
50,0.999309,1.000000,0.998273
51,0.998430,1.000000,0.996075
52,0.897065,1.000000,0.742663
53,0.711506,0.520000,0.998764
54,0.999294,1.000000,0.998234
55,0.999146,1.000000,0.997865
56,0.702397,0.520000,0.975993
57,0.971207,1.000000,0.928016
58,0.909554,1.000000,0.773884
59,0.606507,0.520000,0.736267
60,0.994703,1.000000,0.986757
61,0.996975,1.000000,0.992437
62,0.549508,0.259259,0.984882
63,0.460890,0.259259,0.763337
64,0.913275,1.000000,0.783187
65,0.968391,1.000000,0.920977
66,0.505742,0.259259,0.875466
67,0.461576,0.259259,0.765051
68,0.711873,0.520000,0.999684
69,0.999213,1.000000,0.998032
70,0.999260,1.000000,0.998150
71,0.666238,0.448276,0.993180
72,0.997182,1.000000,0.992956
73,0.555252,0.259259,0.999242
74,0.851725,1.000000,0.629312
75,0.999832,1.000000,0.999581
76,0.797872,1.000000,0.494680
77,0.997597,1.000000,0.993993
78,0.912409,1.000000,0.781023
79,0.896298,1.000000,0.740744
80,0.996116,1.000000,0.990291
81,0.999315,1.000000,0.998288
82,0.553172,0.259259,0.994041
83,0.939174,1.000000,0.847934
84,0.829061,1.000000,0.572652
85,0.999262,1.000000,0.998156
86,0.902923,1.000000,0.757308
87,0.999254,1.000000,0.998136
88,0.971925,1.000000,0.929812
89,0.996333,1.000000,0.990832
90,0.707847,0.520000,0.989617
91,0.998835,1.000000,0.997087
92,0.988816,1.000000,0.972040
93,0.999692,1.000000,0.999230
94,0.994279,1.000000,0.985698
95,0.997570,1.000000,0.993924
96,0.999770,1.000000,0.999424
97,0.664559,0.448276,0.988983
98,0.988086,1.000000,0.970215
99,0.999190,1.000000,0.997976
100,0.667927,0.448276,0.997405
101,0.912278,1.000000,0.780694
102,0.615545,0.520000,0.758863
103,0.578196,0.464286,0.749061
104,0.995628,1.000000,0.989070
105,0.987372,1.000000,0.968429
106,0.883508,1.000000,0.708770
107,0.998820,1.000000,0.997049
108,0.998682,1.000000,0.996704
109,0.711638,0.520000,0.999094
110,0.997163,1.000000,0.992908
111,0.977049,1.000000,0.942622
112,0.999571,1.000000,0.998928
113,0.553749,0.259259,0.995483
114,0.999568,1.000000,0.998920
115,0.999506,1.000000,0.998764
116,0.998859,1.000000,0.997146
117,0.999900,1.000000,0.999749
118,0.916515,1.000000,0.791288
119,0.904093,1.000000,0.760231
120,0.999704,1.000000,0.999260
121,0.878064,1.000000,0.695160
122,0.555125,0.259259,0.998923
123,0.999920,1.000000,0.999801
124,0.914688,1.000000,0.786719
125,0.997519,1.000000,0.993797
126,0.996480,1.000000,0.991201
127,0.995750,1.000000,0.989376
128,0.997988,1.000000,0.994970
129,0.621201,0.520000,0.773002
130,0.927302,1.000000,0.818255
131,0.989396,1.000000,0.973491
