eval,fitness,chem,dyn
1,0.998975,1.000000,0.997438
2,0.554736,0.259259,0.997951
3,0.660744,0.520000,0.871861
4,0.999772,1.000000,0.999430
5,0.711453,0.520000,0.998633
6,0.707428,0.520000,0.988570
7,0.554179,0.259259,0.996560
8,0.711205,0.520000,0.998013
9,0.807835,0.680000,0.999587
10,0.771884,0.733333,0.829709
11,0.761915,0.680000,0.884787
12,0.660199,0.520000,0.870497
13,0.555331,0.259259,0.999438
14,0.548351,0.259259,0.981989
15,0.710469,0.520000,0.996172
16,0.835780,0.733333,0.989450
17,0.883920,1.000000,0.709799
18,0.806190,0.680000,0.995475
19,0.999620,1.000000,0.999049
20,0.552133,0.259259,0.991444
21,0.709995,0.520000,0.994987
22,0.464909,0.259259,0.773383
23,0.884422,1.000000,0.711055
24,0.668142,0.448276,0.997941
25,0.704088,0.520000,0.980221
26,0.554814,0.259259,0.998146
27,0.929527,1.000000,0.823818
28,0.448513,0.259259,0.732395
29,0.704319,0.520000,0.980798
30,0.995957,1.000000,0.989893
31,0.933664,1.000000,0.834159
32,0.547816,0.259259,0.980652
33,0.777098,0.629630,0.998300
34,0.686837,0.520000,0.937094
35,0.549394,0.464286,0.677057
36,0.807863,0.680000,0.999657
37,0.498671,0.259259,0.857789
38,0.689223,0.520000,0.943059
39,0.956444,1.000000,0.891111
40,0.555518,0.259259,0.999905
41,0.554588,0.259259,0.997581
42,0.774081,0.629630,0.990758
43,0.678291,0.464286,0.999298
44,0.547100,0.259259,0.978861
45,0.480553,0.259259,0.812495
46,0.923338,1.000000,0.808345
47,0.726329,0.680000,0.795823
48,0.550695,0.259259,0.987848
49,0.710932,0.520000,0.997331
50,0.997929,1.000000,0.994822
51,0.807896,0.680000,0.999740
52,0.917107,1.000000,0.792767
53,0.555005,0.259259,0.998624
54,0.524515,0.448276,0.638873
55,0.776587,0.629630,0.997023
56,0.711854,0.520000,0.999636
57,0.706634,0.520000,0.986584
58,0.665780,0.448276,0.992037
59,0.615226,0.520000,0.758064
60,0.999920,1.000000,0.999801
61,0.830980,0.733333,0.977449
62,0.553707,0.259259,0.995379
63,0.709241,0.520000,0.993103
64,0.806501,0.680000,0.996252
65,0.555296,0.259259,0.999352
66,0.555027,0.259259,0.998678
67,0.678205,0.464286,0.999084
68,0.648725,0.520000,0.841813
69,0.646302,0.629630,0.671310
70,0.551044,0.259259,0.988721
71,0.807250,0.680000,0.998125
72,0.770717,0.629630,0.982348
73,0.554793,0.259259,0.998093
74,0.456712,0.259259,0.752890
75,0.807722,0.680000,0.999305
76,0.777561,0.629630,0.999457
77,0.707772,0.520000,0.989431
78,0.807894,0.680000,0.999735
79,0.708912,0.520000,0.992280
80,0.982445,1.000000,0.956112
81,0.710678,0.520000,0.996696
82,0.475482,0.259259,0.799815
83,0.506166,0.259259,0.876526
84,0.768903,0.629630,0.977813
85,0.711935,0.520000,0.999837
86,0.803547,0.680000,0.988867
87,0.451855,0.259259,0.740749
88,0.548907,0.259259,0.983378
89,0.551619,0.259259,0.990158
90,0.710916,0.520000,0.997289
91,0.555489,0.259259,0.999833
92,0.564623,0.520000,0.631557
93,0.554481,0.259259,0.997313
94,0.807672,0.680000,0.999179
95,0.675192,0.520000,0.907980
96,0.668503,0.448276,0.998843
97,0.552186,0.259259,0.991577
98,0.554036,0.259259,0.996202
99,0.647075,0.520000,0.837686
100,0.710148,0.520000,0.995370
101,0.710687,0.520000,0.996717
102,0.711160,0.520000,0.997900
103,0.649494,0.520000,0.843735
104,0.776086,0.629630,0.995770
105,0.998483,1.000000,0.996207
106,0.602446,0.520000,0.726114
107,0.485110,0.259259,0.823886
108,0.711495,0.520000,0.998737
109,0.622289,0.520000,0.775723
110,0.931774,1.000000,0.829436
111,0.442532,0.259259,0.717441
112,0.665001,0.448276,0.990088
113,0.489174,0.259259,0.834046
114,0.479465,0.259259,0.809773
115,0.999493,1.000000,0.998734
116,0.553984,0.259259,0.996070
117,0.551868,0.259259,0.990782
118,0.647740,0.520000,0.839350
119,0.552298,0.259259,0.991855
120,0.570180,0.464286,0.729022
121,0.776672,0.629630,0.997235
122,0.711136,0.520000,0.997840
123,0.947467,1.000000,0.868667
124,0.466322,0.259259,0.776917
125,0.711114,0.520000,0.997785
126,0.712812,0.680000,0.762031
127,0.999639,1.000000,0.999097
128,0.917434,1.000000,0.793585
129,0.709175,0.520000,0.992938
