eval,fitness,chem,dyn
1,0.571328,0.520000,0.648320
2,0.413567,0.259259,0.645028
3,0.807452,0.680000,0.998629
4,0.999770,1.000000,0.999425
5,0.491296,0.259259,0.839351
6,0.536392,0.259259,0.952091
7,0.707391,0.520000,0.988477
8,0.612145,0.520000,0.750362
9,0.711342,0.520000,0.998355
10,0.710377,0.520000,0.995942
11,0.775539,0.629630,0.994403
12,0.533743,0.259259,0.945469
13,0.552618,0.259259,0.992656
14,0.665917,0.448276,0.992380
15,0.350658,0.259259,0.487757
16,0.555471,0.259259,0.999789
17,0.776290,0.629630,0.996280
18,0.667357,0.464286,0.971963
19,0.931338,1.000000,0.828346
20,0.724153,0.629630,0.865937
21,0.445112,0.259259,0.723891
22,0.989916,1.000000,0.974790
23,0.555219,0.259259,0.999158
24,0.711985,0.520000,0.999961
25,0.705646,0.520000,0.984116
26,0.775346,0.629630,0.993921
27,0.711584,0.520000,0.998960
28,0.711181,0.520000,0.997953
29,0.997735,1.000000,0.994337
30,0.646146,0.520000,0.835364
31,0.741935,0.629630,0.910393
32,0.435715,0.259259,0.700399
33,0.527573,0.259259,0.930044
34,0.685711,0.680000,0.694278
35,0.839310,0.733333,0.998274
36,0.675680,0.464286,0.992770
37,0.490747,0.259259,0.837979
38,0.555380,0.259259,0.999560
39,0.672437,0.520000,0.901094
40,0.689776,0.629630,0.779995
41,0.554755,0.259259,0.997997
42,0.517980,0.259259,0.906060
43,0.664753,0.520000,0.881882
44,0.839154,0.733333,0.997885
45,0.773741,0.629630,0.989908
46,0.709755,0.520000,0.994388
47,0.711692,0.520000,0.999230
48,0.728191,0.629630,0.876032
49,0.668826,0.448276,0.999652
50,0.677845,0.464286,0.998184
51,0.607645,0.464286,0.822683
52,0.711806,0.520000,0.999514
53,0.547084,0.259259,0.978821
54,0.999301,1.000000,0.998253
55,0.711809,0.520000,0.999523
56,0.541325,0.259259,0.964423
57,0.554150,0.259259,0.996485
58,0.711506,0.520000,0.998764
59,0.555095,0.259259,0.998848
60,0.606178,0.520000,0.735445
61,0.458418,0.259259,0.757156
62,0.711907,0.520000,0.999768
63,0.675153,0.464286,0.991453
64,0.708537,0.520000,0.991343
65,0.894759,1.000000,0.736898
66,0.547945,0.259259,0.980974
67,0.935062,1.000000,0.837656
68,0.992240,1.000000,0.980600
69,0.710447,0.520000,0.996118
70,0.592855,0.520000,0.702136
71,0.677415,0.464286,0.997110
72,0.550381,0.259259,0.987065
73,0.473225,0.259259,0.794173
74,0.672231,0.520000,0.900578
75,0.654554,0.520000,0.856386
76,0.807935,0.680000,0.999839
77,0.698388,0.520000,0.965971
78,0.773562,0.629630,0.989461
79,0.710529,0.520000,0.996321
80,0.998831,1.000000,0.997078
81,0.646589,0.520000,0.836472
82,0.909330,1.000000,0.773325
83,0.839666,0.733333,0.999166
84,0.919639,1.000000,0.799098
85,0.607685,0.520000,0.739214
86,0.780389,0.680000,0.930974
87,0.980239,1.000000,0.950597
88,0.709367,0.520000,0.993417
89,0.999686,1.000000,0.999215
90,0.512103,0.259259,0.891369
91,0.711851,0.520000,0.999627
92,0.708520,0.520000,0.991299
93,0.551374,0.259259,0.989546
94,0.554134,0.259259,0.996445
95,0.706441,0.520000,0.986102
96,0.476308,0.259259,0.801882
97,0.710223,0.520000,0.995558
