eval,fitness,chem,dyn
1,0.996989,1.000000,0.992473
2,0.905075,1.000000,0.762686
3,0.996802,1.000000,0.992005
4,0.999834,1.000000,0.999584
5,0.555451,0.259259,0.999739
6,0.999750,1.000000,0.999374
7,0.974219,1.000000,0.935549
8,0.999282,1.000000,0.998206
9,0.967031,1.000000,0.917577
10,0.994854,1.000000,0.987134
11,0.997510,1.000000,0.993775
12,0.552871,0.259259,0.993288
13,0.907998,1.000000,0.769996
14,0.995475,1.000000,0.988687
15,0.999534,1.000000,0.998835
16,0.994741,1.000000,0.986852
17,0.999537,1.000000,0.998844
18,0.997043,1.000000,0.992608
19,0.994651,1.000000,0.986626
20,0.537358,0.259259,0.954505
21,0.920278,1.000000,0.800695
22,0.999599,1.000000,0.998998
23,0.570566,0.520000,0.646416
24,0.997484,1.000000,0.993710
25,0.897800,1.000000,0.744499
26,0.901160,1.000000,0.752900
27,0.621988,0.520000,0.774970
28,0.999871,1.000000,0.999677
29,0.998015,1.000000,0.995037
30,0.934498,1.000000,0.836244
31,0.997484,1.000000,0.993709
32,0.711203,0.520000,0.998008
33,0.666627,0.448276,0.994154
34,0.568374,0.448276,0.748522
35,0.997608,1.000000,0.994019
36,0.890475,1.000000,0.726188
37,0.999754,1.000000,0.999385
38,0.886612,1.000000,0.716531
39,0.897095,1.000000,0.742739
40,0.994903,1.000000,0.987258
41,0.708784,0.520000,0.991960
42,0.990373,1.000000,0.975933
43,0.996332,1.000000,0.990831
44,0.901212,1.000000,0.753030
45,0.970375,1.000000,0.925937
46,0.904208,1.000000,0.760519
47,0.999308,1.000000,0.998271
48,0.458609,0.259259,0.757634
49,0.455164,0.259259,0.749021
50,0.999669,1.000000,0.999174
51,0.971219,1.000000,0.928049
52,0.995525,1.000000,0.988812
53,0.994194,1.000000,0.985486
54,0.869601,1.000000,0.674001
55,0.989829,1.000000,0.974572
56,0.711417,0.520000,0.998542
57,0.614233,0.520000,0.755581
58,0.482750,0.448276,0.534460
59,0.999759,1.000000,0.999396
60,0.709957,0.520000,0.994892
61,0.961406,1.000000,0.903514
