eval,fitness,chem,dyn
1,0.916582,1.000000,0.791454
2,0.910483,1.000000,0.776208
3,0.999348,1.000000,0.998370
4,0.998256,1.000000,0.995640
5,0.999953,1.000000,0.999883
6,0.551690,0.259259,0.990335
7,0.999466,1.000000,0.998666
8,0.999795,1.000000,0.999489
9,0.990669,1.000000,0.976673
10,0.553237,0.259259,0.994204
11,0.999256,1.000000,0.998139
12,0.973216,1.000000,0.933040
13,0.903778,1.000000,0.759445
14,0.709200,0.520000,0.993001
15,0.998871,1.000000,0.997178
16,0.669860,0.520000,0.894649
17,0.999955,1.000000,0.999888
18,0.998699,1.000000,0.996749
19,0.997430,1.000000,0.993574
20,0.901361,1.000000,0.753402
21,0.997239,1.000000,0.993097
22,0.900875,1.000000,0.752186
23,0.711551,0.520000,0.998878
24,0.998514,1.000000,0.996286
25,0.403804,0.259259,0.620621
26,0.996376,1.000000,0.990940
27,0.999708,1.000000,0.999271
28,0.678398,0.464286,0.999567
29,0.999833,1.000000,0.999582
30,0.981269,1.000000,0.953172
31,0.994551,1.000000,0.986377
32,0.999452,1.000000,0.998631
33,0.710510,0.520000,0.996274
34,0.998906,1.000000,0.997265
35,0.998635,1.000000,0.996587
36,0.616888,0.520000,0.762220
37,0.994925,1.000000,0.987313
38,0.996075,1.000000,0.990187
39,0.560359,0.520000,0.620897
40,0.552325,0.259259,0.991923
41,0.903256,1.000000,0.758141
42,0.706560,0.520000,0.986401
43,0.999947,1.000000,0.999868
44,0.999912,1.000000,0.999781
45,0.906060,1.000000,0.765151
46,0.997457,1.000000,0.993642
47,0.999887,1.000000,0.999716
48,0.999812,1.000000,0.999530
49,0.996545,1.000000,0.991362
50,0.905620,1.000000,0.764051
51,0.902760,1.000000,0.756899
52,0.882359,1.000000,0.705898
53,0.999953,1.000000,0.999883
54,0.898649,1.000000,0.746622
55,0.999837,1.000000,0.999594
56,0.492522,0.259259,0.842417
57,0.974063,1.000000,0.935157
58,0.711845,0.520000,0.999612
59,0.999260,1.000000,0.998149
60,0.978403,1.000000,0.946008
61,0.846753,1.000000,0.616882
62,0.911046,1.000000,0.777616
63,0.710531,0.520000,0.996326
64,0.977750,1.000000,0.944375
65,0.995064,1.000000,0.987661
66,0.981850,1.000000,0.954625
67,0.941784,1.000000,0.854459
68,0.896572,1.000000,0.741430
69,0.554016,0.259259,0.996151
70,0.999457,1.000000,0.998643
71,0.707774,0.520000,0.989436
72,0.999626,1.000000,0.999066
73,0.711924,0.520000,0.999810
74,0.555228,0.259259,0.999181
75,0.991694,1.000000,0.979234
76,0.997633,1.000000,0.994081
77,0.995243,1.000000,0.988107
78,0.992869,1.000000,0.982172
79,0.910068,1.000000,0.775171
80,0.996587,1.000000,0.991467
81,0.551501,0.259259,0.989863
82,0.999462,1.000000,0.998654
83,0.998607,1.000000,0.996518
84,0.991430,1.000000,0.978574
85,0.889645,1.000000,0.724113
86,0.999545,1.000000,0.998862
87,0.914351,1.000000,0.785877
88,0.907479,1.000000,0.768697
89,0.532156,0.259259,0.941501
90,0.968422,1.000000,0.921054
91,0.999936,1.000000,0.999840
92,0.551449,0.259259,0.989734
93,0.564650,0.448276,0.739210
94,0.997953,1.000000,0.994882
95,0.909244,1.000000,0.773109
96,0.560269,0.520000,0.620672
97,0.554935,0.259259,0.998448
98,0.986374,1.000000,0.965934
99,0.999376,1.000000,0.998440
100,0.897613,1.000000,0.744034
101,0.998289,1.000000,0.995722
102,0.999644,1.000000,0.999111
103,0.998314,1.000000,0.995785
104,0.999573,1.000000,0.998933
105,0.996012,1.000000,0.990029
106,0.853380,1.000000,0.633450
107,0.994853,1.000000,0.987133
108,0.995153,1.000000,0.987884
109,0.998552,1.000000,0.996380
110,0.997665,1.000000,0.994163
111,0.910448,1.000000,0.776120
112,0.995237,1.000000,0.988094
113,0.997963,1.000000,0.994907
114,0.965379,1.000000,0.913448
115,0.995304,1.000000,0.988259
116,0.999614,1.000000,0.999035
117,0.999669,1.000000,0.999172
118,0.998976,1.000000,0.997440
119,0.999724,1.000000,0.999311
120,0.909349,1.000000,0.773373
121,0.971955,1.000000,0.929887
122,0.991985,1.000000,0.979962
123,0.550954,0.259259,0.988495
124,0.709709,0.520000,0.994273
125,0.911150,1.000000,0.777874
126,0.999853,1.000000,0.999634
127,0.555395,0.259259,0.999598
128,0.985753,1.000000,0.964383
129,0.977077,1.000000,0.942692
130,0.871273,1.000000,0.678183
131,0.550145,0.259259,0.986475
132,0.547886,0.259259,0.980826
133,0.999897,1.000000,0.999742
134,0.891926,1.000000,0.729816
135,0.969461,1.000000,0.923651
136,0.994819,1.000000,0.987048
137,0.999816,1.000000,0.999539
138,0.999727,1.000000,0.999318
139,0.999529,1.000000,0.998821
140,0.911375,1.000000,0.778437
141,0.999812,1.000000,0.999529
142,0.999912,1.000000,0.999780
143,0.988534,1.000000,0.971335
144,0.555298,0.259259,0.999356
145,0.999475,1.000000,0.998687
146,0.999720,1.000000,0.999299
147,0.997248,1.000000,0.993119
148,0.987245,1.000000,0.968112
149,0.993608,1.000000,0.984020
150,0.998452,1.000000,0.996129
151,0.990841,1.000000,0.977102
152,0.623815,0.520000,0.779536
153,0.711617,0.520000,0.999043
154,0.999776,1.000000,0.999441
155,0.991754,1.000000,0.979385
156,0.891045,1.000000,0.727613
157,0.999519,1.000000,0.998798
158,0.993541,1.000000,0.983853
159,0.901187,1.000000,0.752968
160,0.999792,1.000000,0.999480
161,0.998015,1.000000,0.995036
162,0.999829,1.000000,0.999572
163,0.823820,1.000000,0.559550
164,0.999371,1.000000,0.998427
165,0.553948,0.259259,0.995981
166,0.931692,1.000000,0.829230
167,0.881896,1.000000,0.704741
168,0.986616,1.000000,0.966540
169,0.678150,0.464286,0.998947
170,0.710973,0.520000,0.997433
171,0.995340,1.000000,0.988351
172,0.995147,1.000000,0.987866
173,0.957963,1.000000,0.894906
174,0.999894,1.000000,0.999734
175,0.999554,1.000000,0.998884
176,0.527775,0.259259,0.930549
177,0.899913,1.000000,0.749783
178,0.996131,1.000000,0.990327
179,0.711396,0.520000,0.998489
180,0.553572,0.259259,0.995042
181,0.995412,1.000000,0.988531
182,0.999127,1.000000,0.997818
183,0.999662,1.000000,0.999155
184,0.976758,1.000000,0.941895
185,0.463129,0.259259,0.768933
186,0.908243,1.000000,0.770607
187,0.555357,0.259259,0.999504
188,0.997317,1.000000,0.993292
189,0.998616,1.000000,0.996539
190,0.460359,0.259259,0.762009
191,0.469097,0.259259,0.783854
192,0.538137,0.259259,0.956455
193,0.967302,1.000000,0.918256
194,0.999189,1.000000,0.997973
195,0.997853,1.000000,0.994632
196,0.910967,1.000000,0.777417
197,0.980335,1.000000,0.950838
198,0.999463,1.000000,0.998658
199,0.995970,1.000000,0.989924
200,0.998571,1.000000,0.996428
201,0.988132,1.000000,0.970330
202,0.710892,0.520000,0.997231
203,0.999150,1.000000,0.997875
204,0.711856,0.520000,0.999640
205,0.998999,1.000000,0.997499
206,0.384801,0.259259,0.573115
207,0.711686,0.520000,0.999215
208,0.882705,1.000000,0.706762
209,0.999205,1.000000,0.998013
210,0.921906,1.000000,0.804765
211,0.995262,1.000000,0.988154
212,0.999625,1.000000,0.999063
213,0.614455,0.520000,0.756138
214,0.930984,1.000000,0.827460
215,0.999846,1.000000,0.999615
216,0.998866,1.000000,0.997166
217,0.999699,1.000000,0.999247
218,0.983877,1.000000,0.959693
219,0.998639,1.000000,0.996598
220,0.458147,0.259259,0.756478
221,0.912575,1.000000,0.781438
222,0.998422,1.000000,0.996055
223,0.552283,0.259259,0.991818
224,0.995846,1.000000,0.989614
225,0.983425,1.000000,0.958562
226,0.614889,0.520000,0.757223
227,0.892665,1.000000,0.731664
228,0.997649,1.000000,0.994123
229,0.931143,1.000000,0.827858
230,0.999525,1.000000,0.998813
231,0.953080,1.000000,0.882699
232,0.987126,1.000000,0.967814
233,0.581903,0.464286,0.758330
234,0.621899,0.520000,0.774748
235,0.896379,1.000000,0.740946
236,0.999326,1.000000,0.998316
237,0.999743,1.000000,0.999358
238,0.999472,1.000000,0.998680
239,0.990309,1.000000,0.975772
240,0.467447,0.259259,0.779728
241,0.997462,1.000000,0.993654
242,0.465256,0.259259,0.774251
243,0.998939,1.000000,0.997347
244,0.906722,1.000000,0.766805
245,0.466769,0.259259,0.778033
246,0.999314,1.000000,0.998285
247,0.999882,1.000000,0.999705
248,0.999688,1.000000,0.999219
249,0.922064,1.000000,0.805161
250,0.698005,0.520000,0.965013
251,0.899415,1.000000,0.748538
252,0.998848,1.000000,0.997119
253,0.987197,1.000000,0.967994
254,0.998561,1.000000,0.996404
255,0.983503,1.000000,0.958758
256,0.999893,1.000000,0.999733
257,0.885317,1.000000,0.713293
258,0.997566,1.000000,0.993916
259,0.907396,1.000000,0.768490
260,0.691118,0.520000,0.947795
261,0.999360,1.000000,0.998401
262,0.994918,1.000000,0.987295
263,0.999639,1.000000,0.999098
264,0.978079,1.000000,0.945198
265,0.711074,0.520000,0.997684
266,0.999856,1.000000,0.999640
267,0.994987,1.000000,0.987467
268,0.467988,0.259259,0.781082
269,0.711372,0.520000,0.998429
270,0.539469,0.448276,0.676258
271,0.666943,0.448276,0.994944
272,0.999204,1.000000,0.998010
273,0.998762,1.000000,0.996904
274,0.999784,1.000000,0.999460
275,0.999864,1.000000,0.999659
276,0.989354,1.000000,0.973385
277,0.999499,1.000000,0.998747
278,0.904007,1.000000,0.760017
279,0.999853,1.000000,0.999633
280,0.993522,1.000000,0.983805
281,0.999816,1.000000,0.999540
282,0.999073,1.000000,0.997682
283,0.850549,1.000000,0.626373
284,0.553274,0.259259,0.994297
285,0.987498,1.000000,0.968745
286,0.999515,1.000000,0.998788
287,0.999439,1.000000,0.998597
288,0.999008,1.000000,0.997521
289,0.678032,0.464286,0.998651
290,0.984413,1.000000,0.961034
291,0.999015,1.000000,0.997537
292,0.997119,1.000000,0.992797
293,0.999446,1.000000,0.998615
294,0.993183,1.000000,0.982956
295,0.912536,1.000000,0.781339
296,0.999879,1.000000,0.999697
297,0.537322,0.259259,0.954417
298,0.667199,0.448276,0.995583
299,0.550926,0.259259,0.988425
300,0.711881,0.520000,0.999702
301,0.905849,1.000000,0.764622
302,0.990582,1.000000,0.976455
303,0.554362,0.259259,0.997017
