eval,fitness,chem,dyn
1,0.996365,1.000000,0.990913
2,0.955647,1.000000,0.889117
3,0.998493,1.000000,0.996232
4,0.914277,1.000000,0.785693
5,0.844998,1.000000,0.612496
6,0.998572,1.000000,0.996430
7,0.555270,0.259259,0.999287
8,0.997496,1.000000,0.993741
9,0.999511,1.000000,0.998777
10,0.665717,0.448276,0.991880
11,0.997728,1.000000,0.994319
12,0.911179,1.000000,0.777948
13,0.994146,1.000000,0.985366
14,0.983139,1.000000,0.957847
15,0.999431,1.000000,0.998578
16,0.671131,0.520000,0.897827
17,0.999315,1.000000,0.998287
18,0.897732,1.000000,0.744331
19,0.710507,0.520000,0.996268
20,0.903410,1.000000,0.758524
21,0.976388,1.000000,0.940971
22,0.708557,0.520000,0.991392
23,0.997018,1.000000,0.992545
24,0.999409,1.000000,0.998522
25,0.998151,1.000000,0.995377
26,0.999928,1.000000,0.999820
27,0.829619,1.000000,0.574048
28,0.440013,0.259259,0.711144
29,0.995799,1.000000,0.989496
30,0.903406,1.000000,0.758515
31,0.555118,0.259259,0.998906
32,0.996290,1.000000,0.990725
33,0.991803,1.000000,0.979509
34,0.998086,1.000000,0.995214
35,0.911450,1.000000,0.778624
36,0.617483,0.520000,0.763708
37,0.998313,1.000000,0.995782
38,0.997783,1.000000,0.994458
39,0.515604,0.259259,0.900122
40,0.967470,1.000000,0.918676
41,0.999932,1.000000,0.999829
42,0.982956,1.000000,0.957390
43,0.999641,1.000000,0.999102
44,0.999580,1.000000,0.998951
45,0.412468,0.259259,0.642281
46,0.999820,1.000000,0.999550
47,0.467742,0.259259,0.780467
48,0.934488,1.000000,0.836221
49,0.889633,1.000000,0.724083
50,0.619613,0.520000,0.769032
51,0.966934,1.000000,0.917335
52,0.996894,1.000000,0.992234
53,0.555388,0.259259,0.999582
54,0.998886,1.000000,0.997214
55,0.461134,0.259259,0.763947
56,0.554871,0.259259,0.998288
57,0.994682,1.000000,0.986705
58,0.992650,1.000000,0.981625
59,0.999971,1.000000,0.999927
60,0.930052,1.000000,0.825129
61,0.998574,1.000000,0.996436
62,0.577283,0.448276,0.770795
63,0.666262,0.448276,0.993240
64,0.711629,0.520000,0.999073
65,0.465937,0.259259,0.775955
66,0.902556,1.000000,0.756391
67,0.943149,1.000000,0.857873
68,0.585887,0.464286,0.768288
69,0.711946,0.520000,0.999866
70,0.937447,1.000000,0.843618
71,0.993426,1.000000,0.983565
72,0.999705,1.000000,0.999262
73,0.971946,1.000000,0.929866
74,0.999468,1.000000,0.998669
75,0.995913,1.000000,0.989783
76,0.983810,1.000000,0.959524
77,0.999700,1.000000,0.999251
78,0.998415,1.000000,0.996037
79,0.997327,1.000000,0.993318
80,0.999449,1.000000,0.998622
