eval,fitness,chem,dyn
1,0.992873,1.000000,0.982184
2,0.999630,1.000000,0.999076
3,0.997846,1.000000,0.994614
4,0.999963,1.000000,0.999908
5,0.994176,1.000000,0.985441
6,0.997933,1.000000,0.994833
7,0.994958,1.000000,0.987396
8,0.998426,1.000000,0.996064
9,0.555362,0.259259,0.999516
10,0.999619,1.000000,0.999048
11,0.999581,1.000000,0.998952
12,0.991239,1.000000,0.978098
13,0.989566,1.000000,0.973915
14,0.648398,0.520000,0.840996
15,0.623765,0.520000,0.779414
16,0.908367,1.000000,0.770918
17,0.950885,1.000000,0.877213
18,0.999046,1.000000,0.997615
19,0.554023,0.259259,0.996168
20,0.997959,1.000000,0.994898
21,0.976295,1.000000,0.940739
22,0.999397,1.000000,0.998493
23,0.893050,1.000000,0.732626
24,0.991894,1.000000,0.979734
25,0.999914,1.000000,0.999786
26,0.550271,0.259259,0.986789
27,0.909287,1.000000,0.773219
28,0.947901,1.000000,0.869753
29,0.901527,1.000000,0.753818
30,0.949915,1.000000,0.874788
31,0.999909,1.000000,0.999774
32,0.997084,1.000000,0.992711
33,0.668200,0.448276,0.998086
34,0.997589,1.000000,0.993973
35,0.999350,1.000000,0.998374
36,0.555421,0.259259,0.999665
37,0.898958,1.000000,0.747394
38,0.988595,1.000000,0.971489
39,0.705250,0.520000,0.983124
40,0.554652,0.259259,0.997740
41,0.996804,1.000000,0.992011
42,0.711605,0.520000,0.999013
43,0.999323,1.000000,0.998308
44,0.998079,1.000000,0.995199
45,0.977321,1.000000,0.943304
46,0.997028,1.000000,0.992570
47,0.554387,0.259259,0.997079
48,0.997589,1.000000,0.993972
49,0.555312,0.259259,0.999390
50,0.667998,0.520000,0.889995
51,0.554984,0.259259,0.998570
52,0.991199,1.000000,0.977998
53,0.994392,1.000000,0.985980
54,0.992265,1.000000,0.980662
55,0.899785,1.000000,0.749463
56,0.982614,1.000000,0.956536
57,0.998358,1.000000,0.995896
58,0.976885,1.000000,0.942212
59,0.548852,0.259259,0.983241
60,0.997772,1.000000,0.994430
61,0.710591,0.520000,0.996478
62,0.998577,1.000000,0.996443
63,0.999636,1.000000,0.999091
64,0.700916,0.520000,0.972290
65,0.996919,1.000000,0.992296
66,0.668385,0.448276,0.998548
67,0.540854,0.448276,0.679722
68,0.993733,1.000000,0.984333
69,0.638533,0.520000,0.816332
70,0.901315,1.000000,0.753289
71,0.998662,1.000000,0.996656
72,0.997056,1.000000,0.992639
73,0.999403,1.000000,0.998508
74,0.998028,1.000000,0.995070
75,0.999828,1.000000,0.999570
76,0.710739,0.520000,0.996848
77,0.997715,1.000000,0.994287
78,0.999795,1.000000,0.999489
79,0.704385,0.520000,0.980963
80,0.711071,0.520000,0.997679
81,0.993048,1.000000,0.982619
82,0.555458,0.259259,0.999755
83,0.943852,1.000000,0.859630
84,0.707905,0.520000,0.989762
85,0.874935,1.000000,0.687339
86,0.999314,1.000000,0.998285
87,0.995783,1.000000,0.989458
88,0.893897,1.000000,0.734741
89,0.711736,0.520000,0.999339
90,0.999393,1.000000,0.998482
91,0.997540,1.000000,0.993849
92,0.999877,1.000000,0.999692
93,0.898682,1.000000,0.746705
94,0.907294,1.000000,0.768234
95,0.999938,1.000000,0.999845
96,0.997733,1.000000,0.994332
97,0.555205,0.259259,0.999124
98,0.993713,1.000000,0.984283
99,0.886457,1.000000,0.716143
100,0.894593,1.000000,0.736481
101,0.924176,1.000000,0.810440
102,0.899142,1.000000,0.747855
103,0.999750,1.000000,0.999375
104,0.999468,1.000000,0.998671
105,0.492603,0.259259,0.842620
106,0.997278,1.000000,0.993195
107,0.993976,1.000000,0.984941
108,0.982813,1.000000,0.957032
109,0.645455,0.464286,0.917208
110,0.999174,1.000000,0.997936
111,0.997643,1.000000,0.994108
112,0.906491,1.000000,0.766228
113,0.999278,1.000000,0.998196
114,0.992072,1.000000,0.980180
115,0.554607,0.259259,0.997628
116,0.998719,1.000000,0.996797
117,0.996119,1.000000,0.990298
118,0.961035,1.000000,0.902586
119,0.693602,0.520000,0.954004
120,0.995277,1.000000,0.988194
121,0.515844,0.259259,0.900720
122,0.998574,1.000000,0.996435
123,0.998687,1.000000,0.996718
124,0.998883,1.000000,0.997208
125,0.996405,1.000000,0.991012
126,0.673837,0.464286,0.988165
127,0.999890,1.000000,0.999724
128,0.912861,1.000000,0.782152
129,0.612287,0.520000,0.750717
130,0.676018,0.464286,0.993617
131,0.999576,1.000000,0.998941
132,0.999899,1.000000,0.999749
133,0.554941,0.259259,0.998463
134,0.909214,1.000000,0.773035
135,0.999410,1.000000,0.998525
136,0.999754,1.000000,0.999384
137,0.613520,0.520000,0.753801
138,0.995937,1.000000,0.989843
139,0.999764,1.000000,0.999409
140,0.706891,0.520000,0.987228
141,0.952770,1.000000,0.881926
142,0.999864,1.000000,0.999661
143,0.999911,1.000000,0.999779
144,0.999919,1.000000,0.999799
145,0.912701,1.000000,0.781753
146,0.980220,1.000000,0.950550
147,0.554991,0.259259,0.998588
148,0.611157,0.520000,0.747893
149,0.995827,1.000000,0.989567
150,0.998356,1.000000,0.995890
151,0.997363,1.000000,0.993408
152,0.983712,1.000000,0.959281
153,0.465220,0.259259,0.774160
154,0.999857,1.000000,0.999642
155,0.994506,1.000000,0.986265
156,0.994979,1.000000,0.987448
157,0.999901,1.000000,0.999754
158,0.711780,0.520000,0.999449
159,0.999915,1.000000,0.999787
160,0.997444,1.000000,0.993611
161,0.998215,1.000000,0.995538
162,0.873717,1.000000,0.684293
163,0.999758,1.000000,0.999394
164,0.992124,1.000000,0.980310
165,0.906491,1.000000,0.766227
166,0.999111,1.000000,0.997778
167,0.999311,1.000000,0.998276
168,0.996721,1.000000,0.991804
169,0.555229,0.259259,0.999183
170,0.708684,0.520000,0.991711
171,0.550386,0.259259,0.987075
172,0.999824,1.000000,0.999560
173,0.483728,0.259259,0.820431
174,0.999899,1.000000,0.999748
175,0.705162,0.520000,0.982905
176,0.996216,1.000000,0.990540
177,0.774694,1.000000,0.436734
178,0.937869,1.000000,0.844672
179,0.998588,1.000000,0.996471
180,0.999875,1.000000,0.999688
181,0.554265,0.259259,0.996773
182,0.955186,1.000000,0.887965
