eval,fitness,chem,dyn
1,0.902345,1.000000,0.755862
2,0.997927,1.000000,0.994817
3,0.991690,1.000000,0.979225
4,0.998031,1.000000,0.995078
5,0.545245,0.259259,0.974223
6,0.971438,1.000000,0.928594
7,0.994786,1.000000,0.986965
8,0.988643,1.000000,0.971607
9,0.999720,1.000000,0.999301
10,0.999677,1.000000,0.999194
11,0.998874,1.000000,0.997186
12,0.914194,1.000000,0.785485
13,0.847411,1.000000,0.618527
14,0.926724,1.000000,0.816811
15,0.552714,0.259259,0.992897
16,0.590957,0.520000,0.697394
17,0.995806,1.000000,0.989514
18,0.999267,1.000000,0.998167
19,0.998144,1.000000,0.995361
20,0.463395,0.259259,0.769599
21,0.892966,1.000000,0.732414
22,0.994262,1.000000,0.985655
23,0.999895,1.000000,0.999737
24,0.999258,1.000000,0.998145
25,0.461535,0.259259,0.764948
26,0.904030,1.000000,0.760076
27,0.999295,1.000000,0.998236
28,0.999371,1.000000,0.998426
29,0.995164,1.000000,0.987910
30,0.553500,0.259259,0.994862
31,0.927924,1.000000,0.819810
32,0.991797,1.000000,0.979493
33,0.555445,0.259259,0.999724
34,0.997433,1.000000,0.993583
35,0.999793,1.000000,0.999482
36,0.997274,1.000000,0.993185
37,0.554723,0.259259,0.997919
38,0.549512,0.259259,0.984890
39,0.554664,0.259259,0.997772
40,0.996314,1.000000,0.990784
41,0.999380,1.000000,0.998450
42,0.711199,0.520000,0.997997
43,0.997643,1.000000,0.994107
44,0.900297,1.000000,0.750742
45,0.711861,0.520000,0.999652
46,0.997489,1.000000,0.993723
47,0.566307,0.520000,0.635766
48,0.954977,1.000000,0.887443
49,0.642072,0.520000,0.825181
50,0.942368,1.000000,0.855920
51,0.992240,1.000000,0.980600
52,0.900327,1.000000,0.750818
53,0.821660,1.000000,0.554149
54,0.914835,1.000000,0.787087
55,0.912619,1.000000,0.781548
56,0.923054,1.000000,0.807635
57,0.999466,1.000000,0.998664
58,0.992720,1.000000,0.981800
59,0.553412,0.259259,0.994641
60,0.999781,1.000000,0.999454
