eval,fitness,chem,dyn
1,0.998612,1.000000,0.996531
2,0.445015,0.259259,0.723649
3,0.906227,1.000000,0.765567
4,0.580306,0.448276,0.778352
5,0.926554,1.000000,0.816385
6,0.624927,0.520000,0.782316
7,0.999604,1.000000,0.999009
8,0.999117,1.000000,0.997793
9,0.999335,1.000000,0.998337
10,0.710987,0.520000,0.997468
11,0.996652,1.000000,0.991629
12,0.997472,1.000000,0.993681
13,0.554080,0.259259,0.996310
14,0.995173,1.000000,0.987934
15,0.678012,0.464286,0.998600
16,0.711688,0.520000,0.999219
17,0.999852,1.000000,0.999630
18,0.999969,1.000000,0.999922
19,0.461672,0.259259,0.765290
20,0.893385,1.000000,0.733462
21,0.999702,1.000000,0.999256
22,0.999395,1.000000,0.998487
23,0.906632,1.000000,0.766581
24,0.996640,1.000000,0.991601
25,0.999745,1.000000,0.999363
26,0.999901,1.000000,0.999754
27,0.991252,1.000000,0.978130
28,0.996450,1.000000,0.991124
29,0.998935,1.000000,0.997338
30,0.999687,1.000000,0.999218
31,0.552804,0.259259,0.993121
32,0.994632,1.000000,0.986580
33,0.909994,1.000000,0.774986
34,0.711249,0.520000,0.998121
35,0.998190,1.000000,0.995475
36,0.554784,0.259259,0.998072
37,0.999972,1.000000,0.999929
38,0.999146,1.000000,0.997865
39,0.998157,1.000000,0.995391
40,0.997953,1.000000,0.994882
41,0.996862,1.000000,0.992156
42,0.999858,1.000000,0.999646
43,0.452038,0.259259,0.741206
44,0.911687,1.000000,0.779218
45,0.899972,1.000000,0.749931
46,0.903994,1.000000,0.759985
47,0.711341,0.520000,0.998354
48,0.908412,1.000000,0.771029
49,0.707306,0.520000,0.988265
50,0.999419,1.000000,0.998548
51,0.911711,1.000000,0.779277
52,0.996753,1.000000,0.991883
53,0.998492,1.000000,0.996230
54,0.999948,1.000000,0.999869
55,0.894393,1.000000,0.735983
56,0.910746,1.000000,0.776866
57,0.997341,1.000000,0.993353
58,0.907828,1.000000,0.769571
59,0.995443,1.000000,0.988607
60,0.991233,1.000000,0.978082
61,0.999609,1.000000,0.999023
62,0.984391,1.000000,0.960977
63,0.992261,1.000000,0.980652
64,0.999922,1.000000,0.999806
65,0.998919,1.000000,0.997298
66,0.992880,1.000000,0.982200
67,0.513222,0.259259,0.894166
68,0.997082,1.000000,0.992704
69,0.884949,1.000000,0.712372
70,0.959174,1.000000,0.897936
71,0.999907,1.000000,0.999768
72,0.840503,1.000000,0.601259
73,0.949625,1.000000,0.874062
74,0.997907,1.000000,0.994767
75,0.965692,1.000000,0.914230
76,0.999605,1.000000,0.999014
77,0.921034,1.000000,0.802585
78,0.999826,1.000000,0.999564
79,0.999851,1.000000,0.999626
80,0.999788,1.000000,0.999471
81,0.998222,1.000000,0.995556
82,0.999884,1.000000,0.999710
83,0.995828,1.000000,0.989570
84,0.997590,1.000000,0.993976
85,0.999742,1.000000,0.999356
86,0.993635,1.000000,0.984089
87,0.995940,1.000000,0.989851
88,0.999762,1.000000,0.999405
89,0.908446,1.000000,0.771116
90,0.711188,0.520000,0.997971
91,0.902195,1.000000,0.755488
92,0.711680,0.520000,0.999201
93,0.461199,0.259259,0.764110
94,0.902572,1.000000,0.756430
95,0.994487,1.000000,0.986219
96,0.998088,1.000000,0.995221
97,0.677504,0.464286,0.997331
98,0.998368,1.000000,0.995920
99,0.552915,0.259259,0.993399
100,0.895460,1.000000,0.738649
101,0.963924,1.000000,0.909810
102,0.993496,1.000000,0.983739
103,0.913638,1.000000,0.784095
104,0.998649,1.000000,0.996623
105,0.999571,1.000000,0.998927
106,0.999556,1.000000,0.998889
107,0.874545,1.000000,0.686363
108,0.672258,0.464286,0.984217
109,0.999007,1.000000,0.997518
110,0.999752,1.000000,0.999381
111,0.999854,1.000000,0.999636
112,0.977861,1.000000,0.944653
113,0.993638,1.000000,0.984096
114,0.849774,1.000000,0.624436
115,0.705431,0.520000,0.983579
116,0.996597,1.000000,0.991493
117,0.999809,1.000000,0.999522
118,0.458119,0.259259,0.756408
119,0.999920,1.000000,0.999799
120,0.555284,0.259259,0.999322
121,0.699628,0.520000,0.969071
122,0.670079,0.520000,0.895197
123,0.999489,1.000000,0.998722
124,0.905600,1.000000,0.764000
125,0.708237,0.520000,0.990594
126,0.999465,1.000000,0.998661
127,0.998904,1.000000,0.997259
128,0.998260,1.000000,0.995651
129,0.999611,1.000000,0.999027
