eval,fitness,chem,dyn
1,0.997589,1.000000,0.993973
2,0.546805,0.259259,0.978124
3,0.906101,1.000000,0.765252
4,0.999751,1.000000,0.999378
5,0.998763,1.000000,0.996908
6,0.704716,0.520000,0.981790
7,0.959642,1.000000,0.899104
8,0.549270,0.259259,0.984287
9,0.917739,1.000000,0.794347
10,0.970385,1.000000,0.925963
11,0.901885,1.000000,0.754712
12,0.930097,1.000000,0.825242
13,0.619667,0.464286,0.852738
14,0.999259,1.000000,0.998148
15,0.660943,0.448276,0.979943
16,0.987220,1.000000,0.968051
17,0.999377,1.000000,0.998442
18,0.555256,0.259259,0.999251
19,0.999670,1.000000,0.999176
20,0.708280,0.520000,0.990699
21,0.613184,0.520000,0.752961
22,0.994091,1.000000,0.985228
23,0.999784,1.000000,0.999460
24,0.525295,0.259259,0.924349
25,0.910454,1.000000,0.776136
26,0.999697,1.000000,0.999241
27,0.929701,1.000000,0.824253
28,0.998150,1.000000,0.995375
29,0.999671,1.000000,0.999178
30,0.549093,0.259259,0.983844
31,0.664461,0.520000,0.881152
32,0.999822,1.000000,0.999555
33,0.998871,1.000000,0.997177
34,0.998906,1.000000,0.997266
35,0.901662,1.000000,0.754154
36,0.710972,0.520000,0.997429
37,0.909813,1.000000,0.774533
38,0.842141,1.000000,0.605351
39,0.457010,0.259259,0.753637
40,0.999765,1.000000,0.999414
41,0.925049,1.000000,0.812623
42,0.998237,1.000000,0.995593
43,0.554555,0.259259,0.997498
44,0.999034,1.000000,0.997586
45,0.995811,1.000000,0.989527
46,0.956651,1.000000,0.891628
47,0.997019,1.000000,0.992547
48,0.998591,1.000000,0.996478
49,0.992302,1.000000,0.980755
50,0.465087,0.259259,0.773829
51,0.999066,1.000000,0.997666
52,0.999958,1.000000,0.999894
53,0.999694,1.000000,0.999235
54,0.990295,1.000000,0.975739
55,0.995966,1.000000,0.989914
56,0.991896,1.000000,0.979740
57,0.910671,1.000000,0.776679
58,0.668587,0.448276,0.999053
59,0.711635,0.520000,0.999087
60,0.644722,0.520000,0.831806
61,0.998654,1.000000,0.996634
62,0.993650,1.000000,0.984124
63,0.706781,0.520000,0.986954
64,0.989801,1.000000,0.974502
