eval,fitness,chem,dyn
1,0.998770,1.000000,0.996925
2,0.913434,1.000000,0.783585
3,0.999476,1.000000,0.998689
4,0.963853,1.000000,0.909633
5,0.708965,0.520000,0.992412
6,0.900866,1.000000,0.752164
7,0.998505,1.000000,0.996263
8,0.901054,1.000000,0.752634
9,0.999431,1.000000,0.998577
10,0.710586,0.520000,0.996465
11,0.976176,1.000000,0.940440
12,0.975193,1.000000,0.937982
13,0.431879,0.259259,0.690809
14,0.998520,1.000000,0.996301
15,0.999874,1.000000,0.999686
16,0.996039,1.000000,0.990098
17,0.910137,1.000000,0.775343
18,0.611002,0.520000,0.747505
19,0.905604,1.000000,0.764010
20,0.993347,1.000000,0.983367
21,0.579536,0.464286,0.752413
22,0.998834,1.000000,0.997085
23,0.992337,1.000000,0.980843
24,0.990907,1.000000,0.977269
25,0.999888,1.000000,0.999721
26,0.999720,1.000000,0.999301
27,0.999379,1.000000,0.998447
28,0.993220,1.000000,0.983050
29,0.849928,1.000000,0.624819
30,0.548840,0.259259,0.983211
31,0.997021,1.000000,0.992552
32,0.711786,0.520000,0.999466
33,0.845941,1.000000,0.614851
34,0.997391,1.000000,0.993477
35,0.998799,1.000000,0.996998
36,0.659154,0.448276,0.975471
37,0.548272,0.259259,0.981791
38,0.621625,0.520000,0.774063
39,0.896857,1.000000,0.742144
40,0.553289,0.259259,0.994333
41,0.999570,1.000000,0.998924
42,0.999309,1.000000,0.998272
43,0.996184,1.000000,0.990460
44,0.997924,1.000000,0.994811
45,0.999077,1.000000,0.997692
46,0.917331,1.000000,0.793329
47,0.934838,1.000000,0.837095
48,0.668583,0.448276,0.999044
49,0.993351,1.000000,0.983379
50,0.972934,1.000000,0.932335
51,0.711271,0.520000,0.998178
52,0.905272,1.000000,0.763180
53,0.998962,1.000000,0.997405
54,0.998632,1.000000,0.996581
55,0.997570,1.000000,0.993925
56,0.929066,1.000000,0.822664
57,0.994740,1.000000,0.986850
58,0.999176,1.000000,0.997940
59,0.999522,1.000000,0.998806
60,0.912401,1.000000,0.781001
61,0.999383,1.000000,0.998458
62,0.908141,1.000000,0.770353
63,0.993762,1.000000,0.984406
64,0.999659,1.000000,0.999148
65,0.999461,1.000000,0.998652
66,0.993378,1.000000,0.983445
67,0.461388,0.259259,0.764580
68,0.994329,1.000000,0.985821
69,0.993258,1.000000,0.983145
70,0.704405,0.520000,0.981013
71,0.999789,1.000000,0.999472
72,0.979152,1.000000,0.947880
73,0.555279,0.259259,0.999309
74,0.991893,1.000000,0.979733
75,0.999545,1.000000,0.998863
76,0.704259,0.520000,0.980649
77,0.998744,1.000000,0.996859
78,0.999703,1.000000,0.999258
79,0.999909,1.000000,0.999773
80,0.882956,1.000000,0.707390
81,0.555294,0.259259,0.999345
82,0.664257,0.448276,0.988229
83,0.999310,1.000000,0.998275
84,0.993320,1.000000,0.983300
85,0.454323,0.259259,0.746920
86,0.995361,1.000000,0.988401
87,0.999882,1.000000,0.999705
88,0.707068,0.520000,0.987670
89,0.999693,1.000000,0.999233
90,0.945915,1.000000,0.864789
91,0.985871,1.000000,0.964677
92,0.457246,0.259259,0.754226
93,0.999481,1.000000,0.998703
94,0.998797,1.000000,0.996992
95,0.998375,1.000000,0.995937
96,0.893814,1.000000,0.734536
97,0.997527,1.000000,0.993817
98,0.912228,1.000000,0.780569
99,0.554931,0.259259,0.998440
100,0.999561,1.000000,0.998901
101,0.911400,1.000000,0.778499
102,0.899422,1.000000,0.748555
103,0.917683,1.000000,0.794208
104,0.962590,1.000000,0.906474
105,0.665453,0.448276,0.991218
106,0.992189,1.000000,0.980473
107,0.909352,1.000000,0.773380
108,0.999640,1.000000,0.999101
109,0.995985,1.000000,0.989964
110,0.994246,1.000000,0.985615
111,0.993374,1.000000,0.983436
112,0.999613,1.000000,0.999033
113,0.607765,0.520000,0.739411
114,0.998413,1.000000,0.996031
115,0.999246,1.000000,0.998114
116,0.997199,1.000000,0.992997
117,0.925186,1.000000,0.812966
118,0.503342,0.259259,0.869466
119,0.909939,1.000000,0.774847
120,0.998530,1.000000,0.996324
121,0.999959,1.000000,0.999898
122,0.999868,1.000000,0.999671
123,0.710644,0.520000,0.996610
124,0.996145,1.000000,0.990362
125,0.993134,1.000000,0.982834
126,0.999316,1.000000,0.998290
127,0.999635,1.000000,0.999087
128,0.678314,0.464286,0.999357
129,0.999972,1.000000,0.999930
130,0.999779,1.000000,0.999449
131,0.941122,1.000000,0.852804
132,0.998777,1.000000,0.996942
133,0.596016,0.464286,0.793612
134,0.919019,1.000000,0.797548
135,0.703673,0.520000,0.979183
136,0.996832,1.000000,0.992079
137,0.996723,1.000000,0.991806
138,0.555174,0.259259,0.999047
139,0.405567,0.259259,0.625028
140,0.989732,1.000000,0.974329
141,0.988654,1.000000,0.971635
142,0.999558,1.000000,0.998894
143,0.999029,1.000000,0.997573
144,0.999405,1.000000,0.998511
145,0.999109,1.000000,0.997774
146,0.652068,0.448276,0.957755
147,0.569677,0.448276,0.751778
148,0.710925,0.520000,0.997312
149,0.911211,1.000000,0.778028
150,0.898101,1.000000,0.745253
151,0.995044,1.000000,0.987610
152,0.996682,1.000000,0.991705
153,0.553941,0.259259,0.995964
154,0.998481,1.000000,0.996204
155,0.991189,1.000000,0.977973
156,0.999750,1.000000,0.999375
157,0.999403,1.000000,0.998509
158,0.467392,0.259259,0.779590
159,0.552825,0.259259,0.993173
160,0.998876,1.000000,0.997190
161,0.607853,0.464286,0.823205
162,0.999930,1.000000,0.999825
163,0.996214,1.000000,0.990536
164,0.896165,1.000000,0.740412
165,0.984306,1.000000,0.960764
166,0.975687,1.000000,0.939217
167,0.999847,1.000000,0.999618
168,0.999806,1.000000,0.999514
169,0.703491,0.520000,0.978729
170,0.936291,1.000000,0.840728
171,0.553946,0.259259,0.995976
172,0.868815,1.000000,0.672038
173,0.999895,1.000000,0.999739
174,0.555299,0.259259,0.999360
175,0.997001,1.000000,0.992503
176,0.995444,1.000000,0.988610
177,0.618774,0.520000,0.766935
178,0.998805,1.000000,0.997012
179,0.996270,1.000000,0.990674
180,0.995200,1.000000,0.988000
181,0.901435,1.000000,0.753588
182,0.904167,1.000000,0.760418
183,0.999377,1.000000,0.998442
184,0.711542,0.520000,0.998856
185,0.711271,0.520000,0.998176
186,0.998398,1.000000,0.995994
187,0.998593,1.000000,0.996481
188,0.882016,1.000000,0.705041
189,0.903597,1.000000,0.758992
190,0.992724,1.000000,0.981810
191,0.999286,1.000000,0.998215
192,0.938469,1.000000,0.846172
193,0.999853,1.000000,0.999633
194,0.999653,1.000000,0.999132
195,0.912718,1.000000,0.781796
196,0.991116,1.000000,0.977790
197,0.976547,1.000000,0.941368
198,0.999879,1.000000,0.999698
199,0.918698,1.000000,0.796745
200,0.459800,0.259259,0.760612
201,0.997677,1.000000,0.994192
202,0.994807,1.000000,0.987018
203,0.997527,1.000000,0.993817
204,0.517057,0.259259,0.903754
205,0.908610,1.000000,0.771525
206,0.864903,1.000000,0.662257
207,0.999597,1.000000,0.998993
208,0.999686,1.000000,0.999216
209,0.466130,0.259259,0.776437
210,0.994236,1.000000,0.985589
211,0.709394,0.520000,0.993485
212,0.996745,1.000000,0.991864
213,0.869582,1.000000,0.673955
214,0.999459,1.000000,0.998648
215,0.913200,1.000000,0.783000
216,0.999863,1.000000,0.999658
217,0.999803,1.000000,0.999509
218,0.969149,1.000000,0.922873
219,0.999940,1.000000,0.999850
220,0.548469,0.259259,0.982283
221,0.616126,0.520000,0.760316
222,0.999719,1.000000,0.999299
223,0.998440,1.000000,0.996099
224,0.536888,0.259259,0.953331
225,0.710273,0.520000,0.995681
226,0.999347,1.000000,0.998367
227,0.997731,1.000000,0.994328
228,0.626440,0.520000,0.786099
229,0.997783,1.000000,0.994459
230,0.911712,1.000000,0.779279
231,0.902466,1.000000,0.756164
232,0.647179,0.520000,0.837948
233,0.986587,1.000000,0.966467
234,0.555531,0.259259,0.999939
235,0.993595,1.000000,0.983988
236,0.622616,0.520000,0.776541
237,0.898371,1.000000,0.745929
238,0.999404,1.000000,0.998509
239,0.992104,1.000000,0.980260
240,0.996889,1.000000,0.992222
241,0.999213,1.000000,0.998033
242,0.999731,1.000000,0.999327
243,0.999767,1.000000,0.999419
244,0.997081,1.000000,0.992702
245,0.911572,1.000000,0.778929
246,0.997634,1.000000,0.994085
247,0.997872,1.000000,0.994680
248,0.999705,1.000000,0.999262
249,0.999889,1.000000,0.999724
250,0.623304,0.520000,0.778260
251,0.998946,1.000000,0.997366
252,0.921979,1.000000,0.804947
253,0.904839,1.000000,0.762096
254,0.997395,1.000000,0.993487
255,0.849470,1.000000,0.623675
256,0.998110,1.000000,0.995275
257,0.998626,1.000000,0.996565
258,0.870904,1.000000,0.677259
259,0.998919,1.000000,0.997298
260,0.910698,1.000000,0.776746
261,0.998393,1.000000,0.995983
262,0.711882,0.520000,0.999704
263,0.462722,0.259259,0.767917
264,0.555380,0.259259,0.999560
265,0.998634,1.000000,0.996585
266,0.964991,1.000000,0.912478
267,0.999554,1.000000,0.998885
268,0.644708,0.520000,0.831769
269,0.998582,1.000000,0.996454
270,0.913954,1.000000,0.784884
271,0.977752,1.000000,0.944381
272,0.996834,1.000000,0.992084
273,0.623202,0.520000,0.778006
274,0.999582,1.000000,0.998956
275,0.998188,1.000000,0.995471
276,0.879685,1.000000,0.699214
277,0.999861,1.000000,0.999651
278,0.998290,1.000000,0.995724
279,0.999815,1.000000,0.999538
280,0.897230,1.000000,0.743074
281,0.997494,1.000000,0.993734
282,0.999386,1.000000,0.998465
283,0.994597,1.000000,0.986494
284,0.710898,0.520000,0.997246
285,0.550055,0.259259,0.986248
286,0.992625,1.000000,0.981562
287,0.999808,1.000000,0.999521
288,0.996497,1.000000,0.991243
289,0.999074,1.000000,0.997684
290,0.895091,1.000000,0.737727
291,0.969642,1.000000,0.924104
292,0.939690,1.000000,0.849226
293,0.843443,1.000000,0.608607
294,0.667985,0.448276,0.997548
295,0.523027,0.259259,0.918679
296,0.999470,1.000000,0.998676
297,0.889656,1.000000,0.724140
298,0.995252,1.000000,0.988131
299,0.554766,0.259259,0.998025
300,0.699348,0.520000,0.968370
301,0.708780,0.520000,0.991951
302,0.999521,1.000000,0.998803
303,0.605118,0.520000,0.732796
304,0.554628,0.259259,0.997680
305,0.911070,1.000000,0.777675
306,0.465838,0.259259,0.775706
307,0.999609,1.000000,0.999022
308,0.997202,1.000000,0.993005
309,0.883285,1.000000,0.708212
310,0.999706,1.000000,0.999265
311,0.999872,1.000000,0.999679
312,0.996974,1.000000,0.992436
313,0.581850,0.464286,0.758195
314,0.693236,0.520000,0.953090
315,0.999287,1.000000,0.998218
316,0.998957,1.000000,0.997394
317,0.668248,0.448276,0.998207
318,0.999559,1.000000,0.998897
319,0.996736,1.000000,0.991839
320,0.999096,1.000000,0.997739
321,0.998307,1.000000,0.995769
322,0.999714,1.000000,0.999285
323,0.999646,1.000000,0.999114
324,0.554804,0.259259,0.998121
325,0.998519,1.000000,0.996298
326,0.415061,0.259259,0.648765
327,0.995551,1.000000,0.988877
328,0.998169,1.000000,0.995423
329,0.904223,1.000000,0.760558
330,0.996778,1.000000,0.991945
331,0.544918,0.259259,0.973406
332,0.999599,1.000000,0.998999
333,0.955315,1.000000,0.888287
334,0.985882,1.000000,0.964705
335,0.999428,1.000000,0.998571
336,0.924527,1.000000,0.811318
337,0.983808,1.000000,0.959520
338,0.999712,1.000000,0.999280
339,0.981520,1.000000,0.953799
340,0.887942,1.000000,0.719854
341,0.710355,0.520000,0.995888
342,0.896944,1.000000,0.742359
343,0.944381,1.000000,0.860953
344,0.708093,0.520000,0.990233
345,0.998322,1.000000,0.995804
346,0.999210,1.000000,0.998026
347,0.996556,1.000000,0.991389
348,0.567333,0.520000,0.638332
349,0.555347,0.259259,0.999480
350,0.914390,1.000000,0.785976
