eval,fitness,chem,dyn
1,0.554762,0.259259,0.998017
2,0.926258,1.000000,0.815645
3,0.586363,0.464286,0.769479
4,0.550667,0.259259,0.987778
5,0.440749,0.259259,0.712982
6,0.656008,0.520000,0.860021
7,0.777428,0.629630,0.999124
8,0.709637,0.520000,0.994093
9,0.549146,0.259259,0.983976
10,0.780669,0.680000,0.931674
11,0.634071,0.520000,0.805179
12,0.706138,0.520000,0.985346
13,0.531353,0.259259,0.939493
14,0.711757,0.520000,0.999393
15,0.678356,0.464286,0.999461
16,0.367190,0.259259,0.529085
17,0.481677,0.259259,0.815302
18,0.555068,0.259259,0.998780
19,0.555173,0.259259,0.999042
20,0.555184,0.259259,0.999070
21,0.545629,0.259259,0.975183
22,0.711732,0.520000,0.999330
23,0.708464,0.520000,0.991161
24,0.711665,0.520000,0.999163
25,0.711599,0.520000,0.998998
26,0.711830,0.520000,0.999576
27,0.641729,0.520000,0.824324
28,0.550870,0.259259,0.988286
29,0.807548,0.680000,0.998869
30,0.599579,0.520000,0.718947
31,0.710697,0.520000,0.996742
32,0.555232,0.259259,0.999190
33,0.670493,0.464286,0.979804
34,0.710940,0.520000,0.997350
35,0.673115,0.464286,0.986359
36,0.999953,1.000000,0.999881
37,0.807910,0.680000,0.999774
38,0.996243,1.000000,0.990607
39,0.777501,0.629630,0.999307
40,0.774125,0.629630,0.990867
41,0.551298,0.259259,0.989357
42,0.776676,0.629630,0.997245
43,0.807274,0.680000,0.998186
44,0.555355,0.259259,0.999498
45,0.479780,0.259259,0.810560
46,0.735544,0.733333,0.738859
47,0.513818,0.259259,0.895657
48,0.995536,1.000000,0.988840
49,0.997349,1.000000,0.993372
50,0.835989,0.733333,0.989972
51,0.706970,0.520000,0.987425
52,0.636601,0.520000,0.811502
53,0.711520,0.680000,0.758800
54,0.796430,0.680000,0.971074
55,0.708668,0.520000,0.991669
56,0.704457,0.520000,0.981142
57,0.631699,0.520000,0.799247
58,0.488084,0.259259,0.831320
59,0.554727,0.259259,0.997929
60,0.627634,0.448276,0.896671
61,0.692539,0.520000,0.951347
62,0.999818,1.000000,0.999546
63,0.682626,0.520000,0.926566
64,0.711062,0.520000,0.997655
65,0.709491,0.520000,0.993726
66,0.711968,0.520000,0.999921
67,0.475050,0.259259,0.798735
68,0.711675,0.520000,0.999188
69,0.554870,0.259259,0.998286
70,0.729720,0.680000,0.804301
71,0.709899,0.520000,0.994746
72,0.536372,0.259259,0.952042
73,0.518366,0.259259,0.907027
74,0.792915,0.680000,0.962288
75,0.756458,0.680000,0.871145
76,0.590868,0.520000,0.697170
77,0.711827,0.520000,0.999568
78,0.920121,1.000000,0.800303
79,0.789266,0.680000,0.953165
80,0.564975,0.520000,0.632437
81,0.555161,0.259259,0.999014
82,0.555336,0.259259,0.999451
83,0.711180,0.520000,0.997949
84,0.801984,0.680000,0.984960
85,0.531844,0.259259,0.940721
86,0.711982,0.520000,0.999954
87,0.907003,1.000000,0.767508
88,0.999531,1.000000,0.998828
89,0.722478,0.680000,0.786195
90,0.810926,0.733333,0.927315
