eval,fitness,chem,dyn
1,0.621391,0.520000,0.773479
2,0.999733,1.000000,0.999332
3,0.998766,1.000000,0.996916
4,0.910485,1.000000,0.776212
5,0.550133,0.259259,0.986443
6,0.907382,1.000000,0.768454
7,0.896395,1.000000,0.740988
8,0.555504,0.259259,0.999871
9,0.999651,1.000000,0.999127
10,0.998443,1.000000,0.996106
11,0.705412,0.520000,0.983529
12,0.999883,1.000000,0.999706
13,0.998495,1.000000,0.996238
14,0.914229,1.000000,0.785572
15,0.999395,1.000000,0.998488
16,0.999597,1.000000,0.998994
17,0.624340,0.520000,0.780849
18,0.907378,1.000000,0.768446
19,0.999578,1.000000,0.998945
20,0.616565,0.520000,0.761412
21,0.995764,1.000000,0.989411
22,0.999944,1.000000,0.999861
23,0.999680,1.000000,0.999200
24,0.705580,0.520000,0.983949
25,0.997358,1.000000,0.993394
26,0.999942,1.000000,0.999855
27,0.528736,0.259259,0.932951
28,0.999806,1.000000,0.999516
29,0.945385,1.000000,0.863463
30,0.997189,1.000000,0.992972
31,0.711942,0.520000,0.999856
32,0.530239,0.259259,0.936709
33,0.555006,0.259259,0.998627
34,0.886431,1.000000,0.716077
35,0.914337,1.000000,0.785842
36,0.999098,1.000000,0.997744
37,0.432147,0.259259,0.691480
38,0.997132,1.000000,0.992830
39,0.914320,1.000000,0.785800
40,0.890656,1.000000,0.726641
41,0.854681,1.000000,0.636704
42,0.990276,1.000000,0.975690
43,0.899639,1.000000,0.749097
44,0.999488,1.000000,0.998721
45,0.997383,1.000000,0.993457
46,0.999445,1.000000,0.998614
47,0.999812,1.000000,0.999530
48,0.999477,1.000000,0.998691
49,0.550451,0.259259,0.987239
50,0.996222,1.000000,0.990555
51,0.933396,1.000000,0.833490
52,0.666299,0.448276,0.993333
53,0.992973,1.000000,0.982431
54,0.999795,1.000000,0.999488
55,0.993720,1.000000,0.984299
56,0.555349,0.259259,0.999483
57,0.997824,1.000000,0.994560
58,0.995092,1.000000,0.987730
59,0.999871,1.000000,0.999678
60,0.867251,1.000000,0.668127
61,0.999478,1.000000,0.998695
62,0.996192,1.000000,0.990480
63,0.994917,1.000000,0.987292
64,0.897865,1.000000,0.744661
