eval,fitness,chem,dyn
1,0.999696,1.000000,0.999239
2,0.555463,0.259259,0.999768
3,0.708628,0.520000,0.991571
4,0.997805,1.000000,0.994514
5,0.612134,0.520000,0.750334
6,0.999738,1.000000,0.999345
7,0.851926,1.000000,0.629815
8,0.845690,1.000000,0.614224
9,0.549775,0.259259,0.985549
10,0.710580,0.520000,0.996450
11,0.912244,1.000000,0.780611
12,0.909485,1.000000,0.773712
13,0.999003,1.000000,0.997507
14,0.999659,1.000000,0.999147
15,0.710601,0.520000,0.996504
16,0.995142,1.000000,0.987856
17,0.940938,1.000000,0.852344
18,0.999729,1.000000,0.999323
19,0.997385,1.000000,0.993462
20,0.467342,0.259259,0.779465
21,0.950428,1.000000,0.876069
22,0.931997,1.000000,0.829994
23,0.999922,1.000000,0.999806
24,0.999764,1.000000,0.999411
25,0.960314,1.000000,0.900786
26,0.994854,1.000000,0.987134
27,0.571314,0.520000,0.648285
28,0.905149,1.000000,0.762873
29,0.906306,1.000000,0.765765
30,0.543225,0.259259,0.969174
31,0.547666,0.259259,0.980276
32,0.907750,1.000000,0.769374
33,0.994132,1.000000,0.985330
34,0.999735,1.000000,0.999338
35,0.909489,1.000000,0.773722
36,0.995992,1.000000,0.989980
37,0.940560,1.000000,0.851401
38,0.999131,1.000000,0.997827
39,0.999574,1.000000,0.998936
40,0.552473,0.259259,0.992293
41,0.555501,0.259259,0.999863
42,0.997582,1.000000,0.993956
43,0.711776,0.520000,0.999441
44,0.997094,1.000000,0.992735
45,0.999866,1.000000,0.999665
46,0.708389,0.520000,0.990971
47,0.907361,1.000000,0.768402
48,0.999629,1.000000,0.999073
49,0.942736,1.000000,0.856841
50,0.551420,0.259259,0.989661
51,0.897502,1.000000,0.743755
52,0.935020,1.000000,0.837549
53,0.711377,0.520000,0.998443
54,0.999959,1.000000,0.999898
55,0.650864,0.448276,0.954746
56,0.998498,1.000000,0.996245
57,0.902586,1.000000,0.756465
58,0.568796,0.448276,0.749576
59,0.551103,0.259259,0.988869
60,0.710653,0.520000,0.996632
61,0.998048,1.000000,0.995119
62,0.553107,0.259259,0.993878
63,0.942562,1.000000,0.856405
64,0.986320,1.000000,0.965801
65,0.552150,0.259259,0.991486
66,0.555498,0.259259,0.999856
67,0.999960,1.000000,0.999901
68,0.996940,1.000000,0.992350
69,0.999824,1.000000,0.999561
70,0.572379,0.520000,0.650948
71,0.999922,1.000000,0.999806
72,0.668334,0.448276,0.998422
73,0.988187,1.000000,0.970469
74,0.938934,1.000000,0.847335
75,0.996080,1.000000,0.990200
76,0.710032,0.520000,0.995081
77,0.998004,1.000000,0.995009
78,0.999416,1.000000,0.998541
79,0.711965,0.520000,0.999912
80,0.997624,1.000000,0.994059
81,0.999811,1.000000,0.999528
82,0.926248,1.000000,0.815620
83,0.959687,1.000000,0.899217
84,0.899610,1.000000,0.749026
85,0.998087,1.000000,0.995218
86,0.903673,1.000000,0.759182
87,0.999455,1.000000,0.998639
88,0.969786,1.000000,0.924465
89,0.966032,1.000000,0.915080
90,0.999389,1.000000,0.998473
91,0.901669,1.000000,0.754172
92,0.963944,1.000000,0.909860
93,0.999225,1.000000,0.998062
94,0.576842,0.448276,0.769692
95,0.999890,1.000000,0.999726
96,0.978265,1.000000,0.945664
97,0.999829,1.000000,0.999572
98,0.984232,1.000000,0.960579
99,0.988411,1.000000,0.971026
100,0.996316,1.000000,0.990790
101,0.958897,1.000000,0.897242
102,0.999096,1.000000,0.997739
103,0.999275,1.000000,0.998188
104,0.555028,0.259259,0.998681
105,0.992445,1.000000,0.981113
106,0.957257,1.000000,0.893143
107,0.910267,1.000000,0.775667
108,0.841438,1.000000,0.603596
109,0.999136,1.000000,0.997841
110,0.911635,1.000000,0.779087
111,0.996752,1.000000,0.991879
112,0.711620,0.520000,0.999049
113,0.911538,1.000000,0.778845
114,0.998169,1.000000,0.995421
115,0.999653,1.000000,0.999134
116,0.553964,0.259259,0.996022
117,0.999486,1.000000,0.998716
118,0.707593,0.520000,0.988983
119,0.996781,1.000000,0.991952
120,0.998998,1.000000,0.997495
121,0.905630,1.000000,0.764074
122,0.989614,1.000000,0.974036
123,0.711809,0.520000,0.999523
124,0.995376,1.000000,0.988440
125,0.997503,1.000000,0.993757
126,0.998761,1.000000,0.996902
127,0.984625,1.000000,0.961563
128,0.998970,1.000000,0.997424
129,0.612931,0.520000,0.752327
130,0.706371,0.520000,0.985927
131,0.547846,0.259259,0.980725
132,0.902865,1.000000,0.757161
133,0.711408,0.520000,0.998519
134,0.964098,1.000000,0.910246
135,0.909298,1.000000,0.773246
136,0.998834,1.000000,0.997086
137,0.996473,1.000000,0.991183
138,0.997952,1.000000,0.994881
139,0.996269,1.000000,0.990672
140,0.999748,1.000000,0.999370
141,0.868834,1.000000,0.672086
142,0.999763,1.000000,0.999408
143,0.999197,1.000000,0.997992
144,0.999947,1.000000,0.999867
145,0.993991,1.000000,0.984978
146,0.998975,1.000000,0.997436
147,0.924080,1.000000,0.810200
148,0.950456,1.000000,0.876140
149,0.995300,1.000000,0.988249
150,0.999181,1.000000,0.997952
151,0.993464,1.000000,0.983660
152,0.999769,1.000000,0.999423
153,0.999458,1.000000,0.998645
154,0.677770,0.464286,0.997997
155,0.995046,1.000000,0.987614
156,0.453704,0.259259,0.745371
157,0.706397,0.520000,0.985993
158,0.998508,1.000000,0.996269
159,0.996529,1.000000,0.991323
160,0.998069,1.000000,0.995172
161,0.991429,1.000000,0.978571
162,0.907470,1.000000,0.768674
163,0.711744,0.520000,0.999360
164,0.991994,1.000000,0.979984
165,0.999797,1.000000,0.999494
166,0.645546,0.520000,0.833865
167,0.997798,1.000000,0.994495
168,0.997495,1.000000,0.993738
169,0.999866,1.000000,0.999665
170,0.897126,1.000000,0.742815
171,0.955692,1.000000,0.889230
172,0.999661,1.000000,0.999152
173,0.996628,1.000000,0.991570
174,0.710483,0.520000,0.996208
175,0.998114,1.000000,0.995285
176,0.990799,1.000000,0.976998
177,0.456443,0.259259,0.752219
178,0.999775,1.000000,0.999437
179,0.933302,1.000000,0.833255
180,0.968345,1.000000,0.920862
181,0.912866,1.000000,0.782165
182,0.616895,0.520000,0.762238
183,0.963541,1.000000,0.908852
184,0.999191,1.000000,0.997976
185,0.623654,0.520000,0.779136
186,0.994958,1.000000,0.987395
187,0.999326,1.000000,0.998316
188,0.997574,1.000000,0.993935
189,0.623103,0.520000,0.777757
190,0.972227,1.000000,0.930569
191,0.998842,1.000000,0.997105
192,0.942896,1.000000,0.857240
193,0.555155,0.259259,0.999000
194,0.998459,1.000000,0.996149
195,0.554753,0.259259,0.997994
196,0.991283,1.000000,0.978207
197,0.949812,1.000000,0.874529
198,0.994760,1.000000,0.986899
199,0.891697,1.000000,0.729242
200,0.675604,0.464286,0.992581
201,0.989359,1.000000,0.973397
202,0.995197,1.000000,0.987992
203,0.999164,1.000000,0.997910
204,0.711476,0.520000,0.998691
205,0.878399,1.000000,0.695997
206,0.993509,1.000000,0.983772
207,0.995413,1.000000,0.988533
208,0.653672,0.448276,0.961766
209,0.660343,0.464286,0.954429
210,0.864668,1.000000,0.661669
211,0.999661,1.000000,0.999154
212,0.999965,1.000000,0.999912
213,0.899589,1.000000,0.748972
214,0.998265,1.000000,0.995663
215,0.999116,1.000000,0.997790
216,0.586445,0.464286,0.769684
217,0.987657,1.000000,0.969143
218,0.999254,1.000000,0.998134
219,0.996947,1.000000,0.992368
220,0.991721,1.000000,0.979303
221,0.999819,1.000000,0.999547
222,0.998395,1.000000,0.995989
223,0.999808,1.000000,0.999521
224,0.994640,1.000000,0.986599
225,0.996550,1.000000,0.991375
226,0.996068,1.000000,0.990170
227,0.998461,1.000000,0.996154
228,0.940775,1.000000,0.851937
229,0.991906,1.000000,0.979764
230,0.907427,1.000000,0.768567
231,0.999939,1.000000,0.999849
232,0.999673,1.000000,0.999182
233,0.991898,1.000000,0.979744
234,0.999602,1.000000,0.999004
235,0.912534,1.000000,0.781336
236,0.704166,0.520000,0.980415
237,0.678465,0.464286,0.999734
238,0.711752,0.520000,0.999380
239,0.555236,0.259259,0.999201
240,0.998896,1.000000,0.997241
241,0.905637,1.000000,0.764092
242,0.998973,1.000000,0.997432
243,0.902625,1.000000,0.756563
244,0.711927,0.520000,0.999818
245,0.981797,1.000000,0.954493
246,0.999719,1.000000,0.999297
247,0.999378,1.000000,0.998446
248,0.999916,1.000000,0.999790
249,0.971831,1.000000,0.929577
250,0.952197,1.000000,0.880493
251,0.461310,0.259259,0.764387
