eval,fitness,chem,dyn
1,0.554864,0.259259,0.998271
2,0.710275,0.520000,0.995686
3,0.548856,0.259259,0.983251
4,0.697767,0.520000,0.964417
5,0.558381,0.448276,0.723540
6,0.711616,0.520000,0.999039
7,0.555323,0.259259,0.999420
8,0.553130,0.259259,0.993937
9,0.555181,0.259259,0.999064
10,0.529114,0.259259,0.933897
11,0.724079,0.680000,0.790198
12,0.998757,1.000000,0.996894
13,0.995721,1.000000,0.989302
14,0.711115,0.520000,0.997788
15,0.643297,0.520000,0.828243
16,0.524968,0.259259,0.923530
17,0.775190,0.629630,0.993530
18,0.551237,0.259259,0.989205
19,0.777295,0.629630,0.998792
20,0.554976,0.259259,0.998551
21,0.555261,0.259259,0.999264
22,0.769008,0.629630,0.978075
23,0.705294,0.520000,0.983235
24,0.677842,0.464286,0.998177
25,0.480189,0.259259,0.811583
26,0.807509,0.680000,0.998772
27,0.992711,1.000000,0.981778
28,0.702572,0.520000,0.976430
29,0.777526,0.629630,0.999370
30,0.706863,0.520000,0.987157
31,0.999892,1.000000,0.999731
32,0.491248,0.259259,0.839232
33,0.998206,1.000000,0.995515
34,0.704307,0.520000,0.980768
35,0.404703,0.259259,0.622869
36,0.749419,0.733333,0.773548
37,0.999746,1.000000,0.999365
38,0.550363,0.259259,0.987019
39,0.555061,0.259259,0.998764
40,0.707195,0.520000,0.987987
41,0.678020,0.464286,0.998621
42,0.493729,0.259259,0.845433
43,0.709051,0.520000,0.992628
44,0.772040,0.629630,0.985656
45,0.554463,0.259259,0.997269
46,0.635082,0.464286,0.891278
47,0.553091,0.259259,0.993839
48,0.999761,1.000000,0.999402
49,0.670858,0.520000,0.897145
50,0.807229,0.680000,0.998071
51,0.889016,1.000000,0.722539
52,0.552900,0.259259,0.993362
53,0.442305,0.259259,0.716874
54,0.711631,0.520000,0.999078
55,0.446165,0.259259,0.726523
56,0.702878,0.520000,0.977195
57,0.711574,0.520000,0.998935
58,0.526556,0.259259,0.927501
59,0.674396,0.629630,0.741546
60,0.552019,0.259259,0.991159
61,0.707260,0.520000,0.988151
62,0.555433,0.259259,0.999695
63,0.555399,0.259259,0.999609
64,0.553559,0.259259,0.995009
65,0.523900,0.259259,0.920860
66,0.564534,0.520000,0.631336
67,0.838759,0.733333,0.996897
68,0.511061,0.259259,0.888763
69,0.838556,0.733333,0.996389
70,0.794446,0.680000,0.966114
71,0.710111,0.520000,0.995277
72,0.554676,0.259259,0.997802
73,0.666478,0.448276,0.993782
74,0.554266,0.259259,0.996776
75,0.503385,0.259259,0.869573
76,0.999788,1.000000,0.999470
77,0.800085,0.680000,0.980213
78,0.998628,1.000000,0.996569
79,0.995508,1.000000,0.988769
80,0.706471,0.520000,0.986176
81,0.996211,1.000000,0.990528
82,0.551496,0.259259,0.989852
83,0.929138,1.000000,0.822845
84,0.726818,0.733333,0.717045
85,0.555230,0.259259,0.999186
86,0.711389,0.520000,0.998474
87,0.555189,0.259259,0.999084
88,0.666894,0.448276,0.994822
89,0.770401,0.629630,0.981557
90,0.492933,0.259259,0.843445
91,0.947013,1.000000,0.867533
92,0.705241,0.520000,0.983103
93,0.678026,0.464286,0.998637
94,0.483937,0.259259,0.820954
95,0.839786,0.733333,0.999465
96,0.443809,0.259259,0.720633
97,0.449997,0.259259,0.736104
98,0.471585,0.259259,0.790075
99,0.975435,1.000000,0.938589
100,0.643571,0.448276,0.936513
101,0.550985,0.259259,0.988573
102,0.709572,0.520000,0.993929
103,0.711034,0.520000,0.997584
104,0.537775,0.259259,0.955548
105,0.532741,0.259259,0.942963
106,0.711381,0.520000,0.998452
107,0.801134,0.680000,0.982835
108,0.578950,0.520000,0.667376
109,0.996078,1.000000,0.990195
110,0.710964,0.520000,0.997411
111,0.439766,0.259259,0.710526
112,0.555421,0.259259,0.999664
113,0.698247,0.520000,0.965618
114,0.429408,0.259259,0.684631
115,0.710916,0.520000,0.997289
116,0.554428,0.259259,0.997181
117,0.899829,1.000000,0.749572
118,0.481208,0.259259,0.814131
119,0.555449,0.259259,0.999733
120,0.711226,0.520000,0.998066
121,0.553084,0.259259,0.993821
122,0.553052,0.259259,0.993741
123,0.555171,0.259259,0.999038
124,0.555419,0.259259,0.999658
125,0.709825,0.520000,0.994562
126,0.550767,0.259259,0.988028
127,0.710828,0.520000,0.997071
128,0.490531,0.259259,0.837438
129,0.807915,0.680000,0.999787
130,0.555480,0.259259,0.999810
131,0.667112,0.448276,0.995366
132,0.491069,0.259259,0.838785
133,0.802273,0.680000,0.985683
134,0.707850,0.629630,0.825180
135,0.674229,0.464286,0.989145
136,0.482914,0.259259,0.818396
137,0.548325,0.259259,0.981923
138,0.472365,0.259259,0.792024
139,0.554440,0.259259,0.997210
140,0.539786,0.259259,0.960576
141,0.999352,1.000000,0.998380
142,0.759569,0.733333,0.798922
143,0.999732,1.000000,0.999331
144,0.667240,0.448276,0.995686
145,0.511272,0.259259,0.889292
146,0.713397,0.680000,0.763491
147,0.602494,0.448276,0.833820
148,0.711180,0.520000,0.997951
149,0.492668,0.259259,0.842781
150,0.581876,0.448276,0.782275
151,0.555051,0.259259,0.998738
152,0.636023,0.520000,0.810057
153,0.535523,0.259259,0.949918
154,0.774884,0.629630,0.992766
155,0.710066,0.520000,0.995165
156,0.706774,0.520000,0.986935
157,0.645477,0.520000,0.833694
158,0.703626,0.629630,0.814621
159,0.551733,0.259259,0.990444
160,0.774300,0.629630,0.991305
161,0.740829,0.629630,0.907627
162,0.667816,0.448276,0.997125
163,0.707411,0.520000,0.988527
164,0.528150,0.259259,0.931487
165,0.709718,0.520000,0.994296
166,0.998918,1.000000,0.997295
167,0.552950,0.259259,0.993486
168,0.519939,0.259259,0.910959
169,0.554591,0.259259,0.997589
170,0.710172,0.520000,0.995429
171,0.519115,0.259259,0.908899
172,0.687138,0.520000,0.937845
173,0.673052,0.520000,0.902631
174,0.632236,0.629630,0.636147
175,0.700676,0.629630,0.807244
176,0.552041,0.259259,0.991212
177,0.555349,0.259259,0.999484
178,0.664802,0.448276,0.989590
179,0.555325,0.259259,0.999423
180,0.580189,0.520000,0.670472
181,0.609650,0.448276,0.851711
182,0.547582,0.259259,0.980067
183,0.709317,0.520000,0.993293
184,0.821534,0.733333,0.953835
185,0.552272,0.259259,0.991792
186,0.551454,0.259259,0.989747
187,0.673543,0.464286,0.987429
188,0.730599,0.680000,0.806497
189,0.555266,0.259259,0.999277
190,0.480297,0.259259,0.811853
191,0.664034,0.448276,0.987672
192,0.695525,0.520000,0.958812
193,0.776488,0.629630,0.996775
194,0.493799,0.259259,0.845608
195,0.608443,0.520000,0.741108
196,0.552739,0.259259,0.992959
197,0.551558,0.259259,0.990006
198,0.554785,0.259259,0.998073
199,0.555045,0.259259,0.998724
200,0.777394,0.629630,0.999041
201,0.728574,0.629630,0.876990
202,0.453110,0.259259,0.743886
203,0.587866,0.448276,0.797252
204,0.999507,1.000000,0.998766
205,0.555433,0.259259,0.999694
206,0.635660,0.520000,0.809150
207,0.554925,0.259259,0.998422
208,0.657839,0.520000,0.864597
209,0.527045,0.259259,0.928724
210,0.711217,0.520000,0.998044
211,0.554940,0.259259,0.998460
212,0.986499,1.000000,0.966248
213,0.928066,1.000000,0.820165
214,0.552454,0.259259,0.992245
215,0.711864,0.520000,0.999661
216,0.467424,0.259259,0.779672
217,0.807395,0.680000,0.998487
218,0.548509,0.259259,0.982385
219,0.552668,0.259259,0.992780
