eval,fitness,chem,dyn
251,0.936402,1.000000,0.841004
252,0.999556,1.000000,0.998891
253,0.862862,1.000000,0.657156
254,0.555231,0.259259,0.999189
255,0.998386,1.000000,0.995965
256,0.977257,1.000000,0.943142
257,0.998248,1.000000,0.995620
258,0.905783,1.000000,0.764458
259,0.999241,1.000000,0.998103
260,0.839279,1.000000,0.598198
261,0.905894,1.000000,0.764734
262,0.968302,1.000000,0.920755
263,0.903100,1.000000,0.757751
264,0.998417,1.000000,0.996044
265,0.991273,1.000000,0.978183
266,0.618770,0.520000,0.766926
267,0.998905,1.000000,0.997263
268,0.974300,1.000000,0.935749
269,0.999098,1.000000,0.997746
270,0.554336,0.259259,0.996952
271,0.999761,1.000000,0.999402
272,0.984784,1.000000,0.961961
273,0.999209,1.000000,0.998024
274,0.909492,1.000000,0.773731
275,0.633374,0.520000,0.803435
276,0.998296,1.000000,0.995739
277,0.999777,1.000000,0.999442
278,0.995451,1.000000,0.988627
279,0.554906,0.259259,0.998377
280,0.623211,0.520000,0.778027
281,0.956022,1.000000,0.890055
282,0.997126,1.000000,0.992815
283,0.996830,1.000000,0.992074
284,0.998499,1.000000,0.996246
285,0.999671,1.000000,0.999177
286,0.992212,1.000000,0.980531
287,0.999950,1.000000,0.999876
288,0.907419,1.000000,0.768547
289,0.708313,0.520000,0.990783
290,0.986561,1.000000,0.966403
291,0.711908,0.520000,0.999769
292,0.678460,0.464286,0.999721
293,0.999564,1.000000,0.998909
294,0.711836,0.520000,0.999589
295,0.999799,1.000000,0.999498
296,0.999844,1.000000,0.999609
297,0.988390,1.000000,0.970974
298,0.998293,1.000000,0.995732
299,0.995070,1.000000,0.987674
300,0.666126,0.520000,0.885316
301,0.555389,0.259259,0.999585
302,0.990511,1.000000,0.976278
303,0.711337,0.520000,0.998342
304,0.998834,1.000000,0.997085
305,0.889516,1.000000,0.723791
306,0.909614,1.000000,0.774035
307,0.995291,1.000000,0.988228
308,0.896883,1.000000,0.742207
309,0.554824,0.259259,0.998171
310,0.987472,1.000000,0.968680
311,0.981566,1.000000,0.953916
312,0.989830,1.000000,0.974576
313,0.999898,1.000000,0.999745
314,0.999580,1.000000,0.998949
315,0.999567,1.000000,0.998919
316,0.552436,0.259259,0.992201
317,0.999732,1.000000,0.999329
318,0.965275,1.000000,0.913188
319,0.999760,1.000000,0.999400
320,0.672845,0.520000,0.902112
321,0.711731,0.520000,0.999327
322,0.956350,1.000000,0.890876
323,0.999835,1.000000,0.999588
324,0.999938,1.000000,0.999845
325,0.997943,1.000000,0.994857
326,0.921642,1.000000,0.804104
327,0.711245,0.520000,0.998112
328,0.889008,1.000000,0.722519
329,0.989540,1.000000,0.973849
330,0.616940,0.520000,0.762350
331,0.553495,0.259259,0.994850
332,0.458230,0.259259,0.756687
333,0.969875,1.000000,0.924688
334,0.596940,0.448276,0.819936
335,0.999711,1.000000,0.999278
336,0.991764,1.000000,0.979411
337,0.992007,1.000000,0.980018
338,0.992811,1.000000,0.982026
339,0.704896,0.520000,0.982240
340,0.554992,0.259259,0.998592
341,0.998911,1.000000,0.997278
342,0.993528,1.000000,0.983819
343,0.534729,0.259259,0.947932
344,0.710408,0.520000,0.996020
345,0.999110,1.000000,0.997774
346,0.548266,0.259259,0.981777
347,0.914394,1.000000,0.785984
348,0.998684,1.000000,0.996711
349,0.997044,1.000000,0.992610
350,0.999364,1.000000,0.998410
351,0.999764,1.000000,0.999411
352,0.947535,1.000000,0.868838
353,0.995516,1.000000,0.988790
354,0.999754,1.000000,0.999385
355,0.999695,1.000000,0.999236
356,0.678571,0.520000,0.916426
357,0.927887,1.000000,0.819716
358,0.908832,1.000000,0.772079
359,0.673604,0.464286,0.987581
360,0.998122,1.000000,0.995305
361,0.989709,1.000000,0.974272
362,0.554884,0.259259,0.998321
363,0.994415,1.000000,0.986038
364,0.554961,0.259259,0.998514
365,0.999849,1.000000,0.999621
366,0.999193,1.000000,0.997983
367,0.998468,1.000000,0.996171
368,0.553762,0.259259,0.995516
369,0.904425,1.000000,0.761063
370,0.897048,1.000000,0.742619
371,0.983853,1.000000,0.959633
372,0.901598,1.000000,0.753995
373,0.555067,0.259259,0.998778
374,0.999854,1.000000,0.999634
375,0.999243,1.000000,0.998107
376,0.546377,0.259259,0.977054
377,0.897089,1.000000,0.742722
378,0.677250,0.464286,0.996697
379,0.459649,0.259259,0.760233
380,0.711524,0.520000,0.998809
381,0.999309,1.000000,0.998273
382,0.993143,1.000000,0.982858
383,0.552343,0.259259,0.991968
384,0.980741,1.000000,0.951852
385,0.987579,1.000000,0.968947
386,0.999940,1.000000,0.999851
387,0.914156,1.000000,0.785389
388,0.997792,1.000000,0.994479
389,0.641028,0.520000,0.822571
390,0.994493,1.000000,0.986232
391,0.999102,1.000000,0.997754
392,0.994753,1.000000,0.986884
393,0.906179,1.000000,0.765448
394,0.976207,1.000000,0.940517
395,0.902236,1.000000,0.755591
396,0.894809,1.000000,0.737022
397,0.911463,1.000000,0.778659
398,0.987208,1.000000,0.968020
399,0.997771,1.000000,0.994428
400,0.997713,1.000000,0.994282
401,0.994731,1.000000,0.986826
402,0.999773,1.000000,0.999433
403,0.907003,1.000000,0.767507
404,0.999871,1.000000,0.999678
405,0.997149,1.000000,0.992872
406,0.998882,1.000000,0.997205
407,0.994430,1.000000,0.986074
408,0.838908,1.000000,0.597270
409,0.552848,0.520000,0.602120
410,0.552740,0.259259,0.992962
411,0.929624,1.000000,0.824060
412,0.999264,1.000000,0.998161
413,0.999869,1.000000,0.999672
414,0.993258,1.000000,0.983144
415,0.568254,0.520000,0.640635
416,0.988641,1.000000,0.971603
417,0.990281,1.000000,0.975702
418,0.711055,0.520000,0.997637
419,0.993105,1.000000,0.982761
420,0.997758,1.000000,0.994394
421,0.908805,1.000000,0.772012
422,0.995782,1.000000,0.989454
423,0.703523,0.520000,0.978806
424,0.710681,0.520000,0.996702
425,0.903523,1.000000,0.758808
426,0.910126,1.000000,0.775314
427,0.625933,0.520000,0.784834
428,0.552582,0.259259,0.992566
429,0.845284,1.000000,0.613209
430,0.505181,0.259259,0.874065
431,0.711850,0.520000,0.999625
432,0.555392,0.259259,0.999592
433,0.997600,1.000000,0.994000
434,0.999582,1.000000,0.998955
435,0.997697,1.000000,0.994243
436,0.895953,1.000000,0.739883
437,0.838255,1.000000,0.595637
438,0.998137,1.000000,0.995343
439,0.999835,1.000000,0.999589
440,0.552886,0.259259,0.993326
441,0.994095,1.000000,0.985237
442,0.964953,1.000000,0.912383
443,0.997537,1.000000,0.993841
444,0.999306,1.000000,0.998264
445,0.999782,1.000000,0.999456
446,0.995533,1.000000,0.988832
447,0.707949,0.520000,0.989873
448,0.711033,0.520000,0.997583
449,0.972898,1.000000,0.932244
450,0.900921,1.000000,0.752303
451,0.934598,1.000000,0.836495
452,0.677370,0.464286,0.996998
453,0.976268,1.000000,0.940669
454,0.555245,0.259259,0.999224
455,0.903899,1.000000,0.759748
456,0.999814,1.000000,0.999535
457,0.709757,0.520000,0.994392
458,0.999024,1.000000,0.997559
459,0.999502,1.000000,0.998755
460,0.999863,1.000000,0.999658
461,0.999930,1.000000,0.999825
462,0.999704,1.000000,0.999261
463,0.554222,0.259259,0.996665
464,0.999906,1.000000,0.999765
465,0.553714,0.259259,0.995397
466,0.999812,1.000000,0.999531
467,0.996871,1.000000,0.992177
468,0.999421,1.000000,0.998553
469,0.998401,1.000000,0.996002
470,0.524336,0.259259,0.921951
471,0.999745,1.000000,0.999362
472,0.457797,0.259259,0.755603
473,0.998477,1.000000,0.996193
474,0.885596,1.000000,0.713990
475,0.709802,0.520000,0.994505
476,0.948915,1.000000,0.872288
477,0.886096,1.000000,0.715240
478,0.707128,0.520000,0.987821
479,0.995926,1.000000,0.989816
480,0.999240,1.000000,0.998101
481,0.998821,1.000000,0.997052
482,0.958721,1.000000,0.896803
483,0.572543,0.464286,0.734928
484,0.999589,1.000000,0.998972
485,0.998941,1.000000,0.997354
486,0.523189,0.259259,0.919083
487,0.993676,1.000000,0.984190
488,0.902536,1.000000,0.756340
