eval,fitness,chem,dyn
1,0.998914,1.000000,0.997284
2,0.999433,1.000000,0.998582
3,0.871179,1.000000,0.677948
4,0.920746,1.000000,0.801865
5,0.986292,1.000000,0.965730
6,0.992568,1.000000,0.981421
7,0.554386,0.259259,0.997077
8,0.902524,1.000000,0.756309
9,0.993425,1.000000,0.983562
10,0.937536,1.000000,0.843839
11,0.999934,1.000000,0.999835
12,0.997155,1.000000,0.992888
13,0.998872,1.000000,0.997180
14,0.458662,0.259259,0.757767
15,0.998515,1.000000,0.996287
16,0.998108,1.000000,0.995271
17,0.999763,1.000000,0.999409
18,0.901418,1.000000,0.753545
19,0.999924,1.000000,0.999810
20,0.957171,1.000000,0.892927
21,0.893919,1.000000,0.734798
22,0.995810,1.000000,0.989526
23,0.992702,1.000000,0.981754
24,0.997589,1.000000,0.993972
25,0.976621,1.000000,0.941553
26,0.657849,0.520000,0.864622
27,0.995347,1.000000,0.988367
28,0.907738,1.000000,0.769344
29,0.826100,1.000000,0.565251
30,0.705544,0.520000,0.983859
31,0.993000,1.000000,0.982501
32,0.887273,1.000000,0.718184
33,0.662939,0.464286,0.960920
34,0.997645,1.000000,0.994112
35,0.999603,1.000000,0.999007
36,0.977059,1.000000,0.942646
37,0.999404,1.000000,0.998511
38,0.997779,1.000000,0.994448
39,0.885013,1.000000,0.712532
40,0.913941,1.000000,0.784853
41,0.661889,0.448276,0.982310
42,0.998784,1.000000,0.996960
43,0.995051,1.000000,0.987628
44,0.990296,1.000000,0.975739
45,0.555456,0.259259,0.999751
46,0.911862,1.000000,0.779655
47,0.956980,1.000000,0.892451
48,0.996310,1.000000,0.990775
49,0.998984,1.000000,0.997460
50,0.552147,0.259259,0.991478
51,0.515656,0.259259,0.900252
52,0.998254,1.000000,0.995634
53,0.995942,1.000000,0.989854
54,0.956158,1.000000,0.890394
55,0.899374,1.000000,0.748435
56,0.903209,1.000000,0.758023
57,0.998843,1.000000,0.997106
58,0.993431,1.000000,0.983577
59,0.711751,0.520000,0.999378
60,0.999290,1.000000,0.998224
61,0.899879,1.000000,0.749696
62,0.998738,1.000000,0.996844
63,0.999144,1.000000,0.997859
64,0.908389,1.000000,0.770972
65,0.999006,1.000000,0.997515
66,0.998158,1.000000,0.995394
67,0.999725,1.000000,0.999313
68,0.999205,1.000000,0.998012
69,0.995811,1.000000,0.989528
70,0.911012,1.000000,0.777529
71,0.993994,1.000000,0.984984
72,0.988106,1.000000,0.970264
73,0.999581,1.000000,0.998951
74,0.919649,1.000000,0.799123
75,0.894812,1.000000,0.737031
76,0.999844,1.000000,0.999610
77,0.992393,1.000000,0.980982
78,0.893606,1.000000,0.734014
79,0.934591,1.000000,0.836477
80,0.623599,0.520000,0.778998
81,0.997895,1.000000,0.994737
82,0.845849,1.000000,0.614623
83,0.703965,0.520000,0.979914
84,0.849265,1.000000,0.623162
85,0.994712,1.000000,0.986780
86,0.855091,1.000000,0.637727
87,0.912480,1.000000,0.781200
88,0.464707,0.259259,0.772878
89,0.907551,1.000000,0.768877
90,0.710229,0.520000,0.995573
91,0.996779,1.000000,0.991947
92,0.499598,0.259259,0.860106
93,0.553454,0.259259,0.994746
94,0.881821,1.000000,0.704552
95,0.999642,1.000000,0.999104
96,0.887843,1.000000,0.719608
97,0.999189,1.000000,0.997972
98,0.553407,0.259259,0.994628
99,0.555294,0.259259,0.999346
100,0.998861,1.000000,0.997154
101,0.983062,1.000000,0.957656
102,0.992256,1.000000,0.980640
103,0.678377,0.464286,0.999515
104,0.994250,1.000000,0.985626
105,0.991023,1.000000,0.977557
106,0.910271,1.000000,0.775678
107,0.855072,1.000000,0.637679
108,0.996105,1.000000,0.990261
109,0.689574,0.520000,0.943935
110,0.999332,1.000000,0.998330
111,0.998927,1.000000,0.997318
112,0.997248,1.000000,0.993120
113,0.991538,1.000000,0.978846
114,0.997398,1.000000,0.993495
115,0.995221,1.000000,0.988053
116,0.709571,0.520000,0.993928
117,0.555429,0.259259,0.999684
118,0.996433,1.000000,0.991081
119,0.554490,0.259259,0.997337
120,0.999220,1.000000,0.998049
121,0.913310,1.000000,0.783276
122,0.999509,1.000000,0.998773
123,0.545766,0.259259,0.975525
