eval,fitness,chem,dyn
1,0.678387,0.464286,0.999540
2,0.590345,0.520000,0.695862
3,0.797404,0.680000,0.973511
4,0.710830,0.520000,0.997076
5,0.994280,1.000000,0.985699
6,0.481630,0.259259,0.815187
7,0.711084,0.520000,0.997710
8,0.554373,0.259259,0.997043
9,0.647098,0.520000,0.837746
10,0.777552,0.629630,0.999434
11,0.476006,0.259259,0.801127
12,0.545555,0.259259,0.974998
13,0.759123,0.629630,0.953362
14,0.500157,0.259259,0.861502
15,0.412098,0.259259,0.641356
16,0.550331,0.259259,0.986938
17,0.482956,0.259259,0.818502
18,0.660592,0.520000,0.871480
19,0.550033,0.259259,0.986194
20,0.670740,0.629630,0.732406
21,0.678416,0.464286,0.999611
22,0.991431,1.000000,0.978576
23,0.555187,0.259259,0.999077
24,0.705176,0.629630,0.818496
25,0.711225,0.520000,0.998062
26,0.524640,0.259259,0.922710
27,0.552545,0.259259,0.992474
28,0.714128,0.680000,0.765320
29,0.838587,0.733333,0.996467
30,0.711703,0.520000,0.999256
31,0.578450,0.464286,0.749696
32,0.997274,1.000000,0.993186
33,0.553766,0.259259,0.995526
34,0.711501,0.520000,0.998752
35,0.999567,1.000000,0.998918
36,0.992259,1.000000,0.980648
37,0.777446,0.629630,0.999171
38,0.380294,0.259259,0.561846
39,0.711942,0.520000,0.999856
40,0.468641,0.259259,0.782713
41,0.708778,0.520000,0.991946
42,0.670537,0.464286,0.979914
43,0.652976,0.520000,0.852440
44,0.466872,0.259259,0.778291
45,0.478572,0.259259,0.807542
46,0.552334,0.259259,0.991947
47,0.554179,0.259259,0.996558
48,0.999590,1.000000,0.998976
49,0.711189,0.520000,0.997972
50,0.555248,0.259259,0.999231
51,0.526530,0.259259,0.927436
52,0.668812,0.448276,0.999615
53,0.701447,0.520000,0.973619
54,0.660209,0.629630,0.706077
55,0.692121,0.520000,0.950302
56,0.711352,0.520000,0.998380
57,0.918455,1.000000,0.796138
58,0.998507,1.000000,0.996268
59,0.555332,0.259259,0.999442
60,0.547277,0.259259,0.979303
61,0.678019,0.464286,0.998619
62,0.548109,0.259259,0.981383
63,0.553449,0.259259,0.994733
64,0.805693,0.680000,0.994231
65,0.484105,0.259259,0.821373
66,0.467084,0.259259,0.778822
67,0.634558,0.680000,0.566395
