eval,fitness,chem,dyn
1,0.904781,1.000000,0.761953
2,0.992690,1.000000,0.981725
3,0.908149,1.000000,0.770374
4,0.999688,1.000000,0.999219
5,0.710355,0.520000,0.995888
6,0.956967,1.000000,0.892416
7,0.981103,1.000000,0.952759
8,0.668841,0.448276,0.999689
9,0.886253,1.000000,0.715633
10,0.912391,1.000000,0.780979
11,0.968178,1.000000,0.920445
12,0.710589,0.520000,0.996472
13,0.929324,1.000000,0.823310
14,0.927356,1.000000,0.818390
15,0.997017,1.000000,0.992543
16,0.995976,1.000000,0.989941
17,0.905607,1.000000,0.764018
18,0.553735,0.259259,0.995447
19,0.914352,1.000000,0.785881
20,0.907174,1.000000,0.767934
21,0.991334,1.000000,0.978336
22,0.445311,0.259259,0.724389
23,0.877844,1.000000,0.694609
24,0.906965,1.000000,0.767413
25,0.999087,1.000000,0.997717
26,0.997956,1.000000,0.994889
27,0.925748,1.000000,0.814370
28,0.998181,1.000000,0.995454
29,0.910404,1.000000,0.776011
30,0.992975,1.000000,0.982438
31,0.997084,1.000000,0.992710
32,0.998130,1.000000,0.995326
33,0.468525,0.259259,0.782424
34,0.999656,1.000000,0.999140
35,0.999767,1.000000,0.999419
36,0.967669,1.000000,0.919172
37,0.555367,0.259259,0.999529
38,0.999554,1.000000,0.998885
39,0.554415,0.259259,0.997148
40,0.671069,0.464286,0.981245
41,0.711413,0.520000,0.998534
42,0.999876,1.000000,0.999690
43,0.711406,0.520000,0.998514
44,0.998736,1.000000,0.996841
45,0.908513,1.000000,0.771281
46,0.550572,0.259259,0.987541
47,0.919011,1.000000,0.797527
48,0.999598,1.000000,0.998994
49,0.998910,1.000000,0.997276
50,0.958616,1.000000,0.896541
51,0.989506,1.000000,0.973766
52,0.999270,1.000000,0.998174
53,0.914492,1.000000,0.786229
54,0.910550,1.000000,0.776374
55,0.908290,1.000000,0.770725
56,0.906332,1.000000,0.765829
57,0.992124,1.000000,0.980311
58,0.929779,1.000000,0.824447
59,0.551706,0.259259,0.990377
60,0.999659,1.000000,0.999146
61,0.846530,1.000000,0.616325
62,0.929392,1.000000,0.823479
63,0.999735,1.000000,0.999337
64,0.913246,1.000000,0.783114
65,0.554591,0.259259,0.997590
66,0.999428,1.000000,0.998571
67,0.869235,1.000000,0.673086
68,0.580942,0.464286,0.755926
69,0.907308,1.000000,0.768271
70,0.458573,0.259259,0.757543
71,0.903779,1.000000,0.759448
72,0.996818,1.000000,0.992046
73,0.670279,0.464286,0.979269
74,0.995585,1.000000,0.988962
75,0.999016,1.000000,0.997540
76,0.999520,1.000000,0.998800
77,0.898091,1.000000,0.745228
78,0.462951,0.259259,0.768489
79,0.555221,0.259259,0.999164
80,0.553291,0.259259,0.994338
81,0.996128,1.000000,0.990319
82,0.997913,1.000000,0.994782
83,0.674726,0.464286,0.990386
84,0.961560,1.000000,0.903899
85,0.711721,0.520000,0.999303
86,0.621079,0.520000,0.772697
87,0.622232,0.520000,0.775581
88,0.999763,1.000000,0.999409
89,0.666237,0.448276,0.993179
90,0.999540,1.000000,0.998849
91,0.997863,1.000000,0.994657
92,0.996443,1.000000,0.991109
93,0.999759,1.000000,0.999398
94,0.998737,1.000000,0.996843
95,0.999874,1.000000,0.999685
96,0.987987,1.000000,0.969966
97,0.998600,1.000000,0.996500
98,0.467448,0.259259,0.779730
99,0.999804,1.000000,0.999509
100,0.998019,1.000000,0.995047
101,0.901751,1.000000,0.754378
102,0.999683,1.000000,0.999207
103,0.998703,1.000000,0.996758
104,0.999843,1.000000,0.999609
105,0.544419,0.259259,0.972158
106,0.899876,1.000000,0.749689
107,0.985555,1.000000,0.963887
108,0.993079,1.000000,0.982697
109,0.999333,1.000000,0.998333
110,0.906453,1.000000,0.766133
111,0.998990,1.000000,0.997476
112,0.995157,1.000000,0.987892
113,0.912914,1.000000,0.782285
114,0.671263,0.464286,0.981729
115,0.996043,1.000000,0.990107
116,0.548106,0.259259,0.981376
117,0.710708,0.520000,0.996770
118,0.999390,1.000000,0.998475
119,0.519589,0.259259,0.910084
120,0.908901,1.000000,0.772252
121,0.931926,1.000000,0.829814
122,0.998764,1.000000,0.996909
123,0.995529,1.000000,0.988821
124,0.999377,1.000000,0.998442
125,0.998923,1.000000,0.997307
126,0.995903,1.000000,0.989757
127,0.997252,1.000000,0.993130
128,0.907194,1.000000,0.767985
129,0.998550,1.000000,0.996374
130,0.708322,0.520000,0.990804
131,0.999343,1.000000,0.998359
132,0.999231,1.000000,0.998076
133,0.711580,0.520000,0.998950
134,0.710615,0.520000,0.996537
135,0.998580,1.000000,0.996450
