# modelo=quimera_pao4/3_beta_pope5.2
# epsilon=1.0
# C_k=1.5
# beta=5.2
# nu=0.0005
# eta=3.343701524882e-03
# Re_nominal=2000
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
2.198726e+00,4.004771e-01,7.351883e-03
2.206337e+00,3.981636e-01,7.377332e-03
2.213974e+00,3.958634e-01,7.402869e-03
2.221638e+00,3.935764e-01,7.428495e-03
2.229329e+00,3.913025e-01,7.454209e-03
2.237046e+00,3.890418e-01,7.480013e-03
2.244789e+00,3.867940e-01,7.505905e-03
2.252560e+00,3.845592e-01,7.531888e-03
2.260357e+00,3.823372e-01,7.557960e-03
2.268182e+00,3.801279e-01,7.584123e-03
2.276033e+00,3.779314e-01,7.610376e-03
2.283912e+00,3.757475e-01,7.636720e-03
2.291818e+00,3.735762e-01,7.663155e-03
2.299751e+00,3.714174e-01,7.689681e-03
2.307712e+00,3.692709e-01,7.716300e-03
2.315700e+00,3.671368e-01,7.743010e-03
2.323716e+00,3.650150e-01,7.769814e-03
2.331760e+00,3.629054e-01,7.796709e-03
2.339832e+00,3.608079e-01,7.823698e-03
2.347931e+00,3.587225e-01,7.850781e-03
2.356059e+00,3.566491e-01,7.877957e-03
2.364214e+00,3.545876e-01,7.905227e-03
2.372398e+00,3.525379e-01,7.932592e-03
2.380610e+00,3.505000e-01,7.960051e-03
2.388851e+00,3.484739e-01,7.987605e-03
2.397120e+00,3.464594e-01,8.015255e-03
2.405418e+00,3.444565e-01,8.043001e-03
2.413745e+00,3.424651e-01,8.070842e-03
2.422100e+00,3.404851e-01,8.098780e-03
2.430484e+00,3.385166e-01,8.126815e-03
2.438898e+00,3.365593e-01,8.154946e-03
2.447340e+00,3.346134e-01,8.183175e-03
2.455812e+00,3.326786e-01,8.211502e-03
2.464313e+00,3.307549e-01,8.239927e-03
2.472843e+00,3.288423e-01,8.268450e-03
2.481403e+00,3.269407e-01,8.297072e-03
2.489993e+00,3.250501e-01,8.325793e-03
2.498612e+00,3.231703e-01,8.354613e-03
2.507261e+00,3.213013e-01,8.383533e-03
2.515940e+00,3.194431e-01,8.412554e-03
2.524650e+00,3.175955e-01,8.441675e-03
2.533389e+00,3.157586e-01,8.470896e-03
2.542158e+00,3.139322e-01,8.500219e-03
2.550958e+00,3.121164e-01,8.529643e-03
2.559789e+00,3.103110e-01,8.559169e-03
2.568650e+00,3.085160e-01,8.588797e-03
2.577541e+00,3.067313e-01,8.618528e-03
2.586463e+00,3.049568e-01,8.648362e-03
2.595417e+00,3.031926e-01,8.678299e-03
2.604401e+00,3.014385e-01,8.708340e-03
2.613416e+00,2.996945e-01,8.738484e-03
2.622463e+00,2.979606e-01,8.768733e-03
2.631541e+00,2.962366e-01,8.799087e-03
2.640650e+00,2.945225e-01,8.829546e-03
2.649791e+00,2.928183e-01,8.860110e-03
2.658963e+00,2.911239e-01,8.890780e-03
2.668168e+00,2.894392e-01,8.921556e-03
2.677404e+00,2.877642e-01,8.952439e-03
2.686672e+00,2.860989e-01,8.983428e-03
2.695972e+00,2.844431e-01,9.014525e-03
2.705304e+00,2.827969e-01,9.045730e-03
2.714669e+00,2.811601e-01,9.077042e-03
2.724066e+00,2.795328e-01,9.108463e-03
2.733495e+00,2.779148e-01,9.139993e-03
2.742958e+00,2.763061e-01,9.171632e-03
2.752453e+00,2.747067e-01,9.203380e-03
2.761981e+00,2.731164e-01,9.235238e-03
2.771541e+00,2.715353e-01,9.267207e-03
2.781135e+00,2.699634e-01,9.299286e-03
2.790762e+00,2.684004e-01,9.331476e-03
2.800423e+00,2.668465e-01,9.363778e-03
2.810117e+00,2.653014e-01,9.396192e-03
2.819844e+00,2.637653e-01,9.428717e-03
2.829605e+00,2.622380e-01,9.461356e-03
2.839400e+00,2.607195e-01,9.494107e-03
2.849229e+00,2.592097e-01,9.526972e-03
2.859092e+00,2.577087e-01,9.559950e-03
2.868989e+00,2.562162e-01,9.593042e-03
2.878920e+00,2.547323e-01,9.626250e-03
2.888886e+00,2.532570e-01,9.659572e-03
