# modelo=pope_completo_fL_feta
# epsilon=1.0
# C_k=1.5
# beta=5.2
# nu=0.01
# eta=3.162277660168e-02
# Re_nominal=100
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
1.513875097200442e+00,7.469335537489002e-01,4.787293400162190e-02
1.519115501395055e+00,7.426736927546987e-01,4.803865013277069e-02
1.524374045683375e+00,7.384379013344182e-01,4.820493990405029e-02
1.529650792858840e+00,7.342260459982709e-01,4.837180530116358e-02
1.534945805932253e+00,7.300379939626547e-01,4.853924831668713e-02
1.540259148132535e+00,7.258736131468334e-01,4.870727095009495e-02
1.545590882907479e+00,7.217327721696239e-01,4.887587520778243e-02
1.550941073924508e+00,7.176153403460993e-01,4.904506310309025e-02
1.556309785071433e+00,7.135211876842920e-01,4.921483665632843e-02
1.561697080457220e+00,7.094501848819222e-01,4.938519789480046e-02
1.567103024412754e+00,7.054022033231186e-01,4.955614885282753e-02
1.572527681491604e+00,7.013771150751649e-01,4.972769157177276e-02
1.577971116470800e+00,6.973747928852460e-01,4.989982810006565e-02
1.583433394351600e+00,6.933951101772123e-01,5.007256049322652e-02
1.588914580360271e+00,6.894379410483458e-01,5.024589081389101e-02
1.594414739948866e+00,6.855031602661459e-01,5.041982113183476e-02
1.599933938796006e+00,6.815906432651181e-01,5.059435352399812e-02
1.605472242807662e+00,6.777002661435789e-01,5.076949007451092e-02
1.611029718117945e+00,6.738319056604668e-01,5.094523287471738e-02
1.616606431089896e+00,6.699854392321639e-01,5.112158402320112e-02
1.622202448316277e+00,6.661607449293334e-01,5.129854562581013e-02
1.627817836620365e+00,6.623577014737633e-01,5.147611979568200e-02
1.633452663056751e+00,6.585761882352171e-01,5.165430865326910e-02
1.639106994912143e+00,6.548160852283053e-01,5.183311432636395e-02
1.644780899706166e+00,6.510772731093590e-01,5.201253895012456e-02
1.650474445192170e+00,6.473596331733158e-01,5.219258466710001e-02
1.656187699358040e+00,6.436630473506211e-01,5.237325362725595e-02
1.661920730427006e+00,6.399873982041343e-01,5.255454798800036e-02
1.667673606858457e+00,6.363325689260474e-01,5.273646991420922e-02
1.673446397348761e+00,6.326984433348182e-01,5.291902157825243e-02
1.679239170832085e+00,6.290849058721076e-01,5.310220516001974e-02
1.685051996481216e+00,6.254918415997358e-01,5.328602284694674e-02
1.690884943708389e+00,6.219191361966412e-01,5.347047683404105e-02
1.696738082166115e+00,6.183666759558549e-01,5.365556932390846e-02
1.702611481748014e+00,6.148343477814884e-01,5.384130252677926e-02
1.708505212589646e+00,6.113220391857241e-01,5.402767866053464e-02
1.714419345069353e+00,6.078296382858249e-01,5.421469995073320e-02
1.720353949809099e+00,6.043570338011511e-01,5.440236863063745e-02
1.726309097675307e+00,6.009041150501867e-01,5.459068694124056e-02
1.732284859779715e+00,5.974707719475828e-01,5.477965713129305e-02
1.738281307480217e+00,5.940568950012018e-01,5.496928145732971e-02
1.744298512381719e+00,5.906623753091854e-01,5.515956218369648e-02
1.750336546336995e+00,5.872871045570203e-01,5.535050158257755e-02
1.756395481447542e+00,5.839309750146262e-01,5.554210193402246e-02
1.762475390064441e+00,5.805938795334471e-01,5.573436552597331e-02
1.768576344789224e+00,5.772757115435583e-01,5.592729465429211e-02
1.774698418474739e+00,5.739763650507814e-01,5.612089162278820e-02
1.780841684226020e+00,5.706957346338122e-01,5.631515874324574e-02
1.787006215401160e+00,5.674337154413586e-01,5.651009833545131e-02
1.793192085612187e+00,5.641902031892889e-01,5.670571272722164e-02
1.799399368725945e+00,5.609650941577954e-01,5.690200425443138e-02
1.805628138864970e+00,5.577582851885620e-01,5.709897526104103e-02
1.811878470408383e+00,5.545696736819480e-01,5.729662809912484e-02
1.818150437992774e+00,5.513991575941818e-01,5.749496512889904e-02
1.824444116513093e+00,5.482466354345662e-01,5.769398871874988e-02
1.830759581123544e+00,5.451120062626910e-01,5.789370124526202e-02
1.837096907238486e+00,5.419951696856613e-01,5.809410509324685e-02
1.843456170533329e+00,5.388960258553366e-01,5.829520265577096e-02
1.849837446945441e+00,5.358144754655755e-01,5.849699633418477e-02
1.856240812675052e+00,5.327504197494982e-01,5.869948853815116e-02
1.862666344186168e+00,5.297037604767564e-01,5.890268168567424e-02
1.869114118207479e+00,5.266743999508136e-01,5.910657820312830e-02
1.875584211733279e+00,5.236622410062384e-01,5.931118052528666e-02
1.882076702024382e+00,5.206671870060088e-01,5.951649109535083e-02
1.888591666609051e+00,5.176891418388253e-01,5.972251236497969e-02
1.895129183283915e+00,5.147280099164367e-01,5.992924679431871e-02
1.901689330114906e+00,5.117836961709770e-01,6.013669685202938e-02
1.908272185438185e+00,5.088561060523116e-01,6.034486501531865e-02
1.914877827861082e+00,5.059451455253970e-01,6.055375376996851e-02
1.921506336263032e+00,5.030507210676485e-01,6.076336561036574e-02
1.928157789796517e+00,5.001727396663209e-01,6.097370303953163e-02
1.934832267888013e+00,4.973111088159005e-01,6.118476856915184e-02
1.941529850238938e+00,4.944657365155046e-01,6.139656471960651e-02
1.948250616826600e+00,4.916365312662963e-01,6.160909402000022e-02
1.954994647905159e+00,4.888234020689072e-01,6.182235900819231e-02
1.961762024006579e+00,4.860262584208718e-01,6.203636223082708e-02
1.968552825941592e+00,4.832450103140732e-01,6.225110624336429e-02
1.975367134800665e+00,4.804795682321985e-01,6.246659361010962e-02
1.982205031954964e+00,4.777298431482063e-01,6.268282690424530e-02
1.989066599057329e+00,4.749957465218039e-01,6.289980870786085e-02
1.995951918043249e+00,4.722771902969357e-01,6.311754161198393e-02
2.002861071131838e+00,4.695740868992826e-01,6.333602821661122e-02
2.009794140826819e+00,4.668863492337720e-01,6.355527113073951e-02
2.016751209917509e+00,4.642138906820980e-01,6.377527297239688e-02
2.023732361479806e+00,4.615566251002525e-01,6.399603636867389e-02
2.030737678877183e+00,4.589144668160680e-01,6.421756395575502e-02
2.037767245761681e+00,4.562873306267691e-01,6.443985837895012e-02
2.044821146074913e+00,4.536751317965367e-01,6.466292229272599e-02
2.051899464049058e+00,4.510777860540818e-01,6.488675836073807e-02
2.059002284207876e+00,4.484952095902284e-01,6.511136925586229e-02
2.066129691367711e+00,4.459273190555103e-01,6.533675766022699e-02
2.073281770638505e+00,4.433740315577768e-01,6.556292626524485e-02
2.080458607424816e+00,4.408352646598070e-01,6.578987777164513e-02
2.087660287426839e+00,4.383109363769374e-01,6.601761488950592e-02
2.094886896641424e+00,4.358009651746997e-01,6.624614033828639e-02
2.102138521363108e+00,4.333052699664675e-01,6.647545684685945e-02
2.109415248185143e+00,4.308237701111135e-01,6.670556715354414e-02
2.116717164000532e+00,4.283563854106796e-01,6.693647400613849e-02
2.124044356003063e+00,4.259030361080544e-01,6.716818016195218e-02
2.131396911688355e+00,4.234636428846637e-01,6.740068838783961e-02
2.138774918854899e+00,4.210381268581676e-01,6.763400146023286e-02
2.146178465605109e+00,4.186264095801727e-01,6.786812216517485e-02
2.153607640346370e+00,4.162284130339510e-01,6.810305329835263e-02
2.161062531792100e+00,4.138440596321711e-01,6.833879766513073e-02
2.168543228962803e+00,4.114732722146370e-01,6.857535808058474e-02
2.176049821187136e+00,4.091159740460411e-01,6.881273736953478e-02
2.183582398102976e+00,4.067720888137240e-01,6.905093836657937e-02
2.191141049658486e+00,4.044415406254455e-01,6.928996391612924e-02
2.198725866113195e+00,4.021242540071672e-01,6.952981687244128e-02
2.206336938039071e+00,3.998201539008421e-01,6.977050009965260e-02
2.213974356321604e+00,3.975291656622172e-01,7.001201647181475e-02
2.221638212160893e+00,3.952512150586460e-01,7.025436887292810e-02
2.229328597072734e+00,3.929862282669066e-01,7.049756019697621e-02
2.237045602889710e+00,3.907341318710381e-01,7.074159334796035e-02
2.244789321762294e+00,3.884948528601782e-01,7.098647123993429e-02
2.252559846159941e+00,3.862683186264171e-01,7.123219679703900e-02
2.260357268872200e+00,3.840544569626569e-01,7.147877295353769e-02
2.268181683009818e+00,3.818531960604858e-01,7.172620265385063e-02
2.276033182005851e+00,3.796644645080559e-01,7.197448885259054e-02
2.283911859616785e+00,3.774881912879763e-01,7.222363451459778e-02
2.291817809923647e+00,3.753243057752138e-01,7.247364261497570e-02
2.299751127333137e+00,3.731727377350029e-01,7.272451613912624e-02
2.307711906578750e+00,3.710334173207657e-01,7.297625808278559e-02
2.315700242721909e+00,3.689062750720439e-01,7.322887145205986e-02
2.323716231153100e+00,3.667912419124362e-01,7.348235926346110e-02
2.331759967593012e+00,3.646882491475482e-01,7.373672454394326e-02
2.339831548093677e+00,3.625972284629533e-01,7.399197033093831e-02
2.347931069039622e+00,3.605181119221585e-01,7.424809967239256e-02
2.356058627149014e+00,3.584508319645848e-01,7.450511562680308e-02
2.364214319474820e+00,3.563953214035538e-01,7.476302126325410e-02
2.372398243405963e+00,3.543515134242846e-01,7.502181966145383e-02
2.380610496668487e+00,3.523193415819018e-01,7.528151391177107e-02
2.388851177326722e+00,3.502987397994497e-01,7.554210711527223e-02
2.397120383784454e+00,3.482896423659202e-01,7.580360238375830e-02
2.405418214786105e+00,3.462919839342855e-01,7.606600283980204e-02
2.413744769417907e+00,3.443056995195438e-01,7.632931161678524e-02
2.422100147109089e+00,3.423307244967723e-01,7.659353185893616e-02
2.430484447633060e+00,3.403669945991895e-01,7.685866672136708e-02
