# modelo=quimera_pao4/3_beta_pope5.2
# epsilon=1.0
# C_k=1.5
# beta=5.2
# nu=0.001
# eta=5.623413251903e-03
# Re_nominal=1000
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
1.341417e+00,9.123133e-01,7.543342e-03
1.346060e+00,9.070418e-01,7.569454e-03
1.350720e+00,9.018007e-01,7.595656e-03
1.355395e+00,8.965897e-01,7.621949e-03
1.360087e+00,8.914086e-01,7.648333e-03
1.364795e+00,8.862574e-01,7.674808e-03
1.369520e+00,8.811358e-01,7.701375e-03
1.374260e+00,8.760436e-01,7.728034e-03
1.379018e+00,8.709807e-01,7.754785e-03
1.383791e+00,8.659469e-01,7.781629e-03
1.388581e+00,8.609421e-01,7.808566e-03
1.393388e+00,8.559660e-01,7.835596e-03
1.398211e+00,8.510186e-01,7.862720e-03
1.403051e+00,8.460996e-01,7.889937e-03
1.407908e+00,8.412089e-01,7.917249e-03
1.412782e+00,8.363463e-01,7.944655e-03
1.417672e+00,8.315117e-01,7.972156e-03
1.422579e+00,8.267049e-01,7.999752e-03
1.427504e+00,8.219257e-01,8.027444e-03
1.432445e+00,8.171740e-01,8.055232e-03
1.437404e+00,8.124497e-01,8.083116e-03
1.442379e+00,8.077525e-01,8.111096e-03
1.447372e+00,8.030823e-01,8.139173e-03
1.452383e+00,7.984390e-01,8.167348e-03
1.457410e+00,7.938224e-01,8.195620e-03
1.462455e+00,7.892323e-01,8.223989e-03
1.467518e+00,7.846686e-01,8.252457e-03
1.472597e+00,7.801312e-01,8.281024e-03
1.477695e+00,7.756198e-01,8.309689e-03
1.482810e+00,7.711345e-01,8.338454e-03
1.487943e+00,7.666749e-01,8.367318e-03
1.493094e+00,7.622409e-01,8.396283e-03
1.498262e+00,7.578325e-01,8.425347e-03
1.503448e+00,7.534494e-01,8.454512e-03
1.508653e+00,7.490915e-01,8.483778e-03
1.513875e+00,7.447587e-01,8.513145e-03
1.519116e+00,7.404508e-01,8.542614e-03
1.524374e+00,7.361676e-01,8.572185e-03
1.529651e+00,7.319092e-01,8.601859e-03
1.534946e+00,7.276752e-01,8.631635e-03
1.540259e+00,7.234655e-01,8.661514e-03
1.545591e+00,7.192801e-01,8.691496e-03
1.550941e+00,7.151187e-01,8.721583e-03
1.556310e+00,7.109813e-01,8.751773e-03
1.561697e+00,7.068677e-01,8.782068e-03
1.567103e+00,7.027777e-01,8.812468e-03
1.572528e+00,6.987112e-01,8.842973e-03
1.577971e+00,6.946682e-01,8.873584e-03
1.583433e+00,6.906484e-01,8.904300e-03
1.588915e+00,6.866517e-01,8.935123e-03
1.594415e+00,6.826780e-01,8.966053e-03
1.599934e+00,6.787272e-01,8.997090e-03
1.605472e+00,6.747991e-01,9.028234e-03
1.611030e+00,6.708935e-01,9.059486e-03
1.616606e+00,6.670105e-01,9.090846e-03
1.622202e+00,6.631498e-01,9.122315e-03
1.627818e+00,6.593113e-01,9.153892e-03
1.633453e+00,6.554948e-01,9.185579e-03
1.639107e+00,6.517004e-01,9.217376e-03
1.644781e+00,6.479277e-01,9.249283e-03
1.650474e+00,6.441768e-01,9.281300e-03
1.656188e+00,6.404474e-01,9.313428e-03
1.661921e+00,6.367395e-01,9.345667e-03
1.667674e+00,6.330529e-01,9.378018e-03
1.673446e+00,6.293875e-01,9.410481e-03
1.679239e+00,6.257432e-01,9.443056e-03
1.685052e+00,6.221199e-01,9.475744e-03
1.690885e+00,6.185174e-01,9.508545e-03
1.696738e+00,6.149356e-01,9.541459e-03
1.702611e+00,6.113745e-01,9.574488e-03
1.708505e+00,6.078338e-01,9.607631e-03
1.714419e+00,6.043135e-01,9.640888e-03
1.720354e+00,6.008134e-01,9.674261e-03
1.726309e+00,5.973335e-01,9.707749e-03
1.732285e+00,5.938736e-01,9.741354e-03
1.738281e+00,5.904336e-01,9.775074e-03
1.744299e+00,5.870134e-01,9.808911e-03
1.750337e+00,5.836129e-01,9.842866e-03
1.756395e+00,5.802320e-01,9.876938e-03
1.762475e+00,5.768705e-01,9.911127e-03
1.768576e+00,5.735283e-01,9.945436e-03
1.774698e+00,5.702053e-01,9.979863e-03
1.780842e+00,5.669015e-01,1.001441e-02
1.787006e+00,5.636167e-01,1.004907e-02
1.793192e+00,5.603508e-01,1.008386e-02
1.799399e+00,5.571037e-01,1.011877e-02
1.805628e+00,5.538752e-01,1.015379e-02
1.811878e+00,5.506654e-01,1.018894e-02
1.818150e+00,5.474740e-01,1.022421e-02
1.824444e+00,5.443009e-01,1.025960e-02
1.830760e+00,5.411462e-01,1.029512e-02
1.837097e+00,5.380095e-01,1.033076e-02
1.843456e+00,5.348910e-01,1.036652e-02
1.849837e+00,5.317903e-01,1.040240e-02
1.856241e+00,5.287075e-01,1.043841e-02
1.862666e+00,5.256425e-01,1.047454e-02
1.869114e+00,5.225951e-01,1.051080e-02
1.875584e+00,5.195652e-01,1.054719e-02
1.882077e+00,5.165527e-01,1.058370e-02
1.888592e+00,5.135576e-01,1.062033e-02
1.895129e+00,5.105798e-01,1.065709e-02
1.901689e+00,5.076190e-01,1.069398e-02
1.908272e+00,5.046753e-01,1.073100e-02
1.914878e+00,5.017485e-01,1.076815e-02
1.921506e+00,4.988386e-01,1.080542e-02
1.928158e+00,4.959454e-01,1.084283e-02
1.934832e+00,4.930689e-01,1.088036e-02
1.941530e+00,4.902089e-01,1.091802e-02
1.948251e+00,4.873654e-01,1.095582e-02
1.954995e+00,4.845383e-01,1.099374e-02
1.961762e+00,4.817274e-01,1.103180e-02
1.968553e+00,4.789327e-01,1.106999e-02
1.975367e+00,4.761541e-01,1.110831e-02
1.982205e+00,4.733914e-01,1.114676e-02
1.989067e+00,4.706447e-01,1.118534e-02
1.995952e+00,4.679138e-01,1.122406e-02
2.002861e+00,4.651986e-01,1.126292e-02
2.009794e+00,4.624990e-01,1.130190e-02
2.016751e+00,4.598150e-01,1.134103e-02
2.023732e+00,4.571464e-01,1.138028e-02
2.030738e+00,4.544931e-01,1.141968e-02
2.037767e+00,4.518552e-01,1.145921e-02
2.044821e+00,4.492324e-01,1.149887e-02
2.051899e+00,4.466247e-01,1.153868e-02
2.059002e+00,4.440320e-01,1.157862e-02
2.066130e+00,4.414543e-01,1.161870e-02
2.073282e+00,4.388914e-01,1.165892e-02
2.080459e+00,4.363432e-01,1.169928e-02
2.087660e+00,4.338097e-01,1.173978e-02
2.094887e+00,4.312908e-01,1.178041e-02
2.102139e+00,4.287864e-01,1.182119e-02
2.109415e+00,4.262964e-01,1.186211e-02
2.116717e+00,4.238207e-01,1.190318e-02
2.124044e+00,4.213593e-01,1.194438e-02
2.131397e+00,4.189121e-01,1.198573e-02
2.138775e+00,4.164789e-01,1.202722e-02
2.146178e+00,4.140598e-01,1.206885e-02
2.153608e+00,4.116545e-01,1.211063e-02
2.161063e+00,4.092631e-01,1.215255e-02
2.168543e+00,4.068855e-01,1.219461e-02
2.176050e+00,4.045216e-01,1.223683e-02
2.183582e+00,4.021713e-01,1.227919e-02
2.191141e+00,3.998345e-01,1.232169e-02
2.198726e+00,3.975112e-01,1.236434e-02
2.206337e+00,3.952012e-01,1.240714e-02
2.213974e+00,3.929046e-01,1.245009e-02
2.221638e+00,3.906211e-01,1.249319e-02
2.229329e+00,3.883508e-01,1.253644e-02
2.237046e+00,3.860936e-01,1.257983e-02
2.244789e+00,3.838494e-01,1.262338e-02
2.252560e+00,3.816181e-01,1.266707e-02
2.260357e+00,3.793996e-01,1.271092e-02
2.268182e+00,3.771939e-01,1.275492e-02
2.276033e+00,3.750010e-01,1.279908e-02
2.283912e+00,3.728206e-01,1.284338e-02
2.291818e+00,3.706528e-01,1.288784e-02
2.299751e+00,3.684975e-01,1.293245e-02
2.307712e+00,3.663546e-01,1.297722e-02
2.315700e+00,3.642240e-01,1.302214e-02
2.323716e+00,3.621057e-01,1.306722e-02
2.331760e+00,3.599996e-01,1.311245e-02
2.339832e+00,3.579056e-01,1.315784e-02
2.347931e+00,3.558237e-01,1.320339e-02
2.356059e+00,3.537538e-01,1.324909e-02
2.364214e+00,3.516957e-01,1.329495e-02
2.372398e+00,3.496496e-01,1.334098e-02
2.380610e+00,3.476152e-01,1.338716e-02
2.388851e+00,3.455925e-01,1.343350e-02
2.397120e+00,3.435815e-01,1.348000e-02
2.405418e+00,3.415821e-01,1.352666e-02
2.413745e+00,3.395942e-01,1.357348e-02
2.422100e+00,3.376177e-01,1.362047e-02
2.430484e+00,3.356526e-01,1.366762e-02
2.438898e+00,3.336989e-01,1.371493e-02
2.447340e+00,3.317563e-01,1.376241e-02
2.455812e+00,3.298250e-01,1.381005e-02
2.464313e+00,3.279048e-01,1.385785e-02
2.472843e+00,3.259957e-01,1.390582e-02
2.481403e+00,3.240975e-01,1.395396e-02
2.489993e+00,3.222103e-01,1.400226e-02
2.498612e+00,3.203339e-01,1.405073e-02
2.507261e+00,3.184684e-01,1.409937e-02
2.515940e+00,3.166136e-01,1.414817e-02
2.524650e+00,3.147695e-01,1.419715e-02
2.533389e+00,3.129360e-01,1.424629e-02
2.542158e+00,3.111131e-01,1.429561e-02
2.550958e+00,3.093006e-01,1.434509e-02
2.559789e+00,3.074987e-01,1.439475e-02
2.568650e+00,3.057070e-01,1.444458e-02
2.577541e+00,3.039258e-01,1.449458e-02
2.586463e+00,3.021547e-01,1.454475e-02
2.595417e+00,3.003939e-01,1.459510e-02
2.604401e+00,2.986432e-01,1.464562e-02
2.613416e+00,2.969026e-01,1.469632e-02
2.622463e+00,2.951721e-01,1.474719e-02
2.631541e+00,2.934515e-01,1.479824e-02
2.640650e+00,2.917408e-01,1.484947e-02
2.649791e+00,2.900400e-01,1.490087e-02
2.658963e+00,2.883489e-01,1.495245e-02
2.668168e+00,2.866676e-01,1.500421e-02
2.677404e+00,2.849960e-01,1.505615e-02
2.686672e+00,2.833341e-01,1.510827e-02
2.695972e+00,2.816817e-01,1.516056e-02
2.705304e+00,2.800388e-01,1.521304e-02
2.714669e+00,2.784054e-01,1.526570e-02
2.724066e+00,2.767814e-01,1.531855e-02
2.733495e+00,2.751668e-01,1.537157e-02
2.742958e+00,2.735614e-01,1.542478e-02
2.752453e+00,2.719653e-01,1.547818e-02
2.761981e+00,2.703785e-01,1.553176e-02
2.771541e+00,2.688007e-01,1.558552e-02
2.781135e+00,2.672321e-01,1.563947e-02
2.790762e+00,2.656725e-01,1.569361e-02
2.800423e+00,2.641218e-01,1.574793e-02
2.810117e+00,2.625801e-01,1.580245e-02
2.819844e+00,2.610473e-01,1.585715e-02
2.829605e+00,2.595234e-01,1.591204e-02
2.839400e+00,2.580082e-01,1.596712e-02
2.849229e+00,2.565017e-01,1.602239e-02
2.859092e+00,2.550040e-01,1.607786e-02
2.868989e+00,2.535148e-01,1.613351e-02
2.878920e+00,2.520343e-01,1.618936e-02
2.888886e+00,2.505622e-01,1.624540e-02
2.898886e+00,2.490987e-01,1.630163e-02
2.908921e+00,2.476436e-01,1.635806e-02
2.918990e+00,2.461969e-01,1.641469e-02
2.929094e+00,2.447585e-01,1.647151e-02
2.939234e+00,2.433284e-01,1.652853e-02
2.949408e+00,2.419066e-01,1.658574e-02
2.959618e+00,2.404929e-01,1.664315e-02
2.969863e+00,2.390874e-01,1.670077e-02
2.980143e+00,2.376900e-01,1.675858e-02
2.990459e+00,2.363007e-01,1.681659e-02
3.000811e+00,2.349194e-01,1.687480e-02
3.011198e+00,2.335460e-01,1.693321e-02
3.021622e+00,2.321805e-01,1.699183e-02
3.032081e+00,2.308230e-01,1.705065e-02
3.042577e+00,2.294732e-01,1.710967e-02
3.053109e+00,2.281312e-01,1.716890e-02
3.063678e+00,2.267970e-01,1.722833e-02
3.074283e+00,2.254705e-01,1.728796e-02
3.084925e+00,2.241516e-01,1.734781e-02
3.095604e+00,2.228403e-01,1.740786e-02
3.106320e+00,2.215366e-01,1.746812e-02
3.117072e+00,2.202403e-01,1.752859e-02
3.127862e+00,2.189516e-01,1.758926e-02
3.138690e+00,2.176703e-01,1.765015e-02
3.149554e+00,2.163964e-01,1.771125e-02
3.160457e+00,2.151298e-01,1.777256e-02
3.171397e+00,2.138705e-01,1.783408e-02
3.182375e+00,2.126185e-01,1.789581e-02
3.193391e+00,2.113738e-01,1.795776e-02
3.204445e+00,2.101362e-01,1.801992e-02
3.215538e+00,2.089057e-01,1.808230e-02
3.226669e+00,2.076823e-01,1.814489e-02
3.237838e+00,2.064660e-01,1.820770e-02
3.249046e+00,2.052567e-01,1.827073e-02
3.260293e+00,2.040544e-01,1.833397e-02
3.271579e+00,2.028590e-01,1.839744e-02
3.282904e+00,2.016705e-01,1.846112e-02
3.294268e+00,2.004888e-01,1.852503e-02
3.305671e+00,1.993140e-01,1.858915e-02
3.317114e+00,1.981459e-01,1.865350e-02
3.328596e+00,1.969846e-01,1.871807e-02
3.340119e+00,1.958300e-01,1.878287e-02
3.351681e+00,1.946821e-01,1.884789e-02
3.363283e+00,1.935407e-01,1.891313e-02
3.374925e+00,1.924060e-01,1.897860e-02
3.386608e+00,1.912778e-01,1.904429e-02
3.398331e+00,1.901561e-01,1.911022e-02
3.410094e+00,1.890409e-01,1.917637e-02
3.421899e+00,1.879321e-01,1.924275e-02
3.433744e+00,1.868297e-01,1.930936e-02
3.445630e+00,1.857337e-01,1.937620e-02
3.457557e+00,1.846440e-01,1.944327e-02
3.469526e+00,1.835605e-01,1.951058e-02
3.481536e+00,1.824834e-01,1.957812e-02
3.493588e+00,1.814124e-01,1.964589e-02
3.505681e+00,1.803476e-01,1.971389e-02
3.517816e+00,1.792890e-01,1.978213e-02
3.529993e+00,1.782365e-01,1.985061e-02
3.542213e+00,1.771900e-01,1.991933e-02
3.554474e+00,1.761496e-01,1.998828e-02
3.566778e+00,1.751152e-01,2.005747e-02
3.579125e+00,1.740868e-01,2.012690e-02
3.591515e+00,1.730643e-01,2.019657e-02
3.603947e+00,1.720477e-01,2.026648e-02
3.616422e+00,1.710370e-01,2.033664e-02
3.628941e+00,1.700321e-01,2.040703e-02
3.641503e+00,1.690330e-01,2.047767e-02
3.654108e+00,1.680397e-01,2.054856e-02
3.666757e+00,1.670521e-01,2.061969e-02
3.679450e+00,1.660702e-01,2.069107e-02
3.692187e+00,1.650939e-01,2.076269e-02
3.704967e+00,1.641233e-01,2.083456e-02
3.717792e+00,1.631583e-01,2.090668e-02
3.730662e+00,1.621989e-01,2.097905e-02
3.743576e+00,1.612450e-01,2.105167e-02
3.756535e+00,1.602967e-01,2.112455e-02
3.769538e+00,1.593538e-01,2.119767e-02
3.782587e+00,1.584163e-01,2.127105e-02
3.795680e+00,1.574843e-01,2.134468e-02
3.808820e+00,1.565576e-01,2.141857e-02
3.822004e+00,1.556363e-01,2.149271e-02
3.835234e+00,1.547203e-01,2.156711e-02
3.848510e+00,1.538096e-01,2.164176e-02
3.861832e+00,1.529042e-01,2.171668e-02
3.875200e+00,1.520040e-01,2.179185e-02
3.888615e+00,1.511089e-01,2.186729e-02
3.902075e+00,1.502191e-01,2.194298e-02
3.915583e+00,1.493344e-01,2.201894e-02
3.929137e+00,1.484548e-01,2.209516e-02
3.942738e+00,1.475803e-01,2.217164e-02
3.956386e+00,1.467108e-01,2.224839e-02
3.970081e+00,1.458464e-01,2.232541e-02
3.983824e+00,1.449869e-01,2.240269e-02
3.997614e+00,1.441324e-01,2.248024e-02
4.011452e+00,1.432829e-01,2.255805e-02
4.025338e+00,1.424382e-01,2.263614e-02
4.039272e+00,1.415984e-01,2.271450e-02
4.053255e+00,1.407635e-01,2.279313e-02
4.067285e+00,1.399334e-01,2.287203e-02
4.081365e+00,1.391081e-01,2.295120e-02
4.095493e+00,1.382876e-01,2.303065e-02
4.109670e+00,1.374718e-01,2.311037e-02
4.123896e+00,1.366607e-01,2.319037e-02
4.138171e+00,1.358543e-01,2.327064e-02
4.152495e+00,1.350526e-01,2.335120e-02
4.166870e+00,1.342555e-01,2.343203e-02
4.181294e+00,1.334630e-01,2.351314e-02
4.195767e+00,1.326751e-01,2.359453e-02
4.210291e+00,1.318917e-01,2.367621e-02
4.224866e+00,1.311129e-01,2.375817e-02
4.239490e+00,1.303386e-01,2.384041e-02
4.254166e+00,1.295687e-01,2.392293e-02
4.268892e+00,1.288033e-01,2.400574e-02
4.283669e+00,1.280423e-01,2.408884e-02
4.298497e+00,1.272857e-01,2.417223e-02
4.313377e+00,1.265335e-01,2.425590e-02
4.328308e+00,1.257857e-01,2.433986e-02
4.343291e+00,1.250421e-01,2.442412e-02
4.358325e+00,1.243029e-01,2.450867e-02
4.373412e+00,1.235679e-01,2.459350e-02
4.388551e+00,1.228372e-01,2.467864e-02
4.403742e+00,1.221107e-01,2.476406e-02
4.418986e+00,1.213884e-01,2.484979e-02
4.434283e+00,1.206703e-01,2.493581e-02
4.449633e+00,1.199563e-01,2.502212e-02
4.465035e+00,1.192464e-01,2.510874e-02
4.480492e+00,1.185407e-01,2.519566e-02
4.496001e+00,1.178390e-01,2.528287e-02
4.511564e+00,1.171414e-01,2.537039e-02
4.527182e+00,1.164479e-01,2.545821e-02
4.542853e+00,1.157583e-01,2.554634e-02
4.558578e+00,1.150728e-01,2.563477e-02
4.574358e+00,1.143911e-01,2.572351e-02
4.590193e+00,1.137135e-01,2.581255e-02
4.606082e+00,1.130397e-01,2.590190e-02
4.622026e+00,1.123699e-01,2.599156e-02
4.638026e+00,1.117039e-01,2.608154e-02
4.654081e+00,1.110418e-01,2.617182e-02
4.670191e+00,1.103835e-01,2.626242e-02
4.686358e+00,1.097290e-01,2.635332e-02
4.702580e+00,1.090783e-01,2.644455e-02
4.718858e+00,1.084314e-01,2.653609e-02
4.735193e+00,1.077882e-01,2.662795e-02
4.751584e+00,1.071488e-01,2.672012e-02
4.768032e+00,1.065130e-01,2.681261e-02
4.784537e+00,1.058809e-01,2.690543e-02
4.801099e+00,1.052525e-01,2.699856e-02
4.817719e+00,1.046277e-01,2.709202e-02
4.834395e+00,1.040065e-01,2.718580e-02
4.851130e+00,1.033889e-01,2.727991e-02
4.867923e+00,1.027749e-01,2.737434e-02
4.884773e+00,1.021644e-01,2.746910e-02
4.901682e+00,1.015575e-01,2.756419e-02
4.918650e+00,1.009541e-01,2.765960e-02
4.935676e+00,1.003542e-01,2.775535e-02
4.952762e+00,9.975774e-02,2.785143e-02
4.969906e+00,9.916475e-02,2.794784e-02
4.987110e+00,9.857518e-02,2.804458e-02
5.004373e+00,9.798904e-02,2.814166e-02
5.021696e+00,9.740628e-02,2.823907e-02
5.039079e+00,9.682690e-02,2.833682e-02
5.056522e+00,9.625087e-02,2.843491e-02
5.074026e+00,9.567818e-02,2.853334e-02
5.091590e+00,9.510881e-02,2.863211e-02
5.109215e+00,9.454273e-02,2.873123e-02
5.126901e+00,9.397993e-02,2.883068e-02
5.144648e+00,9.342038e-02,2.893048e-02
5.162457e+00,9.286408e-02,2.903063e-02
5.180327e+00,9.231100e-02,2.913112e-02
5.198259e+00,9.176113e-02,2.923196e-02
5.216253e+00,9.121444e-02,2.933315e-02
5.234310e+00,9.067091e-02,2.943469e-02
5.252429e+00,9.013053e-02,2.953658e-02
5.270611e+00,8.959329e-02,2.963882e-02
5.288855e+00,8.905915e-02,2.974142e-02
5.307163e+00,8.852811e-02,2.984437e-02
5.325534e+00,8.800015e-02,2.994768e-02
5.343969e+00,8.747525e-02,3.005135e-02
5.362468e+00,8.695338e-02,3.015537e-02
5.381030e+00,8.643454e-02,3.025976e-02
5.399657e+00,8.591871e-02,3.036450e-02
5.418348e+00,8.540587e-02,3.046961e-02
5.437105e+00,8.489599e-02,3.057509e-02
5.455926e+00,8.438908e-02,3.068092e-02
5.474812e+00,8.388510e-02,3.078713e-02
5.493763e+00,8.338404e-02,3.089370e-02
5.512780e+00,8.288589e-02,3.100064e-02
5.531863e+00,8.239062e-02,3.110795e-02
5.551012e+00,8.189822e-02,3.121564e-02
5.570228e+00,8.140868e-02,3.132369e-02
5.589509e+00,8.092198e-02,3.143212e-02
5.608858e+00,8.043810e-02,3.154093e-02
5.628273e+00,7.995702e-02,3.165011e-02
5.647756e+00,7.947873e-02,3.175967e-02
5.667306e+00,7.900322e-02,3.186961e-02
5.686924e+00,7.853046e-02,3.197992e-02
5.706610e+00,7.806045e-02,3.209063e-02
5.726364e+00,7.759316e-02,3.220171e-02
5.746186e+00,7.712858e-02,3.231318e-02
5.766077e+00,7.666670e-02,3.242503e-02
5.786037e+00,7.620749e-02,3.253728e-02
5.806066e+00,7.575095e-02,3.264991e-02
5.826164e+00,7.529706e-02,3.276293e-02
5.846332e+00,7.484580e-02,3.287634e-02
5.866569e+00,7.439716e-02,3.299014e-02
5.886877e+00,7.395112e-02,3.310434e-02
5.907255e+00,7.350766e-02,3.321893e-02
5.927703e+00,7.306679e-02,3.333392e-02
5.948222e+00,7.262847e-02,3.344931e-02
5.968813e+00,7.219269e-02,3.356510e-02
5.989474e+00,7.175944e-02,3.368129e-02
6.010207e+00,7.132871e-02,3.379788e-02
6.031012e+00,7.090047e-02,3.391487e-02
6.051889e+00,7.047473e-02,3.403227e-02
6.072838e+00,7.005145e-02,3.415008e-02
6.093860e+00,6.963063e-02,3.426829e-02
6.114954e+00,6.921225e-02,3.438691e-02
6.136121e+00,6.879631e-02,3.450595e-02
6.157362e+00,6.838277e-02,3.462539e-02
6.178676e+00,6.797164e-02,3.474525e-02
6.200064e+00,6.756290e-02,3.486552e-02
6.221526e+00,6.715653e-02,3.498621e-02
6.243063e+00,6.675252e-02,3.510732e-02
6.264674e+00,6.635085e-02,3.522885e-02
6.286359e+00,6.595152e-02,3.535080e-02
6.308120e+00,6.555451e-02,3.547317e-02
6.329956e+00,6.515980e-02,3.559596e-02
6.351868e+00,6.476739e-02,3.571918e-02
6.373855e+00,6.437725e-02,3.584282e-02
6.395919e+00,6.398939e-02,3.596690e-02
6.418059e+00,6.360377e-02,3.609140e-02
6.440276e+00,6.322040e-02,3.621633e-02
6.462569e+00,6.283925e-02,3.634170e-02
6.484940e+00,6.246032e-02,3.646750e-02
6.507388e+00,6.208359e-02,3.659373e-02
6.529914e+00,6.170905e-02,3.672040e-02
6.552518e+00,6.133669e-02,3.684751e-02
6.575200e+00,6.096649e-02,3.697507e-02
6.597960e+00,6.059845e-02,3.710306e-02
6.620800e+00,6.023254e-02,3.723149e-02
6.643718e+00,5.986876e-02,3.736037e-02
6.666716e+00,5.950710e-02,3.748970e-02
6.689793e+00,5.914754e-02,3.761947e-02
6.712951e+00,5.879007e-02,3.774970e-02
6.736188e+00,5.843467e-02,3.788037e-02
6.759506e+00,5.808135e-02,3.801150e-02
6.782905e+00,5.773008e-02,3.814308e-02
6.806384e+00,5.738085e-02,3.827511e-02
6.829945e+00,5.703366e-02,3.840760e-02
6.853587e+00,5.668848e-02,3.854055e-02
6.877312e+00,5.634531e-02,3.867397e-02
6.901118e+00,5.600414e-02,3.880784e-02
6.925007e+00,5.566496e-02,3.894218e-02
6.948978e+00,5.532774e-02,3.907698e-02
6.973033e+00,5.499249e-02,3.921225e-02
6.997171e+00,5.465919e-02,3.934798e-02
7.021392e+00,5.432784e-02,3.948419e-02
7.045697e+00,5.399840e-02,3.962087e-02
7.070086e+00,5.367089e-02,3.975802e-02
7.094560e+00,5.334528e-02,3.989564e-02
7.119118e+00,5.302157e-02,4.003374e-02
7.143762e+00,5.269975e-02,4.017232e-02
7.168490e+00,5.237979e-02,4.031138e-02
7.193305e+00,5.206171e-02,4.045093e-02
