# modelo=pao_beta2.25_logper_amp0.02_w2
# epsilon=1.0
# C_k=1.5
# beta=2.25
# nu=0.01
# eta=3.162277660168e-02
# Re_nominal=100
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
1.140324654832960e+00,1.195942866298811e+00,3.606023181317486e-02
1.144271983192782e+00,1.188885238083936e+00,3.618505729607101e-02
1.148232975557073e+00,1.181867514245327e+00,3.631031487272798e-02
1.152207679224919e+00,1.174889478730281e+00,3.643600603887415e-02
1.156196141659133e+00,1.167950916640468e+00,3.656213229541549e-02
1.160198410486826e+00,1.161051614225209e+00,3.668869514845353e-02
1.164214533499974e+00,1.154191358874817e+00,3.681569610930320e-02
1.168244558655990e+00,1.147369939113971e+00,3.694313669451104e-02
1.172288534078293e+00,1.140587144595145e+00,3.707101842587322e-02
1.176346508056887e+00,1.133842766092073e+00,3.719934283045376e-02
1.180418529048936e+00,1.127136595493274e+00,3.732811144060268e-02
1.184504645679341e+00,1.120468425795602e+00,3.745732579397442e-02
1.188604906741324e+00,1.113838051097860e+00,3.758698743354610e-02
1.192719361197008e+00,1.107245266594442e+00,3.771709790763599e-02
1.196848058178002e+00,1.100689868569032e+00,3.784765876992201e-02
1.200991046985989e+00,1.094171654388334e+00,3.797867157946024e-02
1.205148377093312e+00,1.087690422495858e+00,3.811013790070359e-02
1.209320098143569e+00,1.081245972405736e+00,3.824205930352041e-02
1.213506259952203e+00,1.074838104696590e+00,3.837443736321333e-02
1.217706912507095e+00,1.068466621005436e+00,3.850727366053799e-02
1.221922105969167e+00,1.062131324021636e+00,3.864056978172195e-02
1.226151890672973e+00,1.055832017480885e+00,3.877432731848363e-02
1.230396317127308e+00,1.049568506159241e+00,3.890854786805133e-02
1.234655436015804e+00,1.043340595867203e+00,3.904323303318227e-02
1.238929298197542e+00,1.037148093443815e+00,3.917838442218174e-02
1.243217954707653e+00,1.030990806750824e+00,3.931400364892234e-02
1.247521456757932e+00,1.024868544666870e+00,3.945009233286321e-02
1.251839855737447e+00,1.018781117081720e+00,3.958665209906937e-02
1.256173203213156e+00,1.012728334890539e+00,3.972368457823115e-02
1.260521550930515e+00,1.006710009988198e+00,3.986119140668366e-02
1.264884950814107e+00,1.000725955263627e+00,3.999917422642629e-02
1.269263454968252e+00,9.947759845941990e-01,4.013763468514238e-02
1.273657115677637e+00,9.888599128401564e-01,4.027657443621884e-02
1.278065985407933e+00,9.829775558390754e-01,4.041599513876593e-02
1.282490116806428e+00,9.771287304003669e-01,4.055589845763703e-02
1.286929562702652e+00,9.713132542998129e-01,4.069628606344859e-02
1.291384376109010e+00,9.655309462741434e-01,4.083715963260002e-02
1.295854610221411e+00,9.597816260156472e-01,4.097852084729370e-02
1.300340318419908e+00,9.540651141668200e-01,4.112037139555513e-02
1.304841554269335e+00,9.483812323150488e-01,4.126271297125304e-02
1.309358371519941e+00,9.427298029873316e-01,4.140554727411960e-02
1.313890824108041e+00,9.371106496450325e-01,4.154887600977079e-02
1.318438966156650e+00,9.315235966786750e-01,4.169270088972669e-02
1.323002851976138e+00,9.259684694027631e-01,4.183702363143194e-02
1.327582536064873e+00,9.204450940506463e-01,4.198184595827631e-02
1.332178073109875e+00,9.149532977694124e-01,4.212716959961515e-02
1.336789517987465e+00,9.094929086148166e-01,4.227299629079018e-02
1.341416925763927e+00,9.040637555462443e-01,4.241932777315011e-02
1.346060351696158e+00,8.986656684217093e-01,4.256616579407151e-02
1.350719851232332e+00,8.932984779928815e-01,4.271351210697960e-02
1.355395480012563e+00,8.879620159001532e-01,4.286136847136925e-02
1.360087293869567e+00,8.826561146677314e-01,4.300973665282595e-02
1.364795348829329e+00,8.773806076987694e-01,4.315861842304695e-02
1.369519701111772e+00,8.721353292705265e-01,4.330801555986234e-02
1.374260407131433e+00,8.669201145295615e-01,4.345792984725631e-02
1.379017523498127e+00,8.617347994869582e-01,4.360836307538848e-02
1.383791107017632e+00,8.565792210135799e-01,4.375931704061527e-02
1.388581214692362e+00,8.514532168353607e-01,4.391079354551129e-02
1.393387903722053e+00,8.463566255286215e-01,4.406279439889097e-02
1.398211231504439e+00,8.412892865154222e-01,4.421532141583004e-02
1.403051255635942e+00,8.362510400589406e-01,4.436837641768732e-02
1.407908033912359e+00,8.312417272588843e-01,4.452196123212637e-02
1.412781624329553e+00,8.262611900469324e-01,4.467607769313740e-02
1.417672085084142e+00,8.213092711822052e-01,4.483072764105908e-02
1.422579474574200e+00,8.163858142467659e-01,4.498591292260062e-02
1.427503851399947e+00,8.114906636411504e-01,4.514163539086373e-02
1.432445274364455e+00,8.066236645799272e-01,4.529789690536480e-02
1.437403802474347e+00,8.017846630872861e-01,4.545469933205708e-02
1.442379494940502e+00,7.969735059926542e-01,4.561204454335298e-02
1.447372411178762e+00,7.921900409263420e-01,4.576993441814641e-02
1.452382610810644e+00,7.874341163152193e-01,4.592837084183525e-02
1.457410153664048e+00,7.827055813784151e-01,4.608735570634382e-02
1.462455099773972e+00,7.780042861230483e-01,4.624689091014551e-02
1.467517509383234e+00,7.733300813399863e-01,4.640697835828540e-02
1.472597442943184e+00,7.686828185996295e-01,4.656761996240309e-02
1.477694961114430e+00,7.640623502477241e-01,4.672881764075543e-02
1.482810124767563e+00,7.594685294011999e-01,4.689057331823951e-02
1.487942994983882e+00,7.549012099440396e-01,4.705288892641560e-02
1.493093633056124e+00,7.503602465231687e-01,4.721576640353023e-02
1.498262100489195e+00,7.458454945443759e-01,4.737920769453931e-02
1.503448459000906e+00,7.413568101682594e-01,4.754321475113141e-02
1.508652770522711e+00,7.368940503061966e-01,4.770778953175100e-02
1.513875097200442e+00,7.324570726163415e-01,4.787293400162190e-02
1.519115501395055e+00,7.280457354996490e-01,4.803865013277069e-02
1.524374045683375e+00,7.236598980959212e-01,4.820493990405029e-02
1.529650792858840e+00,7.192994202798811e-01,4.837180530116358e-02
1.534945805932253e+00,7.149641626572710e-01,4.853924831668713e-02
1.540259148132535e+00,7.106539865609763e-01,4.870727095009495e-02
1.545590882907479e+00,7.063687540471708e-01,4.887587520778243e-02
1.550941073924508e+00,7.021083278914908e-01,4.904506310309025e-02
1.556309785071433e+00,6.978725715852299e-01,4.921483665632843e-02
1.561697080457220e+00,6.936613493315605e-01,4.938519789480046e-02
1.567103024412754e+00,6.894745260417759e-01,4.955614885282753e-02
1.572527681491604e+00,6.853119673315601e-01,4.972769157177276e-02
1.577971116470800e+00,6.811735395172764e-01,4.989982810006565e-02
1.583433394351600e+00,6.770591096122837e-01,5.007256049322652e-02
1.588914580360271e+00,6.729685453232723e-01,5.024589081389101e-02
1.594414739948866e+00,6.689017150466259e-01,5.041982113183476e-02
1.599933938796006e+00,6.648584878648027e-01,5.059435352399812e-02
1.605472242807662e+00,6.608387335427421e-01,5.076949007451092e-02
1.611029718117945e+00,6.568423225242929e-01,5.094523287471738e-02
1.616606431089896e+00,6.528691259286611e-01,5.112158402320112e-02
1.622202448316277e+00,6.489190155468851e-01,5.129854562581013e-02
1.627817836620365e+00,6.449918638383276e-01,5.147611979568200e-02
1.633452663056751e+00,6.410875439271916e-01,5.165430865326910e-02
1.639106994912143e+00,6.372059295990570e-01,5.183311432636395e-02
1.644780899706166e+00,6.333468952974407e-01,5.201253895012456e-02
1.650474445192170e+00,6.295103161203734e-01,5.219258466710001e-02
1.656187699358040e+00,6.256960678170037e-01,5.237325362725595e-02
1.661920730427006e+00,6.219040267842155e-01,5.255454798800036e-02
1.667673606858457e+00,6.181340700632736e-01,5.273646991420922e-02
1.673446397348761e+00,6.143860753364840e-01,5.291902157825243e-02
1.679239170832085e+00,6.106599209238774e-01,5.310220516001974e-02
1.685051996481216e+00,6.069554857799138e-01,5.328602284694674e-02
1.690884943708389e+00,6.032726494902021e-01,5.347047683404105e-02
1.696738082166115e+00,5.996112922682474e-01,5.365556932390846e-02
1.702611481748014e+00,5.959712949522105e-01,5.384130252677926e-02
1.708505212589646e+00,5.923525390016916e-01,5.402767866053464e-02
1.714419345069353e+00,5.887549064945317e-01,5.421469995073320e-02
1.720353949809099e+00,5.851782801236336e-01,5.440236863063745e-02
1.726309097675307e+00,5.816225431938017e-01,5.459068694124056e-02
1.732284859779715e+00,5.780875796186021e-01,5.477965713129305e-02
1.738281307480217e+00,5.745732739172383e-01,5.496928145732971e-02
1.744298512381719e+00,5.710795112114507e-01,5.515956218369648e-02
1.750336546336995e+00,5.676061772224283e-01,5.535050158257755e-02
1.756395481447542e+00,5.641531582677450e-01,5.554210193402246e-02
1.762475390064441e+00,5.607203412583091e-01,5.573436552597331e-02
1.768576344789224e+00,5.573076136953350e-01,5.592729465429211e-02
1.774698418474739e+00,5.539148636673291e-01,5.612089162278820e-02
1.780841684226020e+00,5.505419798470963e-01,5.631515874324574e-02
1.787006215401160e+00,5.471888514887630e-01,5.651009833545131e-02
1.793192085612187e+00,5.438553684248173e-01,5.670571272722164e-02
1.799399368725945e+00,5.405414210631684e-01,5.690200425443138e-02
1.805628138864970e+00,5.372469003842210e-01,5.709897526104103e-02
1.811878470408383e+00,5.339716979379673e-01,5.729662809912484e-02
1.818150437992774e+00,5.307157058410978e-01,5.749496512889904e-02
1.824444116513093e+00,5.274788167741272e-01,5.769398871874988e-02
1.830759581123544e+00,5.242609239785370e-01,5.789370124526202e-02
1.837096907238486e+00,5.210619212539364e-01,5.809410509324685e-02
1.843456170533329e+00,5.178817029552371e-01,5.829520265577096e-02
1.849837446945441e+00,5.147201639898467e-01,5.849699633418477e-02
1.856240812675052e+00,5.115771998148781e-01,5.869948853815116e-02
1.862666344186168e+00,5.084527064343735e-01,5.890268168567424e-02
1.869114118207479e+00,5.053465803965448e-01,5.910657820312830e-02
1.875584211733279e+00,5.022587187910321e-01,5.931118052528666e-02
1.882076702024382e+00,4.991890192461749e-01,5.951649109535083e-02
1.888591666609051e+00,4.961373799263003e-01,5.972251236497969e-02
1.895129183283915e+00,4.931036995290274e-01,5.992924679431871e-02
1.901689330114906e+00,4.900878772825850e-01,6.013669685202938e-02
1.908272185438185e+00,4.870898129431474e-01,6.034486501531865e-02
1.914877827861082e+00,4.841094067921827e-01,6.055375376996851e-02
1.921506336263032e+00,4.811465596338177e-01,6.076336561036574e-02
1.928157789796517e+00,4.782011727922167e-01,6.097370303953163e-02
1.934832267888013e+00,4.752731481089765e-01,6.118476856915184e-02
1.941529850238938e+00,4.723623879405346e-01,6.139656471960651e-02
1.948250616826600e+00,4.694687951555931e-01,6.160909402000022e-02
1.954994647905159e+00,4.665922731325561e-01,6.182235900819231e-02
1.961762024006579e+00,4.637327257569822e-01,6.203636223082708e-02
1.968552825941592e+00,4.608900574190511e-01,6.225110624336429e-02
1.975367134800665e+00,4.580641730110437e-01,6.246659361010962e-02
1.982205031954964e+00,4.552549779248377e-01,6.268282690424530e-02
1.989066599057329e+00,4.524623780494157e-01,6.289980870786085e-02
1.995951918043249e+00,4.496862797683869e-01,6.311754161198393e-02
2.002861071131838e+00,4.469265899575250e-01,6.333602821661122e-02
2.009794140826819e+00,4.441832159823163e-01,6.355527113073951e-02
2.016751209917509e+00,4.414560656955235e-01,6.377527297239688e-02
2.023732361479806e+00,4.387450474347630e-01,6.399603636867389e-02
2.030737678877183e+00,4.360500700200943e-01,6.421756395575502e-02
2.037767245761681e+00,4.333710427516229e-01,6.443985837895012e-02
2.044821146074913e+00,4.307078754071177e-01,6.466292229272599e-02
2.051899464049058e+00,4.280604782396400e-01,6.488675836073807e-02
2.059002284207876e+00,4.254287619751844e-01,6.511136925586229e-02
2.066129691367711e+00,4.228126378103362e-01,6.533675766022699e-02
2.073281770638505e+00,4.202120174099376e-01,6.556292626524485e-02
2.080458607424816e+00,4.176268129047692e-01,6.578987777164513e-02
2.087660287426839e+00,4.150569368892414e-01,6.601761488950592e-02
2.094886896641424e+00,4.125023024191023e-01,6.624614033828639e-02
2.102138521363108e+00,4.099628230091535e-01,6.647545684685945e-02
2.109415248185143e+00,4.074384126309809e-01,6.670556715354414e-02
2.116717164000532e+00,4.049289857106971e-01,6.693647400613849e-02
2.124044356003063e+00,4.024344571266957e-01,6.716818016195218e-02
2.131396911688355e+00,3.999547422074178e-01,6.740068838783961e-02
2.138774918854899e+00,3.974897567291296e-01,6.763400146023286e-02
2.146178465605109e+00,3.950394169137137e-01,6.786812216517485e-02
2.153607640346370e+00,3.926036394264693e-01,6.810305329835263e-02
2.161062531792100e+00,3.901823413739275e-01,6.833879766513073e-02
2.168543228962803e+00,3.877754403016752e-01,6.857535808058474e-02
2.176049821187136e+00,3.853828541921916e-01,6.881273736953478e-02
2.183582398102976e+00,3.830045014626973e-01,6.905093836657937e-02
2.191141049658486e+00,3.806403009630118e-01,6.928996391612924e-02
2.198725866113195e+00,3.782901719734255e-01,6.952981687244128e-02
2.206336938039071e+00,3.759540342025808e-01,6.977050009965260e-02
2.213974356321604e+00,3.736318077853650e-01,7.001201647181475e-02
2.221638212160893e+00,3.713234132808136e-01,7.025436887292810e-02
2.229328597072734e+00,3.690287716700252e-01,7.049756019697621e-02
2.237045602889710e+00,3.667478043540879e-01,7.074159334796035e-02
2.244789321762294e+00,3.644804331520135e-01,7.098647123993429e-02
2.252559846159941e+00,3.622265802986868e-01,7.123219679703900e-02
2.260357268872200e+00,3.599861684428212e-01,7.147877295353769e-02
2.268181683009818e+00,3.577591206449284e-01,7.172620265385063e-02
2.276033182005851e+00,3.555453603752955e-01,7.197448885259054e-02
2.283911859616785e+00,3.533448115119752e-01,7.222363451459778e-02
2.291817809923647e+00,3.511573983387840e-01,7.247364261497570e-02
2.299751127333137e+00,3.489830455433127e-01,7.272451613912624e-02
2.307711906578750e+00,3.468216782149453e-01,7.297625808278559e-02
2.315700242721909e+00,3.446732218428890e-01,7.322887145205986e-02
2.323716231153100e+00,3.425376023142144e-01,7.348235926346110e-02
2.331759967593012e+00,3.404147459119042e-01,7.373672454394326e-02
2.339831548093677e+00,3.383045793129146e-01,7.399197033093831e-02
2.347931069039622e+00,3.362070295862430e-01,7.424809967239256e-02
2.356058627149014e+00,3.341220241910078e-01,7.450511562680308e-02
2.364214319474820e+00,3.320494909745381e-01,7.476302126325410e-02
2.372398243405963e+00,3.299893581704711e-01,7.502181966145383e-02
2.380610496668487e+00,3.279415543968609e-01,7.528151391177107e-02
2.388851177326722e+00,3.259060086542954e-01,7.554210711527223e-02
2.397120383784454e+00,3.238826503240242e-01,7.580360238375830e-02
2.405418214786105e+00,3.218714091660943e-01,7.606600283980204e-02
2.413744769417907e+00,3.198722153174958e-01,7.632931161678524e-02
2.422100147109089e+00,3.178849992903169e-01,7.659353185893616e-02
2.430484447633060e+00,3.159096919699081e-01,7.685866672136708e-02
2.438897771108604e+00,3.139462246130547e-01,7.712471937011192e-02
2.447340218001076e+00,3.119945288461596e-01,7.739169298216415e-02
2.455811889123599e+00,3.100545366634347e-01,7.765959074551461e-02
2.464312885638268e+00,3.081261804250999e-01,7.792841585918968e-02
2.472843309057360e+00,3.062093928555935e-01,7.819817153328940e-02
2.481403261244544e+00,3.043041070417887e-01,7.846886098902583e-02
2.489992844416102e+00,3.024102564312210e-01,7.874048745876158e-02
2.498612161142142e+00,3.005277748303224e-01,7.901305418604831e-02
2.507261314347830e+00,2.986565964026667e-01,7.928656442566549e-02
2.515940407314613e+00,2.967966556672209e-01,7.956102144365933e-02
2.524649543681457e+00,2.949478874966057e-01,7.983642851738165e-02
2.533388827446085e+00,2.931102271153662e-01,8.011278893552917e-02
2.542158362966211e+00,2.912836100982486e-01,8.039010599818268e-02
2.550958254960799e+00,2.894679723684869e-01,8.066838301684648e-02
2.559788608511301e+00,2.876632501960970e-01,8.094762331448788e-02
2.568649529062919e+00,2.858693801961798e-01,8.122783022557696e-02
2.577541122425862e+00,2.840862993272315e-01,8.150900709612634e-02
2.586463494776611e+00,2.823139448894633e-01,8.179115728373111e-02
2.595416752659185e+00,2.805522545231275e-01,8.207428415760902e-02
2.604401002986413e+00,2.788011662068540e-01,8.235839109864054e-02
2.613416353041212e+00,2.770606182559922e-01,8.264348149940944e-02
2.622462910477869e+00,2.753305493209625e-01,8.292955876424314e-02
2.631540783323324e+00,2.736108983856152e-01,8.321662630925346e-02
2.640650079978462e+00,2.719016047655973e-01,8.350468756237733e-02
2.649790909219405e+00,2.702026081067270e-01,8.379374596341781e-02
2.658963380198814e+00,2.685138483833756e-01,8.408380496408510e-02
2.668167602447192e+00,2.668352658968580e-01,8.437486802803780e-02
2.677403685874189e+00,2.651668012738301e-01,8.466693863092423e-02
2.686671740769916e+00,2.635083954646933e-01,8.496002026042396e-02
2.695971877806264e+00,2.618599897420087e-01,8.525411641628945e-02
2.705304208038225e+00,2.602215256989152e-01,8.554923061038787e-02
2.714668842905213e+00,2.585929452475589e-01,8.584536636674299e-02
2.724065894232403e+00,2.569741906175273e-01,8.614252722157727e-02
2.733495474232059e+00,2.553652043542921e-01,8.644071672335410e-02
2.742957695504879e+00,2.537659293176581e-01,8.673993843282019e-02
2.752452671041337e+00,2.521763086802212e-01,8.704019592304804e-02
2.761980514223032e+00,2.505962859258318e-01,8.734149277947868e-02
2.771541338824045e+00,2.490258048480666e-01,8.764383259996439e-02
2.781135259012294e+00,2.474648095487064e-01,8.794721899481175e-02
2.790762389350898e+00,2.459132444362226e-01,8.825165558682471e-02
2.800422844799547e+00,2.443710542242692e-01,8.855714601134786e-02
2.810116740715872e+00,2.428381839301827e-01,8.886369391630980e-02
2.819844192856827e+00,2.413145788734880e-01,8.917130296226679e-02
2.829605317380065e+00,2.398001846744132e-01,8.947997682244636e-02
2.839400230845331e+00,2.382949472524087e-01,8.978971918279129e-02
2.849229050215849e+00,2.367988128246748e-01,9.010053374200347e-02
2.859091892859722e+00,2.353117279046964e-01,9.041242421158822e-02
2.868988876551331e+00,2.338336393007826e-01,9.072539431589852e-02
2.878920119472747e+00,2.323644941146152e-01,9.103944779217948e-02
2.888885740215132e+00,2.309042397398021e-01,9.135458839061306e-02
2.898885857780167e+00,2.294528238604387e-01,9.167081987436271e-02
2.908920591581462e+00,2.280101944496750e-01,9.198814601961844e-02
2.918990061445991e+00,2.265762997682894e-01,9.230657061564183e-02
2.929094387615517e+00,2.251510883632699e-01,9.262609746481129e-02
2.939233690748031e+00,2.237345090663999e-01,9.294673038266751e-02
2.949408091919190e+00,2.223265109928527e-01,9.326847319795900e-02
2.959617712623766e+00,2.209270435397911e-01,9.359132975268775e-02
2.969862674777095e+00,2.195360563849732e-01,9.391530390215516e-02
2.980143100716532e+00,2.181534994853653e-01,9.424039951500815e-02
2.990459113202915e+00,2.167793230757608e-01,9.456662047328521e-02
3.000810835422026e+00,2.154134776674052e-01,9.489397067246283e-02
3.011198390986066e+00,2.140559140466273e-01,9.522245402150206e-02
3.021621903935132e+00,2.127065832734773e-01,9.555207444289511e-02
3.032081498738692e+00,2.113654366803700e-01,9.588283587271225e-02
3.042577300297080e+00,2.100324258707348e-01,9.621474226064873e-02
3.053109433942978e+00,2.087075027176720e-01,9.654779757007204e-02
3.063678025442921e+00,2.073906193626142e-01,9.688200577806920e-02
3.074283200998794e+00,2.060817282139950e-01,9.721737087549422e-02
3.084925087249342e+00,2.047807819459223e-01,9.755389686701582e-02
3.095603811271677e+00,2.034877334968594e-01,9.789158777116516e-02
3.106319500582802e+00,2.022025360683098e-01,9.823044762038392e-02
3.117072283141130e+00,2.009251431235096e-01,9.857048046107240e-02
3.127862287348012e+00,1.996555083861252e-01,9.891169035363784e-02
3.138689642049270e+00,1.983935858389569e-01,9.925408137254293e-02
3.149554476536740e+00,1.971393297226479e-01,9.959765760635444e-02
3.160456920549808e+00,1.958926945343998e-01,9.994242315779209e-02
3.171397104276967e+00,1.946536350266934e-01,1.002883821437774e-01
3.182375158357368e+00,1.934221062060149e-01,1.006355386954831e-01
3.193391213882377e+00,1.921980633315886e-01,1.009838969583822e-01
3.204445402397148e+00,1.909814619141149e-01,1.013334610922977e-01
3.215537855902187e+00,1.897722577145132e-01,1.016842352714521e-01
3.226668706854930e+00,1.885704067426716e-01,1.020362236845174e-01
3.237838088171328e+00,1.873758652562013e-01,1.023894305346649e-01
3.249046133227429e+00,1.861885897591972e-01,1.027438600396155e-01
3.260292975860975e+00,1.850085370010032e-01,1.030995164316904e-01
3.271578750372997e+00,1.838356639749832e-01,1.034564039578611e-01
3.282903591529423e+00,1.826699279172987e-01,1.038145268798003e-01
3.294267634562680e+00,1.815112863056900e-01,1.041738894739329e-01
3.305671015173317e+00,1.803596968582640e-01,1.045344960314871e-01
3.317113869531620e+00,1.792151175322871e-01,1.048963508585453e-01
3.328596334279240e+00,1.780775065229830e-01,1.052594582760960e-01
3.340118546530824e+00,1.769468222623370e-01,1.056238226200850e-01
3.351680643875655e+00,1.758230234179038e-01,1.059894482414675e-01
3.363282764379289e+00,1.747060688916223e-01,1.063563395062598e-01
3.374925046585210e+00,1.735959178186344e-01,1.067245007955914e-01
3.386607629516482e+00,1.724925295661096e-01,1.070939365057576e-01
3.398330652677406e+00,1.713958637320751e-01,1.074646510482719e-01
3.410094256055192e+00,1.703058801442497e-01,1.078366488499184e-01
3.421898580121626e+00,1.692225388588847e-01,1.082099343528052e-01
3.433743765834749e+00,1.681458001596082e-01,1.085845120144167e-01
3.445629954640539e+00,1.670756245562760e-01,1.089603863076676e-01
3.457557288474602e+00,1.660119727838260e-01,1.093375617209559e-01
3.469525909763865e+00,1.649548058011388e-01,1.097160427582164e-01
3.481535961428278e+00,1.639040847899032e-01,1.100958339389748e-01
3.493587586882522e+00,1.628597711534857e-01,1.104769397984015e-01
3.505680930037717e+00,1.618218265158066e-01,1.108593648873658e-01
3.517816135303144e+00,1.607902127202191e-01,1.112431137724900e-01
3.529993347587970e+00,1.597648918283951e-01,1.116281910362043e-01
3.542212712302976e+00,1.587458261192148e-01,1.120146012768014e-01
3.554474375362294e+00,1.577329780876615e-01,1.124023491084914e-01
3.566778483185153e+00,1.567263104437212e-01,1.127914391614567e-01
3.579125182697620e+00,1.557257861112870e-01,1.131818760819075e-01
3.591514621334361e+00,1.547313682270684e-01,1.135736645321374e-01
3.603946947040399e+00,1.537430201395055e-01,1.139668091905788e-01
3.616422308272881e+00,1.527607054076873e-01,1.143613147518590e-01
3.628940854002851e+00,1.517843878002755e-01,1.147571859268558e-01
3.641502733717028e+00,1.508140312944329e-01,1.151544274427544e-01
3.654108097419593e+00,1.498496000747556e-01,1.155530440431036e-01
3.666757095633977e+00,1.488910585322116e-01,1.159530404878721e-01
3.679449879404661e+00,1.479383712630817e-01,1.163544215535060e-01
3.692186600298979e+00,1.469915030679078e-01,1.167571920329850e-01
3.704967410408930e+00,1.460504189504428e-01,1.171613567358805e-01
3.717792462352989e+00,1.451150841166080e-01,1.175669204884125e-01
3.730661909277933e+00,1.441854639734526e-01,1.179738881335072e-01
3.743575904860672e+00,1.432615241281195e-01,1.183822645308553e-01
3.756534603310078e+00,1.423432303868146e-01,1.187920545569694e-01
3.769538159368831e+00,1.414305487537810e-01,1.192032631052429e-01
3.782586728315267e+00,1.405234454302778e-01,1.196158950860077e-01
3.795680465965228e+00,1.396218868135629e-01,1.200299554265934e-01
3.808819528673928e+00,1.387258394958804e-01,1.204454490713862e-01
3.822004073337817e+00,1.378352702634532e-01,1.208623809818873e-01
3.835234257396454e+00,1.369501460954786e-01,1.212807561367727e-01
3.848510238834389e+00,1.360704341631295e-01,1.217005795319526e-01
3.861832176183049e+00,1.351961018285592e-01,1.221218561806309e-01
3.875200228522629e+00,1.343271166439109e-01,1.225445911133651e-01
3.888614555483996e+00,1.334634463503317e-01,1.229687893781263e-01
3.902075317250589e+00,1.326050588769903e-01,1.233944560403598e-01
3.915582674560338e+00,1.317519223400997e-01,1.238215961830451e-01
3.929136788707579e+00,1.309040050419436e-01,1.242502149067570e-01
3.942737821544985e+00,1.300612754699073e-01,1.246803173297265e-01
3.956385935485490e+00,1.292237022955127e-01,1.251119085879014e-01
3.970081293504238e+00,1.283912543734581e-01,1.255449938350083e-01
3.983824059140525e+00,1.275639007406612e-01,1.259795782426139e-01
3.997614396499749e+00,1.267416106153071e-01,1.264156670001865e-01
4.011452470255374e+00,1.259243533959000e-01,1.268532653151583e-01
4.025338445650894e+00,1.251120986603194e-01,1.272923784129873e-01
4.039272488501812e+00,1.243048161648802e-01,1.277330115372202e-01
4.053254765197607e+00,1.235024758433967e-01,1.281751699495542e-01
4.067285442703736e+00,1.227050478062513e-01,1.286188589299008e-01
4.081364688563617e+00,1.219125023394670e-01,1.290640837764480e-01
4.095492670900632e+00,1.211248099037833e-01,1.295108498057240e-01
4.109669558420141e+00,1.203419411337376e-01,1.299591623526606e-01
4.123895520411487e+00,1.195638668367487e-01,1.304090267706570e-01
4.138170726750026e+00,1.187905579922064e-01,1.308604484316435e-01
4.152495347899149e+00,1.180219857505636e-01,1.313134327261460e-01
4.166869554912320e+00,1.172581214324327e-01,1.317679850633499e-01
4.181293519435119e+00,1.164989365276863e-01,1.322241108711650e-01
4.195767413707294e+00,1.157444026945617e-01,1.326818155962903e-01
