# modelo=pao_beta2.25_logper_amp0.02_w2
# epsilon=1.0
# C_k=1.5
# beta=2.25
# nu=0.005
# eta=1.880301546543e-02
# Re_nominal=200
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
1.217706912507095e+00,1.084211922917615e+00,2.289656190823433e-02
1.221922105969167e+00,1.077856081518369e+00,2.297582025609144e-02
1.226151890672973e+00,1.071536236423969e+00,2.305535296329256e-02
1.230396317127308e+00,1.065252192461609e+00,2.313516097955530e-02
1.234655436015804e+00,1.059003755493276e+00,2.321524525788481e-02
1.238929298197542e+00,1.052790732409856e+00,2.329560675458515e-02
1.243217954707653e+00,1.046612931125282e+00,2.337624642927070e-02
1.247521456757932e+00,1.040470160570720e+00,2.345716524487762e-02
1.251839855737447e+00,1.034362230688799e+00,2.353836416767535e-02
1.256173203213156e+00,1.028288952427873e+00,2.361984416727818e-02
1.260521550930515e+00,1.022250137736330e+00,2.370160621665677e-02
1.264884950814107e+00,1.016245599556931e+00,2.378365129214981e-02
1.269263454968252e+00,1.010275151821197e+00,2.386598037347567e-02
1.273657115677637e+00,1.004338609443826e+00,2.394859444374408e-02
1.278065985407933e+00,9.984357883171511e-01,2.403149448946791e-02
1.282490116806428e+00,9.925665053056393e-01,2.411468150057492e-02
1.286929562702652e+00,9.867305782404197e-01,2.419815647041958e-02
1.291384376109010e+00,9.809278259138562e-01,2.428192039579493e-02
1.295854610221411e+00,9.751580680741536e-01,2.436597427694450e-02
1.300340318419908e+00,9.694211254199987e-01,2.445031911757427e-02
1.304841554269335e+00,9.637168195952405e-01,2.453495592486460e-02
1.309358371519941e+00,9.580449731836046e-01,2.461988570948228e-02
1.313890824108041e+00,9.524054097034427e-01,2.470510948559265e-02
1.318438966156650e+00,9.467979536025193e-01,2.479062827087163e-02
1.323002851976138e+00,9.412224302528298e-01,2.487644308651793e-02
1.327582536064873e+00,9.356786659454585e-01,2.496255495726521e-02
1.332178073109875e+00,9.301664878854660e-01,2.504896491139434e-02
1.336789517987465e+00,9.246857241868137e-01,2.513567398074566e-02
1.341416925763927e+00,9.192362038673207e-01,2.522268320073132e-02
1.346060351696158e+00,9.138177568436566e-01,2.530999361034765e-02
1.350719851232332e+00,9.084302139263646e-01,2.539760625218751e-02
1.355395480012563e+00,9.030734068149207e-01,2.548552217245281e-02
1.360087293869567e+00,8.977471680928224e-01,2.557374242096698e-02
1.364795348829329e+00,8.924513312227141e-01,2.566226805118748e-02
1.369519701111772e+00,8.871857305415419e-01,2.575110012021842e-02
1.374260407131433e+00,8.819502012557402e-01,2.584023968882316e-02
1.379017523498127e+00,8.767445794364540e-01,2.592968782143697e-02
1.383791107017632e+00,8.715687020147872e-01,2.601944558617975e-02
1.388581214692362e+00,8.664224067770873e-01,2.610951405486880e-02
1.393387903722053e+00,8.613055323602578e-01,2.619989430303160e-02
1.398211231504439e+00,8.562179182471038e-01,2.629058740991864e-02
1.403051255635942e+00,8.511594047617064e-01,2.638159445851635e-02
1.407908033912359e+00,8.461298330648287e-01,2.647291653556000e-02
1.412781624329553e+00,8.411290451493523e-01,2.656455473154668e-02
1.417672085084142e+00,8.361568838357414e-01,2.665651014074831e-02
1.422579474574200e+00,8.312131927675396e-01,2.674878386122476e-02
1.427503851399947e+00,8.262978164068941e-01,2.684137699483690e-02
1.432445274364455e+00,8.214106000301103e-01,2.693429064725979e-02
1.437403802474347e+00,8.165513897232346e-01,2.702752592799586e-02
1.442379494940502e+00,8.117200323776660e-01,2.712108395038821e-02
1.447372411178762e+00,8.069163756857970e-01,2.721496583163383e-02
1.452382610810644e+00,8.021402681366825e-01,2.730917269279700e-02
1.457410153664048e+00,7.973915590117360e-01,2.740370565882267e-02
1.462455099773972e+00,7.926700983804547e-01,2.749856585854986e-02
1.467517509383234e+00,7.879757370961720e-01,2.759375442472516e-02
1.472597442943184e+00,7.833083267918380e-01,2.768927249401626e-02
1.477694961114430e+00,7.786677198758253e-01,2.778512120702551e-02
1.482810124767563e+00,7.740537695277634e-01,2.788130170830359e-02
1.487942994983882e+00,7.694663296944011e-01,2.797781514636309e-02
1.493093633056124e+00,7.649052550854920e-01,2.807466267369230e-02
1.498262100489195e+00,7.603704011697096e-01,2.817184544676892e-02
1.503448459000906e+00,7.558616241705877e-01,2.826936462607390e-02
1.508652770522711e+00,7.513787810624857e-01,2.836722137610532e-02
1.513875097200442e+00,7.469217295665803e-01,2.846541686539223e-02
1.519115501395055e+00,7.424903281468845e-01,2.856395226650867e-02
1.524374045683375e+00,7.380844360062887e-01,2.866282875608760e-02
1.529650792858840e+00,7.337039130826294e-01,2.876204751483504e-02
1.534945805932253e+00,7.293486200447822e-01,2.886160972754409e-02
1.540259148132535e+00,7.250184182887799e-01,2.896151658310913e-02
1.545590882907479e+00,7.207131699339542e-01,2.906176927453999e-02
1.550941073924508e+00,7.164327378191027e-01,2.916236899897618e-02
1.556309785071433e+00,7.121769854986797e-01,2.926331695770125e-02
1.561697080457220e+00,7.079457772390124e-01,2.936461435615706e-02
1.567103024412754e+00,7.037389780145369e-01,2.946626240395822e-02
1.572527681491604e+00,6.995564535040644e-01,2.956826231490651e-02
1.577971116470800e+00,6.953980700870636e-01,2.967061530700540e-02
1.583433394351600e+00,6.912636948399716e-01,2.977332260247457e-02
1.588914580360271e+00,6.871531955325265e-01,2.987638542776453e-02
1.594414739948866e+00,6.830664406241215e-01,2.997980501357123e-02
1.599933938796006e+00,6.790032992601833e-01,3.008358259485078e-02
1.605472242807662e+00,6.749636412685723e-01,3.018771941083421e-02
1.611029718117945e+00,6.709473371560061e-01,3.029221670504223e-02
1.616606431089896e+00,6.669542581045033e-01,3.039707572530010e-02
1.622202448316277e+00,6.629842759678514e-01,3.050229772375257e-02
1.627817836620365e+00,6.590372632680959e-01,3.060788395687873e-02
1.633452663056751e+00,6.551130931920502e-01,3.071383568550713e-02
1.639106994912143e+00,6.512116395878272e-01,3.082015417483075e-02
1.644780899706166e+00,6.473327769613952e-01,3.092684069442215e-02
1.650474445192170e+00,6.434763804731487e-01,3.103389651824863e-02
1.656187699358040e+00,6.396423259345071e-01,3.114132292468743e-02
1.661920730427006e+00,6.358304898045301e-01,3.124912119654099e-02
1.667673606858457e+00,6.320407491865546e-01,3.135729262105227e-02
1.673446397348761e+00,6.282729818248526e-01,3.146583848992016e-02
1.679239170832085e+00,6.245270661013088e-01,3.157476009931485e-02
1.685051996481216e+00,6.208028810321203e-01,3.168405874989332e-02
1.690884943708389e+00,6.171003062645123e-01,3.179373574681490e-02
1.696738082166115e+00,6.134192220734790e-01,3.190379239975685e-02
1.702611481748014e+00,6.097595093585395e-01,3.201423002292995e-02
1.708505212589646e+00,6.061210496405164e-01,3.212504993509425e-02
1.714419345069353e+00,6.025037250583316e-01,3.223625345957480e-02
1.720353949809099e+00,5.989074183658243e-01,3.234784192427746e-02
1.726309097675307e+00,5.953320129285838e-01,3.245981666170471e-02
1.732284859779715e+00,5.917773927208066e-01,3.257217900897163e-02
1.738281307480217e+00,5.882434423221666e-01,3.268493030782182e-02
1.744298512381719e+00,5.847300469147098e-01,3.279807190464345e-02
1.750336546336995e+00,5.812370922797618e-01,3.291160515048531e-02
1.756395481447542e+00,5.777644647948589e-01,3.302553140107296e-02
1.762475390064441e+00,5.743120514306935e-01,3.313985201682492e-02
1.768576344789224e+00,5.708797397480807e-01,3.325456836286892e-02
1.774698418474739e+00,5.674674178949394e-01,3.336968180905817e-02
1.780841684226020e+00,5.640749746032947e-01,3.348519372998777e-02
1.787006215401160e+00,5.607022991862962e-01,3.360110550501107e-02
1.793192085612187e+00,5.573492815352536e-01,3.371741851825617e-02
1.799399368725945e+00,5.540158121166910e-01,3.383413415864246e-02
1.805628138864970e+00,5.507017819694178e-01,3.395125381989718e-02
1.811878470408383e+00,5.474070827016158e-01,3.406877890057206e-02
1.818150437992774e+00,5.441316064879443e-01,3.418671080406004e-02
1.824444116513093e+00,5.408752460666638e-01,3.430505093861205e-02
1.830759581123544e+00,5.376378947367724e-01,3.442380071735375e-02
1.837096907238486e+00,5.344194463551624e-01,3.454296155830249e-02
1.843456170533329e+00,5.312197953337918e-01,3.466253488438418e-02
1.849837446945441e+00,5.280388366368726e-01,3.478252212345032e-02
1.856240812675052e+00,5.248764657780751e-01,3.490292470829502e-02
1.862666344186168e+00,5.217325788177486e-01,3.502374407667215e-02
1.869114118207479e+00,5.186070723601578e-01,3.514498167131247e-02
1.875584211733279e+00,5.154998435507355e-01,3.526663893994087e-02
1.882076702024382e+00,5.124107900733509e-01,3.538871733529365e-02
1.888591666609051e+00,5.093398101475927e-01,3.551121831513592e-02
1.895129183283915e+00,5.062868025260698e-01,3.563414334227892e-02
1.901689330114906e+00,5.032516664917247e-01,3.575749388459754e-02
1.908272185438185e+00,5.002343018551645e-01,3.588127141504786e-02
