# modelo=pope_completo_fL_feta
# epsilon=1.0
# C_k=1.5
# beta=5.2
# nu=0.002
# eta=9.457416090032e-03
# Re_nominal=500
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
2.595416752659185e+00,3.053886934012687e-01,2.454593615693695e-02
2.604401002986413e+00,3.036391622709956e-01,2.463090395053855e-02
2.613416353041212e+00,3.018996242433227e-01,2.471616586720408e-02
2.622462910477869e+00,3.001700226039353e-01,2.480172292506491e-02
2.631540783323324e+00,2.984503009557238e-01,2.488757614577678e-02
2.640650079978462e+00,2.967404032170676e-01,2.497372655453195e-02
2.649790909219405e+00,2.950402736201280e-01,2.506017518007148e-02
2.658963380198814e+00,2.933498567091494e-01,2.514692305469749e-02
2.668167602447192e+00,2.916690973387692e-01,2.523397121428553e-02
2.677403685874189e+00,2.899979406723367e-01,2.532132069829688e-02
2.686671740769916e+00,2.883363321802379e-01,2.540897254979104e-02
2.695971877806264e+00,2.866842176382324e-01,2.549692781543809e-02
2.705304208038225e+00,2.850415431257954e-01,2.558518754553133e-02
2.714668842905213e+00,2.834082550244703e-01,2.567375279399966e-02
2.724065894232403e+00,2.817843000162278e-01,2.576262461842028e-02
2.733495474232059e+00,2.801696250818344e-01,2.585180408003127e-02
2.742957695504879e+00,2.785641774992286e-01,2.594129224374428e-02
2.752452671041337e+00,2.769679048419056e-01,2.603109017815723e-02
2.761980514223032e+00,2.753807549773096e-01,2.612119895556710e-02
2.771541338824045e+00,2.738026760652346e-01,2.621161965198269e-02
2.781135259012294e+00,2.722336165562332e-01,2.630235334713751e-02
2.790762389350898e+00,2.706735251900343e-01,2.639340112450265e-02
2.800422844799547e+00,2.691223509939662e-01,2.648476407129974e-02
2.810116740715872e+00,2.675800432813910e-01,2.657644327851389e-02
2.819844192856827e+00,2.660465516501446e-01,2.666843984090677e-02
2.829605317380065e+00,2.645218259809858e-01,2.676075485702965e-02
2.839400230845331e+00,2.630058164360520e-01,2.685338942923652e-02
2.849229050215849e+00,2.614984734573250e-01,2.694634466369727e-02
2.859091892859722e+00,2.599997477651020e-01,2.703962167041089e-02
2.868988876551331e+00,2.585095903564765e-01,2.713322156321870e-02
2.878920119472747e+00,2.570279525038247e-01,2.722714545981771e-02
2.888885740215132e+00,2.555547857533029e-01,2.732139448177390e-02
2.898885857780167e+00,2.540900419233486e-01,2.741596975453566e-02
2.908920591581462e+00,2.526336731031931e-01,2.751087240744722e-02
2.918990061445991e+00,2.511856316513787e-01,2.760610357376211e-02
2.929094387615517e+00,2.497458701942850e-01,2.770166439065671e-02
2.939233690748031e+00,2.483143416246629e-01,2.779755599924385e-02
2.949408091919190e+00,2.468909991001750e-01,2.789377954458641e-02
2.959617712623766e+00,2.454757960419444e-01,2.799033617571100e-02
2.969862674777095e+00,2.440686861331113e-01,2.808722704562165e-02
2.980143100716532e+00,2.426696233173953e-01,2.818445331131367e-02
2.990459113202915e+00,2.412785617976677e-01,2.828201613378735e-02
3.000810835422026e+00,2.398954560345283e-01,2.837991667806191e-02
3.011198390986066e+00,2.385202607448916e-01,2.847815611318937e-02
3.021621903935132e+00,2.371529309005797e-01,2.857673561226851e-02
3.032081498738692e+00,2.357934217269226e-01,2.867565635245892e-02
3.042577300297080e+00,2.344416887013647e-01,2.877491951499499e-02
3.053109433942978e+00,2.330976875520801e-01,2.887452628520007e-02
3.063678025442921e+00,2.317613742565943e-01,2.897447785250061e-02
3.074283200998794e+00,2.304327050404126e-01,2.907477541044034e-02
3.084925087249342e+00,2.291116363756563e-01,2.917542015669455e-02
3.095603811271677e+00,2.277981249797061e-01,2.927641329308439e-02
3.106319500582802e+00,2.264921278138513e-01,2.937775602559121e-02
3.117072283141130e+00,2.251936020819481e-01,2.947944956437095e-02
3.127862287348012e+00,2.239025052290827e-01,2.958149512376862e-02
3.138689642049270e+00,2.226187949402428e-01,2.968389392233279e-02
3.149554476536740e+00,2.213424291389954e-01,2.978664718283011e-02
3.160456920549808e+00,2.200733659861721e-01,2.988975613225998e-02
3.171397104276967e+00,2.188115638785602e-01,2.999322200186912e-02
3.182375158357368e+00,2.175569814476013e-01,3.009704602716633e-02
3.193391213882377e+00,2.163095775580972e-01,3.020122944793724e-02
3.204445402397148e+00,2.150693113069221e-01,3.030577350825908e-02
3.215537855902187e+00,2.138361420217401e-01,3.041067945651556e-02
3.226668706854930e+00,2.126100292597326e-01,3.051594854541178e-02
3.237838088171328e+00,2.113909328063290e-01,3.062158203198918e-02
3.249046133227429e+00,2.101788126739471e-01,3.072758117764055e-02
3.260292975860975e+00,2.089736291007371e-01,3.083394724812510e-02
3.271578750372997e+00,2.077753425493343e-01,3.094068151358358e-02
3.282903591529423e+00,2.065839137056185e-01,3.104778524855341e-02
3.294267634562680e+00,2.053993034774780e-01,3.115525973198395e-02
3.305671015173317e+00,2.042214729935817e-01,3.126310624725174e-02
3.317113869531620e+00,2.030503836021575e-01,3.137132608217585e-02
3.328596334279240e+00,2.018859968697767e-01,3.147992052903321e-02
3.340118546530824e+00,2.007282745801450e-01,3.158889088457410e-02
3.351680643875655e+00,1.995771787328997e-01,3.169823845003761e-02
3.363282764379289e+00,1.984326715424134e-01,3.180796453116717e-02
3.374925046585210e+00,1.972947154366045e-01,3.191807043822614e-02
3.386607629516482e+00,1.961632730557528e-01,3.202855748601349e-02
3.398330652677406e+00,1.950383072513228e-01,3.213942699387942e-02
3.410094256055192e+00,1.939197810847915e-01,3.225068028574125e-02
3.421898580121626e+00,1.928076578264847e-01,3.236231869009910e-02
3.433743765834749e+00,1.917019009544171e-01,3.247434354005180e-02
3.445629954640539e+00,1.906024741531400e-01,3.258675617331283e-02
3.457557288474602e+00,1.895093413125949e-01,3.269955793222628e-02
3.469525909763865e+00,1.884224665269727e-01,3.281275016378285e-02
3.481535961428278e+00,1.873418140935796e-01,3.292633421963598e-02
3.493587586882522e+00,1.862673485117082e-01,3.304031145611799e-02
3.505680930037717e+00,1.851990344815155e-01,3.315468323425620e-02
3.517816135303144e+00,1.841368369029063e-01,3.326945091978929e-02
3.529993347587970e+00,1.830807208744231e-01,3.338461588318353e-02
3.542212712302976e+00,1.820306516921407e-01,3.350017949964920e-02
3.554474375362294e+00,1.809865948485682e-01,3.361614314915694e-02
3.566778483185153e+00,1.799485160315556e-01,3.373250821645433e-02
3.579125182697620e+00,1.789163811232079e-01,3.384927609108232e-02
3.591514621334361e+00,1.778901561988023e-01,3.396644816739190e-02
3.603946947040399e+00,1.768698075257140e-01,3.408402584456070e-02
3.616422308272881e+00,1.758553015623457e-01,3.420201052660973e-02
3.628940854002851e+00,1.748466049570645e-01,3.432040362242015e-02
3.641502733717028e+00,1.738436845471427e-01,3.443920654575006e-02
3.654108097419593e+00,1.728465073577060e-01,3.455842071525139e-02
3.666757095633977e+00,1.718550406006857e-01,3.467804755448689e-02
3.679449879404661e+00,1.708692516737778e-01,3.479808849194705e-02
3.692186600298979e+00,1.698891081594075e-01,3.491854496106721e-02
3.704967410408930e+00,1.689145778236984e-01,3.503941840024471e-02
3.717792462352989e+00,1.679456286154476e-01,3.516071025285594e-02
3.730661909277933e+00,1.669822286651074e-01,3.528242196727373e-02
3.743575904860672e+00,1.660243462837707e-01,3.540455499688452e-02
3.756534603310078e+00,1.650719499621633e-01,3.552711080010579e-02
3.769538159368831e+00,1.641250083696406e-01,3.565009084040348e-02
3.782586728315267e+00,1.631834903531901e-01,3.577349658630938e-02
3.795680465965228e+00,1.622473649364396e-01,3.589732951143879e-02
3.808819528673928e+00,1.613166013186705e-01,3.602159109450798e-02
3.822004073337817e+00,1.603911688738357e-01,3.614628281935199e-02
3.835234257396454e+00,1.594710371495841e-01,3.627140617494223e-02
3.848510238834389e+00,1.585561758662894e-01,3.639696265540432e-02
3.861832176183049e+00,1.576465549160842e-01,3.652295376003593e-02
3.875200228522629e+00,1.567421443619001e-01,3.664938099332466e-02
3.888614555483996e+00,1.558429144365119e-01,3.677624586496604e-02
3.902075317250589e+00,1.549488355415880e-01,3.690354988988150e-02
3.915582674560338e+00,1.540598782467446e-01,3.703129458823652e-02
3.929136788707579e+00,1.531760132886064e-01,3.715948148545877e-02
3.942737821544985e+00,1.522972115698722e-01,3.728811211225630e-02
3.956385935485490e+00,1.514234441583841e-01,3.741718800463582e-02
3.970081293504238e+00,1.505546822862035e-01,3.754671070392108e-02
3.983824059140525e+00,1.496908973486912e-01,3.767668175677123e-02
3.997614396499749e+00,1.488320609035929e-01,3.780710271519932e-02
4.011452470255374e+00,1.479781446701292e-01,3.793797513659081e-02
4.025338445650894e+00,1.471291205280906e-01,3.806930058372220e-02
4.039272488501812e+00,1.462849605169378e-01,3.820108062477966e-02
4.053254765197607e+00,1.454456368349070e-01,3.833331683337775e-02
4.067285442703736e+00,1.446111218381189e-01,3.846601078857825e-02
4.081364688563617e+00,1.437813880396940e-01,3.859916407490900e-02
4.095492670900632e+00,1.429564081088720e-01,3.873277828238278e-02
4.109669558420141e+00,1.421361548701354e-01,3.886685500651635e-02
4.123895520411487e+00,1.413206013023395e-01,3.900139584834949e-02
4.138170726750026e+00,1.405097205378453e-01,3.913640241446411e-02
4.152495347899149e+00,1.397034858616585e-01,3.927187631700343e-02
4.166869554912320e+00,1.389018707105721e-01,3.940781917369125e-02
4.181293519435119e+00,1.381048486723148e-01,3.954423260785121e-02
4.195767413707294e+00,1.373123934847030e-01,3.968111824842630e-02
4.210291410564812e+00,1.365244790347981e-01,3.981847772999816e-02
