# modelo=pao_beta2.25_mu0.033
# epsilon=1.0
# C_k=1.5
# beta=2.25
# nu=0.0005
# eta=3.343701524882e-03
# Re_nominal=2000
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
2.146178465605109e+00,4.083356839143450e-01,7.176180208112949e-03
2.153607640346370e+00,4.059385651695615e-01,7.201021151023921e-03
2.161062531792100e+00,4.035554918128029e-01,7.225948082918837e-03
2.168543228962803e+00,4.011863815828192e-01,7.250961301455698e-03
2.176049821187136e+00,3.988311527001084e-01,7.276061105322871e-03
2.183582398102976e+00,3.964897238640954e-01,7.301247794242655e-03
2.191141049658486e+00,3.941620142503265e-01,7.326521668974868e-03
2.198725866113195e+00,3.918479435076818e-01,7.351883031320430e-03
2.206336938039071e+00,3.895474317556031e-01,7.377332184124968e-03
2.213974356321604e+00,3.872603995813389e-01,7.402869431282436e-03
2.221638212160893e+00,3.849867680372031e-01,7.428495077738744e-03
2.229328597072734e+00,3.827264586378529e-01,7.454209429495397e-03
2.237045602889710e+00,3.804793933575814e-01,7.480012793613144e-03
2.244789321762294e+00,3.782454946276247e-01,7.505905478215659e-03
2.252559846159941e+00,3.760246853334870e-01,7.531887792493205e-03
2.260357268872200e+00,3.738168888122795e-01,7.557960046706337e-03
2.268181683009818e+00,3.716220288500768e-01,7.584122552189599e-03
2.276033182005851e+00,3.694400296792867e-01,7.610375621355246e-03
2.283911859616785e+00,3.672708159760363e-01,7.636719567696979e-03
2.291817809923647e+00,3.651143128575745e-01,7.663154705793677e-03
2.299751127333137e+00,3.629704458796878e-01,7.689681351313162e-03
2.307711906578750e+00,3.608391410341324e-01,7.716299821015968e-03
2.315700242721909e+00,3.587203247460818e-01,7.743010432759119e-03
2.323716231153100e+00,3.566139238715869e-01,7.769813505499930e-03
2.331759967593012e+00,3.545198656950542e-01,7.796709359299814e-03
2.339831548093677e+00,3.524380779267373e-01,7.823698315328097e-03
2.347931069039622e+00,3.503684887002420e-01,7.850780695865865e-03
