# modelo=pao_beta2.25_mu0.033
# epsilon=1.0
# C_k=1.5
# beta=2.25
# nu=0.005
# eta=1.880301546543e-02
# Re_nominal=200
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
1.679239170832085e+00,6.077473911318142e-01,3.157476009931485e-02
1.685051996481216e+00,6.041256741615124e-01,3.168405874989332e-02
1.690884943708389e+00,6.005252523162337e-01,3.179373574681490e-02
1.696738082166115e+00,5.969460008008488e-01,3.190379239975685e-02
1.702611481748014e+00,5.933877955512258e-01,3.201423002292995e-02
1.708505212589646e+00,5.898505132299476e-01,3.212504993509425e-02
1.714419345069353e+00,5.863340312220572e-01,3.223625345957480e-02
1.720353949809099e+00,5.828382276308262e-01,3.234784192427746e-02
1.726309097675307e+00,5.793629812735488e-01,3.245981666170471e-02
1.732284859779715e+00,5.759081716773609e-01,3.257217900897163e-02
1.738281307480217e+00,5.724736790750822e-01,3.268493030782182e-02
1.744298512381719e+00,5.690593844010844e-01,3.279807190464345e-02
1.750336546336995e+00,5.656651692871819e-01,3.291160515048531e-02
1.756395481447542e+00,5.622909160585484e-01,3.302553140107296e-02
1.762475390064441e+00,5.589365077296552e-01,3.313985201682492e-02
1.768576344789224e+00,5.556018280002363e-01,3.325456836286892e-02
1.774698418474739e+00,5.522867612512730e-01,3.336968180905817e-02
1.780841684226020e+00,5.489911925410066e-01,3.348519372998777e-02
1.787006215401160e+00,5.457150076009708e-01,3.360110550501107e-02
1.793192085612187e+00,5.424580928320494e-01,3.371741851825617e-02
1.799399368725945e+00,5.392203353005559e-01,3.383413415864246e-02
1.805628138864970e+00,5.360016227343376e-01,3.395125381989718e-02
1.811878470408383e+00,5.328018435189001e-01,3.406877890057206e-02
1.818150437992774e+00,5.296208866935570e-01,3.418671080406004e-02
1.824444116513093e+00,5.264586419476006e-01,3.430505093861205e-02
1.830759581123544e+00,5.233149996164959e-01,3.442380071735375e-02
1.837096907238486e+00,5.201898506780953e-01,3.454296155830249e-02
1.843456170533329e+00,5.170830867488790e-01,3.466253488438418e-02
1.849837446945441e+00,5.139946000802118e-01,3.478252212345032e-02
1.856240812675052e+00,5.109242835546276e-01,3.490292470829502e-02
1.862666344186168e+00,5.078720306821329e-01,3.502374407667215e-02
1.869114118207479e+00,5.048377355965304e-01,3.514498167131247e-02
1.875584211733279e+00,5.018212930517683e-01,3.526663893994087e-02
1.882076702024382e+00,4.988225984183067e-01,3.538871733529365e-02
1.888591666609051e+00,4.958415476795081e-01,3.551121831513592e-02
1.895129183283915e+00,4.928780374280478e-01,3.563414334227892e-02
1.901689330114906e+00,4.899319648623459e-01,3.575749388459754e-02
1.908272185438185e+00,4.870032277830196e-01,3.588127141504786e-02
1.914877827861082e+00,4.840917245893568e-01,3.600547741168471e-02
1.921506336263032e+00,4.811973542758104e-01,3.613011335767931e-02
1.928157789796517e+00,4.783200164285117e-01,3.625518074133703e-02
1.934832267888013e+00,4.754596112218072e-01,3.638068105611512e-02
1.941529850238938e+00,4.726160394148125e-01,3.650661580064056e-02
1.948250616826600e+00,4.697892023479884e-01,3.663298647872794e-02
1.954994647905159e+00,4.669790019397361e-01,3.675979459939744e-02
1.961762024006579e+00,4.641853406830129e-01,3.688704167689283e-02
1.968552825941592e+00,4.614081216419672e-01,3.701472923069957e-02
1.975367134800665e+00,4.586472484485937e-01,3.714285878556294e-02
1.982205031954964e+00,4.559026252994082e-01,3.727143187150626e-02
1.989066599057329e+00,4.531741569521406e-01,3.740045002384913e-02
1.995951918043249e+00,4.504617487224498e-01,3.752991478322582e-02
2.002861071131838e+00,4.477653064806554e-01,3.765982769560359e-02
2.009794140826819e+00,4.450847366484895e-01,3.779019031230123e-02
2.016751209917509e+00,4.424199461958675e-01,3.792100419000756e-02
2.023732361479806e+00,4.397708426376784e-01,3.805227089079995e-02
2.030737678877183e+00,4.371373340305929e-01,3.818399198216309e-02
2.037767245761681e+00,4.345193289698902e-01,3.831616903700760e-02
2.044821146074913e+00,4.319167365863045e-01,3.844880363368891e-02
2.051899464049058e+00,4.293294665428892e-01,3.858189735602601e-02
2.059002284207876e+00,4.267574290318986e-01,3.871545179332044e-02
2.066129691367711e+00,4.242005347716899e-01,3.884946854037525e-02
2.073281770638505e+00,4.216586950036421e-01,3.898394919751398e-02
2.080458607424816e+00,4.191318214890920e-01,3.911889537059988e-02
2.087660287426839e+00,4.166198265062905e-01,3.925430867105501e-02
2.094886896641424e+00,4.141226228473749e-01,3.939019071587948e-02
2.102138521363108e+00,4.116401238153592e-01,3.952654312767081e-02
2.109415248185143e+00,4.091722432211427e-01,3.966336753464326e-02
2.116717164000532e+00,4.067188953805353e-01,3.980066557064730e-02
2.124044356003063e+00,4.042799951113015e-01,3.993843887518908e-02
2.131396911688355e+00,4.018554577302199e-01,4.007668909345008e-02
2.138774918854899e+00,3.994451990501608e-01,4.021541787630668e-02
2.146178465605109e+00,3.970491353771824e-01,4.035462688034992e-02
2.153607640346370e+00,3.946671835076405e-01,4.049431776790525e-02
2.161062531792100e+00,3.922992607253190e-01,4.063449220705242e-02
2.168543228962803e+00,3.899452847985741e-01,4.077515187164536e-02
2.176049821187136e+00,3.876051739774976e-01,4.091629844133220e-02
2.183582398102976e+00,3.852788469910953e-01,4.105793360157528e-02
2.191141049658486e+00,3.829662230444819e-01,4.120005904367136e-02
2.198725866113195e+00,3.806672218160936e-01,4.134267646477172e-02
2.206336938039071e+00,3.783817634549156e-01,4.148578756790247e-02
2.213974356321604e+00,3.761097685777272e-01,4.162939406198491e-02
2.221638212160893e+00,3.738511582663614e-01,4.177349766185591e-02
2.229328597072734e+00,3.716058540649818e-01,4.191810008828838e-02
2.237045602889710e+00,3.693737779773755e-01,4.206320306801181e-02
2.244789321762294e+00,3.671548524642608e-01,4.220880833373295e-02
2.252559846159941e+00,3.649490004406119e-01,4.235491762415642e-02
2.260357268872200e+00,3.627561452729979e-01,4.250153268400555e-02
2.268181683009818e+00,3.605762107769392e-01,4.264865526404312e-02
2.276033182005851e+00,3.584091212142776e-01,4.279628712109236e-02
2.283911859616785e+00,3.562548012905624e-01,4.294443001805789e-02
2.291817809923647e+00,3.541131761524525e-01,4.309308572394677e-02
2.299751127333137e+00,3.519841713851330e-01,4.324225601388958e-02
2.307711906578750e+00,3.498677130097469e-01,4.339194266916174e-02
2.315700242721909e+00,3.477637274808423e-01,4.354214747720462e-02
2.323716231153100e+00,3.456721416838340e-01,4.369287223164703e-02
2.331759967593012e+00,3.435928829324802e-01,4.384411873232655e-02
2.339831548093677e+00,3.415258789663749e-01,4.399588878531104e-02
2.347931069039622e+00,3.394710579484526e-01,4.414818420292022e-02
2.356058627149014e+00,3.374283484625103e-01,4.430100680374733e-02
2.364214319474820e+00,3.353976795107426e-01,4.445435841268076e-02
2.372398243405963e+00,3.333789805112911e-01,4.460824086092597e-02
2.380610496668487e+00,3.313721812958090e-01,4.476265598602724e-02
2.388851177326722e+00,3.293772121070387e-01,4.491760563188971e-02
2.397120383784454e+00,3.273940035964057e-01,4.507309164880131e-02
2.405418214786105e+00,3.254224868216241e-01,4.522911589345489e-02
2.413744769417907e+00,3.234625932443173e-01,4.538568022897044e-02
2.422100147109089e+00,3.215142547276535e-01,4.554278652491725e-02
2.430484447633060e+00,3.195774035339934e-01,4.570043665733630e-02
2.438897771108604e+00,3.176519723225527e-01,4.585863250876265e-02
2.447340218001076e+00,3.157378941470779e-01,4.601737596824789e-02
2.455811889123599e+00,3.138351024535359e-01,4.617666893138273e-02
2.464312885638268e+00,3.119435310778174e-01,4.633651330031963e-02
2.472843309057360e+00,3.100631142434526e-01,4.649691098379551e-02
2.481403261244544e+00,3.081937865593421e-01,4.665786389715450e-02
2.489992844416102e+00,3.063354830174994e-01,4.681937396237090e-02
2.498612161142142e+00,3.044881389908071e-01,4.698144310807210e-02
2.507261314347830e+00,3.026516902307873e-01,4.714407326956153e-02
2.515940407314613e+00,3.008260728653837e-01,4.730726638884188e-02
2.524649543681457e+00,2.990112233967570e-01,4.747102441463821e-02
2.533388827446085e+00,2.972070786990936e-01,4.763534930242129e-02
2.542158362966211e+00,2.954135760164272e-01,4.780024301443089e-02
2.550958254960799e+00,2.936306529604722e-01,4.796570751969926e-02
2.559788608511301e+00,2.918582475084712e-01,4.813174479407457e-02
2.568649529062919e+00,2.900962980010542e-01,4.829835682024461e-02
2.577541122425862e+00,2.883447431401098e-01,4.846554558776037e-02
2.586463494776611e+00,2.866035219866709e-01,4.863331309305985e-02
2.595416752659185e+00,2.848725739588100e-01,4.880166133949188e-02
2.604401002986413e+00,2.831518388295498e-01,4.897059233734006e-02
2.613416353041212e+00,2.814412567247832e-01,4.914010810384673e-02
2.622462910477869e+00,2.797407681212075e-01,4.931021066323711e-02
2.631540783323324e+00,2.780503138442697e-01,4.948090204674343e-02
2.640650079978462e+00,2.763698350661248e-01,4.965218429262918e-02
2.649790909219405e+00,2.746992733036044e-01,4.982405944621351e-02
2.658963380198814e+00,2.730385704161988e-01,4.999652955989557e-02
2.668167602447192e+00,2.713876686040503e-01,5.016959669317909e-02
2.677403685874189e+00,2.697465104059580e-01,5.034326291269692e-02
2.686671740769916e+00,2.681150386973948e-01,5.051753029223577e-02
2.695971877806264e+00,2.664931966885356e-01,5.069240091276086e-02
2.705304208038225e+00,2.648809279222970e-01,5.086787686244093e-02
2.714668842905213e+00,2.632781762723893e-01,5.104396023667303e-02
2.724065894232403e+00,2.616848859413787e-01,5.122065313810765e-02
2.733495474232059e+00,2.601010014587616e-01,5.139795767667370e-02
2.742957695504879e+00,2.585264676790502e-01,5.157587596960388e-02
2.752452671041337e+00,2.569612297798688e-01,5.175441014145980e-02
2.761980514223032e+00,2.554052332600619e-01,5.193356232415743e-02
2.771541338824045e+00,2.538584239378129e-01,5.211333465699255e-02
2.781135259012294e+00,2.523207479487738e-01,5.229372928666631e-02
2.790762389350898e+00,2.507921517442062e-01,5.247474836731081e-02
2.800422844799547e+00,2.492725820891333e-01,5.265639406051487e-02
2.810116740715872e+00,2.477619860605019e-01,5.283866853534983e-02
2.819844192856827e+00,2.462603110453556e-01,5.302157396839545e-02
2.829605317380065e+00,2.447675047390196e-01,5.320511254376591e-02
2.839400230845331e+00,2.432835151432947e-01,5.338928645313586e-02
2.849229050215849e+00,2.418082905646625e-01,5.357409789576664e-02
2.859091892859722e+00,2.403417796125010e-01,5.375954907853251e-02
2.868988876551331e+00,2.388839311973117e-01,5.394564221594698e-02
2.878920119472747e+00,2.374346945289547e-01,5.413237953018931e-02
2.888885740215132e+00,2.359940191148967e-01,5.431976325113102e-02
2.898885857780167e+00,2.345618547584673e-01,5.450779561636250e-02
2.908920591581462e+00,2.331381515571273e-01,5.469647887121975e-02
2.918990061445991e+00,2.317228599007452e-01,5.488581526881119e-02
2.929094387615517e+00,2.303159304698856e-01,5.507580707004455e-02
2.939233690748031e+00,2.289173142341060e-01,5.526645654365391e-02
2.949408091919190e+00,2.275269624502650e-01,5.545776596622673e-02
2.959617712623766e+00,2.261448266608398e-01,5.564973762223107e-02
2.969862674777095e+00,2.247708586922530e-01,5.584237380404287e-02
2.980143100716532e+00,2.234050106532101e-01,5.603567681197334e-02
2.990459113202915e+00,2.220472349330464e-01,5.622964895429639e-02
3.000810835422026e+00,2.206974842000834e-01,5.642429254727618e-02
3.011198390986066e+00,2.193557113999950e-01,5.661960991519487e-02
3.021621903935132e+00,2.180218697541834e-01,5.681560339038028e-02
3.032081498738692e+00,2.166959127581640e-01,5.701227531323378e-02
3.042577300297080e+00,2.153777941799606e-01,5.720962803225824e-02
3.053109433942978e+00,2.140674680585089e-01,5.740766390408605e-02
3.063678025442921e+00,2.127648887020705e-01,5.760638529350733e-02
3.074283200998794e+00,2.114700106866554e-01,5.780579457349803e-02
3.084925087249342e+00,2.101827888544540e-01,5.800589412524845e-02
3.095603811271677e+00,2.089031783122784e-01,5.820668633819150e-02
3.106319500582802e+00,2.076311344300120e-01,5.840817361003135e-02
3.117072283141130e+00,2.063666128390703e-01,5.861035834677201e-02
3.127862287348012e+00,2.051095694308676e-01,5.881324296274608e-02
3.138689642049270e+00,2.038599603552957e-01,5.901682988064356e-02
3.149554476536740e+00,2.026177420192093e-01,5.922112153154081e-02
3.160456920549808e+00,2.013828710849216e-01,5.942612035492954e-02
3.171397104276967e+00,2.001553044687082e-01,5.963182879874598e-02
3.182375158357368e+00,1.989349993393197e-01,5.983824931940010e-02
3.193391213882377e+00,1.977219131165028e-01,6.004538438180491e-02
3.204445402397148e+00,1.965160034695312e-01,6.025323645940595e-02
3.215537855902187e+00,1.953172283157436e-01,6.046180803421078e-02
3.226668706854930e+00,1.941255458190910e-01,6.067110159681863e-02
3.237838088171328e+00,1.929409143886928e-01,6.088111964645016e-02
3.249046133227429e+00,1.917632926774008e-01,6.109186469097729e-02
3.260292975860975e+00,1.905926395803715e-01,6.130333924695313e-02
3.271578750372997e+00,1.894289142336478e-01,6.151554583964207e-02
3.282903591529423e+00,1.882720760127474e-01,6.172848700304990e-02
3.294267634562680e+00,1.871220845312613e-01,6.194216527995406e-02
3.305671015173317e+00,1.859788996394585e-01,6.215658322193407e-02
3.317113869531620e+00,1.848424814229009e-01,6.237174338940193e-02
3.328596334279240e+00,1.837127902010647e-01,6.258764835163270e-02
3.340118546530824e+00,1.825897865259708e-01,6.280430068679524e-02
3.351680643875655e+00,1.814734311808226e-01,6.302170298198291e-02
3.363282764379289e+00,1.803636851786526e-01,6.323985783324455e-02
3.374925046585210e+00,1.792605097609761e-01,6.345876784561542e-02
3.386607629516482e+00,1.781638663964529e-01,6.367843563314830e-02
3.398330652677406e+00,1.770737167795577e-01,6.389886381894477e-02
3.410094256055192e+00,1.759900228292567e-01,6.412005503518650e-02
3.421898580121626e+00,1.749127466876940e-01,6.434201192316664e-02
3.433743765834749e+00,1.738418507188836e-01,6.456473713332141e-02
3.445629954640539e+00,1.727772975074106e-01,6.478823332526171e-02
3.457557288474602e+00,1.717190498571390e-01,6.501250316780496e-02
3.469525909763865e+00,1.706670707899282e-01,6.523754933900688e-02
3.481535961428278e+00,1.696213235443553e-01,6.546337452619348e-02
3.493587586882522e+00,1.685817715744470e-01,6.568998142599322e-02
3.505680930037717e+00,1.675483785484169e-01,6.591737274436911e-02
3.517816135303144e+00,1.665211083474119e-01,6.614555119665114e-02
3.529993347587970e+00,1.654999250642642e-01,6.637451950756856e-02
3.542212712302976e+00,1.644847930022527e-01,6.660428041128258e-02
3.554474375362294e+00,1.634756766738699e-01,6.683483665141886e-02
3.566778483185153e+00,1.624725407995962e-01,6.706619098110042e-02
3.579125182697620e+00,1.614753503066828e-01,6.729834616298036e-02
3.591514621334361e+00,1.604840703279402e-01,6.753130496927502e-02
3.603946947040399e+00,1.594986662005341e-01,6.776507018179695e-02
3.616422308272881e+00,1.585191034647892e-01,6.799964459198816e-02
3.628940854002851e+00,1.575453478629990e-01,6.823503100095352e-02
3.641502733717028e+00,1.565773653382429e-01,6.847123221949408e-02
3.654108097419593e+00,1.556151220332105e-01,6.870825106814080e-02
3.666757095633977e+00,1.546585842890325e-01,6.894609037718807e-02
3.679449879404661e+00,1.537077186441185e-01,6.918475298672763e-02
3.692186600298979e+00,1.527624918330017e-01,6.942424174668239e-02
3.704967410408930e+00,1.518228707851900e-01,6.966455951684054e-02
3.717792462352989e+00,1.508888226240245e-01,6.990570916688965e-02
3.730661909277933e+00,1.499603146655441e-01,7.014769357645094e-02
3.743575904860672e+00,1.490373144173569e-01,7.039051563511370e-02
3.756534603310078e+00,1.481197895775184e-01,7.063417824246974e-02
3.769538159368831e+00,1.472077080334160e-01,7.087868430814810e-02
3.782586728315267e+00,1.463010378606601e-01,7.112403675184968e-02
3.795680465965228e+00,1.453997473219820e-01,7.137023850338221e-02
3.808819528673928e+00,1.445038048661377e-01,7.161729250269518e-02
3.822004073337817e+00,1.436131791268187e-01,7.186520169991496e-02
3.835234257396454e+00,1.427278389215686e-01,7.211396905538002e-02
3.848510238834389e+00,1.418477532507065e-01,7.236359753967631e-02
3.861832176183049e+00,1.409728912962566e-01,7.261409013367268e-02
3.875200228522629e+00,1.401032224208837e-01,7.286544982855650e-02
3.888614555483996e+00,1.392387161668359e-01,7.311767962586943e-02
3.902075317250589e+00,1.383793422548920e-01,7.337078253754319e-02
3.915582674560338e+00,1.375250705833164e-01,7.362476158593551e-02
3.929136788707579e+00,1.366758712268198e-01,7.387961980386633e-02
3.942737821544985e+00,1.358317144355248e-01,7.413536023465390e-02
3.956385935485490e+00,1.349925706339401e-01,7.439198593215120e-02
3.970081293504238e+00,1.341584104199376e-01,7.464949996078235e-02
3.983824059140525e+00,1.333292045637384e-01,7.490790539557926e-02
3.997614396499749e+00,1.325049240069021e-01,7.516720532221827e-02
4.011452470255374e+00,1.316855398613246e-01,7.542740283705707e-02
4.025338445650894e+00,1.308710234082393e-01,7.568850104717166e-02
4.039272488501812e+00,1.300613460972262e-01,7.595050307039344e-02
4.053254765197607e+00,1.292564795452252e-01,7.621341203534644e-02
4.067285442703736e+00,1.284563955355566e-01,7.647723108148466e-02
4.081364688563617e+00,1.276610660169461e-01,7.674196335912961e-02
4.095492670900632e+00,1.268704631025564e-01,7.700761202950787e-02
4.109669558420141e+00,1.260845590690237e-01,7.727418026478888e-02
4.123895520411487e+00,1.253033263555008e-01,7.754167124812282e-02
4.138170726750026e+00,1.245267375627046e-01,7.781008817367860e-02
4.152495347899149e+00,1.237547654519703e-01,7.807943424668200e-02
4.166869554912320e+00,1.229873829443106e-01,7.834971268345398e-02
4.181293519435119e+00,1.222245631194804e-01,7.862092671144902e-02
4.195767413707294e+00,1.214662792150470e-01,7.889307956929376e-02
