# modelo=pao_beta2.25
# epsilon=1.0
# C_k=1.5
# beta=2.25
# nu=0.001
# eta=5.623413251903e-03
# Re_nominal=1000
# k_range=[1.000000e+00,1.000000e+03]
# n_points=2000
k,E(k),k_eta
2.422100147109089e+00,3.408729927168566e-01,1.362047006469064e-02
2.430484447633060e+00,3.389039762095850e-01,1.366761845136509e-02
2.438897771108604e+00,3.369462809234094e-01,1.371493004609001e-02
2.447340218001076e+00,3.349998418286455e-01,1.376240541382363e-02
2.455811889123599e+00,3.330645942690814e-01,1.381004512147979e-02
2.464312885638268e+00,3.311404739598331e-01,1.385784973793477e-02
2.472843309057360e+00,3.292274169852125e-01,1.390581983403404e-02
2.481403261244544e+00,3.273253597966064e-01,1.395395598259911e-02
2.489992844416102e+00,3.254342392103691e-01,1.400225875843437e-02
2.498612161142142e+00,3.235539924057255e-01,1.405072873833394e-02
2.507261314347830e+00,3.216845569226886e-01,1.409936650108855e-02
2.515940407314613e+00,3.198258706599866e-01,1.414817262749246e-02
2.524649543681457e+00,3.179778718730030e-01,1.419714770035041e-02
2.533388827446085e+00,3.161404991717284e-01,1.424629230448456e-02
2.542158362966211e+00,3.143136915187245e-01,1.429560702674148e-02
2.550958254960799e+00,3.124973882270985e-01,1.434509245599916e-02
2.559788608511301e+00,3.106915289584909e-01,1.439474918317405e-02
2.568649529062919e+00,3.088960537210734e-01,1.444457780122808e-02
2.577541122425862e+00,3.071109028675587e-01,1.449457890517579e-02
2.586463494776611e+00,3.053360170932225e-01,1.454475309209141e-02
2.595416752659185e+00,3.035713374339354e-01,1.459510096111599e-02
2.604401002986413e+00,3.018168052642079e-01,1.464562311346454e-02
2.613416353041212e+00,3.000723622952448e-01,1.469632015243325e-02
2.622462910477869e+00,2.983379505730117e-01,1.474719268340665e-02
2.631540783323324e+00,2.966135124763132e-01,1.479824131386488e-02
2.640650079978462e+00,2.948989907148811e-01,1.484946665339089e-02
2.649790909219405e+00,2.931943283274734e-01,1.490086931367780e-02
2.658963380198814e+00,2.914994686799857e-01,1.495244990853611e-02
2.668167602447192e+00,2.898143554635718e-01,1.500420905390111e-02
2.677403685874189e+00,2.881389326927764e-01,1.505614736784016e-02
2.686671740769916e+00,2.864731447036770e-01,1.510826547056017e-02
2.695971877806264e+00,2.848169361520388e-01,1.516056398441488e-02
2.705304208038225e+00,2.831702520114772e-01,1.521304353391243e-02
2.714668842905213e+00,2.815330375716336e-01,1.526570474572269e-02
2.724065894232403e+00,2.799052384363601e-01,1.531854824868483e-02
2.733495474232059e+00,2.782868005219153e-01,1.537157467381478e-02
